"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.018831,0.010382,0.0037282,-5.2947e-05,0.0011026,-3.2118e-05,0,0,0.04096,-0.018026,0,-0.0010021,0,0,0,0.0037285,-5.3219e-05,0.0011026,-0.48663,0.0015926,0.0033565,1.1944e-09,0.36,0,0
0.01966,0.010099,0.0038412,-4.1751e-05,0.0011398,-4.5489e-05,0,0,0.042142,-0.018433,0,-0.0014192,0,0,0,0.0038418,-4.2284e-05,0.0011398,-0.67109,0.0016464,0.0034485,1.3022e-09,0.38,0,0
0.020517,0.0097636,0.0039906,-2.8512e-05,0.0011886,-5.831e-05,0,0,0.043711,-0.018987,0,-0.0018193,0,0,0,0.0039914,-2.9358e-05,0.0011886,-0.83102,0.0017169,0.0035711,1.4549e-09,0.4,0,0
0.021409,0.0093877,0.0041736,-1.3498e-05,0.001248,-6.9495e-05,0,0,0.045639,-0.01968,0,-0.0021682,0,0,0,0.0041748,-1.4651e-05,0.001248,-0.9506,0.0018027,0.0037223,1.658e-09,0.42,0,0
0.022342,0.008987,0.0043843,2.7721e-06,0.0013161,-7.7783e-05,0,0,0.047863,-0.020488,0,-0.0024268,0,0,0,0.0043856,1.3916e-06,0.0013161,-1.0167,0.001901,0.0038969,1.9142e-09,0.44,0,0
0.023323,0.0085797,0.0046126,1.9618e-05,0.0013897,-8.1927e-05,0,0,0.050278,-0.021373,0,-0.0025561,0,0,0,0.0046141,1.8157e-05,0.0013897,-1.0216,0.0020073,0.0040866,2.2205e-09,0.46,0,0
0.024353,0.0081862,0.0048457,3.6349e-05,0.0014646,-8.1009e-05,0,0,0.052745,-0.022281,0,-0.0025275,0,0,0,0.0048471,3.4985e-05,0.0014646,-0.96473,0.0021156,0.0042803,2.565e-09,0.48,0,0
0.025433,0.0078278,0.0050688,5.2368e-05,0.0015363,-7.4772e-05,0,0,0.055106,-0.02315,0,-0.0023329,0,0,0,0.0050699,5.1253e-05,0.0015363,-0.85377,0.0022192,0.0044653,2.926e-09,0.5,0,0
0.026558,0.007525,0.0052674,6.7092e-05,0.0016004,-6.3785e-05,0,0,0.057207,-0.023919,0,-0.0019901,0,0,0,0.0052682,6.6309e-05,0.0016004,-0.70262,0.0023116,0.0046296,3.2739e-09,0.52,0,0
0.027721,0.0072957,0.0054297,7.9778e-05,0.0016528,-4.9253e-05,0,0,0.058919,-0.02454,0,-0.0015367,0,0,0,0.0054301,7.9324e-05,0.0016528,-0.52742,0.0023874,0.0047631,3.577e-09,0.54,0,0
0.028914,0.0071544,0.0055471,8.9457e-05,0.001691,-3.2556e-05,0,0,0.060156,-0.024983,0,-0.0010157,0,0,0,0.0055473,8.9263e-05,0.001691,-0.34177,0.0024425,0.0048594,3.8072e-09,0.56,0,0
0.030127,0.007111,0.0056148,9.5136e-05,0.001713,-1.4779e-05,0,0,0.060868,-0.025238,0,-0.00046111,0,0,0,0.0056148,9.5097e-05,0.001713,-0.15341,0.0024743,0.0049147,3.9442e-09,0.58,0,0
0.031349,0.0071713,0.0056305,9.6164e-05,0.001718,3.4377e-06,0,0,0.061035,-0.025301,0,0.00010726,0,0,0,0.0056305,9.6162e-05,0.001718,0.03559,0.0024815,0.0049278,3.9767e-09,0.6,0,0
0.032569,0.0073362,0.0055936,9.2514e-05,0.0017058,2.1667e-05,0,0,0.060649,-0.025168,0,0.00067601,0,0,0,0.0055937,9.2428e-05,0.0017058,0.22567,0.002464,0.0048981,3.9016e-09,0.62,0,0
0.033775,0.0076026,0.0055052,8.4785e-05,0.001677,3.9271e-05,0,0,0.05972,-0.024839,0,0.0012253,0,0,0,0.0055055,8.4501e-05,0.001677,0.41508,0.0024223,0.004826,3.725e-09,0.64,0,0
0.034958,0.0079625,0.0053692,7.3935e-05,0.0016329,5.5163e-05,0,0,0.058285,-0.02432,0,0.0017211,0,0,0,0.0053698,7.3361e-05,0.0016329,0.5968,0.0023587,0.0047142,3.4627e-09,0.66,0,0
0.036106,0.0084038,0.0051927,6.0909e-05,0.0015761,6.7939e-05,0,0,0.056419,-0.023637,0,0.0021197,0,0,0,0.0051936,6.001e-05,0.0015761,0.75835,0.0022766,0.0045683,3.1403e-09,0.68,0,0
0.037214,0.0089103,0.0049866,4.6437e-05,0.0015099,7.6342e-05,0,0,0.054237,-0.022831,0,0.0023819,0,0,0,0.0049878,4.5257e-05,0.0015099,0.88511,0.002181,0.0043972,2.7893e-09,0.7,0,0
0.038276,0.0094634,0.0047647,3.1089e-05,0.0014387,7.9729e-05,0,0,0.051885,-0.021959,0,0.0024875,0,0,0,0.0047661,2.9747e-05,0.0014387,0.96467,0.0020782,0.0042124,2.4411e-09,0.72,0,0
0.03929,0.010043,0.004541,1.5462e-05,0.0013669,7.8273e-05,0,0,0.049515,-0.021083,0,0.0024421,0,0,0,0.0045423,1.4108e-05,0.0013669,0.99059,0.0019745,0.004026,2.1205e-09,0.74,0,0
0.040257,0.01063,0.0043281,2.4759e-07,0.0012985,7.2809e-05,0,0,0.047261,-0.020253,0,0.0022716,0,0,0,0.0043293,-9.7696e-07,0.0012985,0.96355,0.0018756,0.0038488,1.8425e-09,0.76,0,0
0.04118,0.011208,0.0041356,-1.3862e-05,0.0012365,6.452e-05,0,0,0.045226,-0.019506,0,0.002013,0,0,0,0.0041366,-1.4865e-05,0.0012365,0.8906,0.0017861,0.0036886,1.6131e-09,0.78,0,0
0.042066,0.011761,0.0039697,-2.6325e-05,0.001183,5.4632e-05,0,0,0.043473,-0.018866,0,0.0017045,0,0,0,0.0039705,-2.7072e-05,0.001183,0.78313,0.0017088,0.0035507,1.4312e-09,0.8,0,0
0.042919,0.012278,0.0038331,-3.6846e-05,0.0011389,4.423e-05,0,0,0.042029,-0.018341,0,0.00138,0,0,0,0.0038336,-3.7352e-05,0.0011389,0.65473,0.001645,0.0034372,1.2922e-09,0.82,0,0
0.043747,0.012751,0.0037256,-4.5362e-05,0.0011041,3.418e-05,0,0,0.040895,-0.017931,0,0.0010664,0,0,0,0.0037259,-4.5672e-05,0.0011041,0.51927,0.0015948,0.0033482,1.1894e-09,0.84,0,0
0.044555,0.013173,0.003645,-5.1984e-05,0.0010779,2.5113e-05,0,0,0.040047,-0.017626,0,0.00078352,0,0,0,0.0036452,-5.2155e-05,0.0010779,0.38917,0.001557,0.0032817,1.1162e-09,0.86,0,0
0.045349,0.01354,0.0035879,-5.6928e-05,0.0010593,1.7432e-05,0,0,0.039447,-0.017413,0,0.00054387,0,0,0,0.003588,-5.7011e-05,0.0010593,0.27401,0.0015301,0.0032347,1.0662e-09,0.88,0,0
0.046133,0.013851,0.0035499,-6.0459e-05,0.0010468,1.1328e-05,0,0,0.039048,-0.017274,0,0.00035342,0,0,0,0.00355,-6.0495e-05,0.0010468,0.17977,0.0015121,0.0032037,1.0338e-09,0.9,0,0
0.046911,0.014104,0.0035265,-6.286e-05,0.0010391,6.805e-06,0,0,0.038803,-0.01719,0,0.00021232,0,0,0,0.0035265,-6.2873e-05,0.0010391,0.10863,0.0015009,0.0031847,1.0143e-09,0.92,0,0
0.047685,0.014301,0.0035133,-6.4401e-05,0.0010347,3.7145e-06,0,0,0.038666,-0.017145,0,0.00011589,0,0,0,0.0035133,-6.4405e-05,0.0010347,0.059487,0.0014945,0.0031742,1.0034e-09,0.94,0,0
0.048457,0.01444,0.0035067,-6.5317e-05,0.0010324,1.7901e-06,0,0,0.038598,-0.017124,0,5.5852e-05,0,0,0,0.0035067,-6.5318e-05,0.0010324,0.028714,0.0014912,0.0031691,9.9805e-10,0.96,0,0
0.049229,0.014523,0.0035038,-6.5789e-05,0.0010314,6.845e-07,0,0,0.03857,-0.017116,0,2.1356e-05,0,0,0,0.0035038,-6.5789e-05,0.0010314,0.010987,0.0014898,0.0031669,9.9581e-10,0.98,0,0
0.05,0.014551,0.0035031,-6.5934e-05,0.0010311,4.4476e-05,0,0,0.038562,-0.017115,0,0.0013877,0,0,0,0.0035037,-6.6488e-05,0.0010311,0.71386,0.0014894,0.0031673,9.9585e-10,1,0,0
0,0,0.0078494,0.003364,0.003364,0.0026239,0,0,0.069972,-1.7347e-18,0,0.081866,0,0,0,0.0090585,0.002155,0.003364,24.739,0.0048592,0.0063854,1.1772e-08,0,0.02,0
0.0013994,0.0016373,0.0071443,0.00071302,0.0023572,0.001663,0,0,0.074679,-0.025649,0,0.051886,0,0,0,0.0075489,0.00030845,0.0023572,13.673,0.0034049,0.0064643,9.3209e-09,0.02,0.02,0
0.0029872,0.0032752,0.0071486,0.00056756,0.0023149,0.0011033,0,0,0.075407,-0.027258,0,0.034423,0,0,0,0.0073287,0.00038752,0.0023149,9.268,0.0033437,0.0062061,8.4034e-09,0.04,0.02,0
0.0044157,0.0045933,0.0063635,0.00030289,0.0019999,0.00067883,0,0,0.068072,-0.026474,0,0.02118,0,0,0,0.0064386,0.00022779,0.0019999,6.3133,0.0028888,0.0055415,5.8215e-09,0.06,0.02,0
0.00571,0.0057091,0.0057727,0.00017711,0.0017849,0.00046517,0,0,0.062209,-0.025082,0,0.014513,0,0,0,0.0058111,0.0001387,0.0017849,4.7199,0.0025782,0.0050545,4.338e-09,0.08,0.02,0
0.0069041,0.0066604,0.0053429,0.00010985,0.0016358,0.00033669,0,0,0.057831,-0.023806,0,0.010505,0,0,0,0.0053645,8.8271e-05,0.0016358,3.6662,0.0023629,0.0046977,3.4418e-09,0.1,0.02,0
0.0080233,0.007477,0.0050239,7.2401e-05,0.0015289,0.0002561,0,0,0.054522,-0.022721,0,0.0079903,0,0,0,0.0050371,5.919e-05,0.0015289,2.9529,0.0022084,0.0044299,2.8643e-09,0.12,0.02,0
0.009085,0.008177,0.0047785,5.0163e-05,0.0014486,0.00020199,0,0,0.051946,-0.021816,0,0.006302,0,0,0,0.0047871,4.155e-05,0.0014486,2.4417,0.0020924,0.0042217,2.467e-09,0.14,0.02,0
0.010101,0.0087726,0.0045838,3.6513e-05,0.0013861,0.0001638,0,0,0.049884,-0.021053,0,0.0051107,0,0,0,0.0045897,3.062e-05,0.0013861,2.0604,0.0020021,0.004055,2.179e-09,0.16,0.02,0
0.01108,0.0092724,0.0044259,2.8149e-05,0.0013362,0.00013535,0,0,0.048198,-0.020406,0,0.0042228,0,0,0,0.00443,2.3988e-05,0.0013362,1.7611,0.0019301,0.0039183,1.9621e-09,0.18,0.02,0
0.012029,0.0096824,0.004296,2.3326e-05,0.0012958,0.00011271,0,0,0.046803,-0.01985,0,0.0035165,0,0,0,0.0042989,2.0355e-05,0.0012958,1.51,0.0018717,0.0038047,1.7944e-09,0.2,0.02,0
0.012952,0.010006,0.004189,2.1049e-05,0.001263,9.3211e-05,0,0,0.045645,-0.019374,0,0.0029082,0,0,0,0.004191,1.8965e-05,0.001263,1.2805,0.0018243,0.0037099,1.663e-09,0.22,0.02,0
0.013855,0.010247,0.004102,2.0687e-05,0.0012368,7.489e-05,0,0,0.044698,-0.018972,0,0.0023366,0,0,0,0.0041034,1.9314e-05,0.0012368,1.0509,0.0017865,0.0036318,1.5605e-09,0.24,0.02,0
0.01474,0.010406,0.0040342,2.178e-05,0.0012168,5.627e-05,0,0,0.043951,-0.018642,0,0.0017556,0,0,0,0.0040349,2.0991e-05,0.0012168,0.80332,0.0017576,0.0035696,1.4829e-09,0.26,0.02,0
0.015613,0.010484,0.0039855,2.391e-05,0.0012028,3.6263e-05,0,0,0.04341,-0.018391,0,0.0011314,0,0,0,0.0039858,2.3578e-05,0.0012028,0.52441,0.0017374,0.0035239,1.4283e-09,0.28,0.02,0
0.016477,0.010483,0.003957,2.664e-05,0.0011951,1.4156e-05,0,0,0.043086,-0.018228,0,0.00044165,0,0,0,0.0039571,2.6589e-05,0.0011951,0.20635,0.0017263,0.0034959,1.3964e-09,0.3,0.02,0
0.017336,0.010403,0.0039503,2.9477e-05,0.0011939,-1.0357e-05,0,0,0.042999,-0.018165,0,-0.00032314,0,0,0,0.0039503,2.9449e-05,0.0011939,-0.15135,0.0017246,0.0034876,1.3881e-09,0.32,0.02,0
0.018197,0.010248,0.0039667,3.1862e-05,0.0011996,-3.712e-05,0,0,0.043168,-0.018216,0,-0.0011581,0,0,0,0.0039671,3.1512e-05,0.0011996,-0.54044,0.0017327,0.0035009,1.4051e-09,0.34,0.02,0
0.019063,0.010022,0.0040075,3.3192e-05,0.0012122,-6.5472e-05,0,0,0.043607,-0.018393,0,-0.0020427,0,0,0,0.0040086,3.2114e-05,0.0012122,-0.94354,0.001751,0.0035373,1.4496e-09,0.36,0.02,0
0.019941,0.0097305,0.004073,3.2837e-05,0.0012318,-9.4215e-05,0,0,0.044324,-0.018703,0,-0.0029395,0,0,0,0.0040752,3.0641e-05,0.0012318,-1.3351,0.0017792,0.0035977,1.5239e-09,0.38,0.02,0
0.020836,0.0093839,0.0041623,3.017e-05,0.0012577,-0.0001216,0,0,0.045311,-0.01915,0,-0.0037939,0,0,0,0.0041658,2.6595e-05,0.0012577,-1.6842,0.0018167,0.0036814,1.6299e-09,0.4,0.02,0
0.021753,0.0089941,0.0042727,2.4633e-05,0.0012892,-0.00014537,0,0,0.046543,-0.019727,0,-0.0045356,0,0,0,0.0042777,1.9664e-05,0.0012892,-1.9577,0.0018622,0.0037864,1.7681e-09,0.42,0.02,0
0.022698,0.0085773,0.0043998,1.5933e-05,0.0013247,-0.00016292,0,0,0.047972,-0.020417,0,-0.0050832,0,0,0,0.0044059,9.8866e-06,0.0013247,-2.1254,0.0019135,0.0039081,1.9368e-09,0.44,0.02,0
0.023672,0.0081523,0.0045372,4.3713e-06,0.0013625,-0.00017166,0,0,0.049526,-0.021186,0,-0.0053558,0,0,0,0.0045437,-2.1202e-06,0.0013625,-2.1657,0.001968,0.0040402,2.1306e-09,0.46,0.02,0
0.024679,0.0077406,0.0046769,-8.8299e-06,0.0014004,-0.00016967,0,0,0.051113,-0.021984,0,-0.0052937,0,0,0,0.004683,-1.4966e-05,0.0014004,-2.0711,0.0020228,0.0041743,2.3394e-09,0.48,0.02,0
0.025717,0.0073648,0.0048102,-2.1619e-05,0.0014366,-0.00015645,0,0,0.052628,-0.022748,0,-0.0048811,0,0,0,0.0048152,-2.668e-05,0.0014366,-1.8526,0.002075,0.0043012,2.5495e-09,0.5,0.02,0
0.026784,0.0070466,0.0049288,-3.1862e-05,0.0014691,-0.00013325,0,0,0.053971,-0.023415,0,-0.0041575,0,0,0,0.0049324,-3.5439e-05,0.0014691,-1.5376,0.002122,0.0044123,2.7449e-09,0.52,0.02,0
0.027876,0.0068049,0.0050259,-3.8413e-05,0.0014962,-0.00010275,0,0,0.055062,-0.02394,0,-0.0032059,0,0,0,0.0050279,-4.0497e-05,0.0014962,-1.1619,0.0021612,0.0045013,2.9102e-09,0.54,0.02,0
0.028986,0.0066547,0.0050966,-4.1661e-05,0.0015165,-6.7922e-05,0,0,0.055849,-0.024307,0,-0.0021192,0,0,0,0.0050974,-4.2559e-05,0.0015165,-0.75722,0.0021905,0.0045647,3.0335e-09,0.56,0.02,0
0.03011,0.0066063,0.0051379,-4.2986e-05,0.0015285,-3.1028e-05,0,0,0.056307,-0.024515,0,-0.00096807,0,0,0,0.0051381,-4.3172e-05,0.0015285,-0.34312,0.0022078,0.0046013,3.1068e-09,0.58,0.02,0
0.031239,0.0066653,0.0051483,-4.3564e-05,0.0015314,6.7318e-06,0,0,0.056423,-0.02457,0,0.00021003,0,0,0,0.0051483,-4.3572e-05,0.0015314,0.07429,0.0022121,0.0046108,3.1256e-09,0.6,0.02,0
0.032366,0.0068329,0.0051273,-4.3403e-05,0.0015252,4.4641e-05,0,0,0.056194,-0.02447,0,0.0013928,0,0,0,0.0051277,-4.3788e-05,0.0015252,0.4946,0.002203,0.0045926,3.0885e-09,0.62,0.02,0
0.033486,0.0071058,0.0050756,-4.1333e-05,0.0015103,8.1508e-05,0,0,0.055619,-0.024205,0,0.002543,0,0,0,0.0050769,-4.2631e-05,0.0015103,0.91236,0.0021815,0.0045465,2.9971e-09,0.64,0.02,0
0.034591,0.0074761,0.004995,-3.5937e-05,0.0014877,0.00011506,0,0,0.054714,-0.023769,0,0.00359,0,0,0,0.0049977,-3.8567e-05,0.0014877,1.3095,0.0021489,0.0044728,2.8569e-09,0.66,0.02,0
0.035675,0.0079311,0.0048897,-2.6762e-05,0.0014589,0.00014228,0,0,0.05352,-0.023176,0,0.0044391,0,0,0,0.0048938,-3.0875e-05,0.0014589,1.6562,0.0021073,0.0043744,2.6785e-09,0.68,0.02,0
0.036732,0.0084537,0.0047655,-1.4877e-05,0.0014252,0.00016038,0,0,0.052109,-0.022465,0,0.0050039,0,0,0,0.0047709,-2.0252e-05,0.0014252,1.9194,0.0020586,0.0042566,2.4763e-09,0.7,0.02,0
0.037759,0.0090242,0.0046301,-2.3725e-06,0.0013883,0.00016795,0,0,0.050571,-0.021695,0,0.0052401,0,0,0,0.0046362,-8.4537e-06,0.0013883,2.0737,0.0020053,0.0041275,2.2666e-09,0.72,0.02,0
0.038755,0.0096215,0.0044914,8.7096e-06,0.00135,0.00016531,0,0,0.049006,-0.020925,0,0.0051576,0,0,0,0.0044975,2.622e-06,0.00135,2.109,0.0019501,0.0039954,2.064e-09,0.74,0.02,0
0.039719,0.010225,0.0043572,1.7116e-05,0.0013123,0.00015419,0,0,0.0475,-0.020205,0,0.0048108,0,0,0,0.0043626,1.1645e-05,0.0013123,2.0322,0.0018955,0.0038683,1.8795e-09,0.76,0.02,0
0.040655,0.010818,0.0042333,2.2483e-05,0.0012767,0.00013706,0,0,0.046123,-0.019567,0,0.0042762,0,0,0,0.0042378,1.8027e-05,0.0012767,1.8623,0.0018442,0.0037522,1.7198e-09,0.78,0.02,0
0.041564,0.011384,0.0041242,2.5021e-05,0.0012448,0.00011645,0,0,0.044919,-0.019028,0,0.0036332,0,0,0,0.0041275,2.1716e-05,0.0012448,1.6259,0.001798,0.0036512,1.5872e-09,0.8,0.02,0
0.042452,0.011912,0.004032,2.5194e-05,0.0012172,9.4624e-05,0,0,0.043912,-0.018595,0,0.0029523,0,0,0,0.0040342,2.2961e-05,0.0012172,1.3521,0.0017581,0.0035674,1.4814e-09,0.82,0.02,0
0.043321,0.012392,0.0039575,2.3538e-05,0.0011943,7.3415e-05,0,0,0.043106,-0.018264,0,0.0022905,0,0,0,0.0039589,2.2168e-05,0.0011943,1.0688,0.0017251,0.003501,1.4e-09,0.84,0.02,0
0.044176,0.01282,0.0038998,2.0602e-05,0.0011761,5.4182e-05,0,0,0.04249,-0.018026,0,0.0016905,0,0,0,0.0039006,1.9845e-05,0.0011761,0.80005,0.0016989,0.0034511,1.3399e-09,0.86,0.02,0
0.04502,0.013192,0.0038573,1.6922e-05,0.0011623,3.7812e-05,0,0,0.042043,-0.017868,0,0.0011797,0,0,0,0.0038577,1.655e-05,0.0011623,0.56405,0.0016788,0.0034156,1.2973e-09,0.88,0.02,0
0.045858,0.013505,0.0038276,1.2995e-05,0.0011522,2.4741e-05,0,0,0.041736,-0.017771,0,0.00077193,0,0,0,0.0038277,1.2834e-05,0.0011522,0.3716,0.0016642,0.0033919,1.2685e-09,0.9,0.02,0
0.04669,0.013761,0.0038079,9.2478e-06,0.0011452,1.5004e-05,0,0,0.041539,-0.01772,0,0.00046813,0,0,0,0.003808,9.1885e-06,0.0011452,0.2263,0.0016541,0.0033773,1.2503e-09,0.92,0.02,0
0.047519,0.013958,0.0037958,6.0193e-06,0.0011405,8.2998e-06,0,0,0.041422,-0.017699,0,0.00025896,0,0,0,0.0037958,6.0011e-06,0.0011405,0.12548,0.0016475,0.003369,1.2395e-09,0.94,0.02,0
0.048347,0.014098,0.003789,3.5553e-06,0.0011378,4.0726e-06,0,0,0.041359,-0.017694,0,0.00012706,0,0,0,0.003789,3.5509e-06,0.0011378,0.061643,0.0016434,0.0033649,1.2336e-09,0.96,0.02,0
0.049174,0.014181,0.0037856,2.0174e-06,0.0011363,1.5877e-06,0,0,0.041329,-0.017694,0,4.9536e-05,0,0,0,0.0037856,2.0167e-06,0.0011363,0.024043,0.0016413,0.0033631,1.2308e-09,0.98,0.02,0
0.05,0.014209,0.0037846,1.4952e-06,0.0011358,4.4537e-05,0,0,0.041321,-0.017695,0,0.0013895,0,0,0,0.0037851,9.7101e-07,0.0011358,0.67439,0.0016406,0.0033635,1.2307e-09,1,0.02,0
0,0,0.0066432,0.0028471,0.0028471,0.0021683,0,0,0.059219,4.3368e-18,0,0.067651,0,0,0,0.0076268,0.0018634,0.0028471,24.401,0.0041124,0.00534,6.9345e-09,0,0.04,0
0.0011844,0.001353,0.0064006,0.0017449,0.0024436,0.0019676,0,0,0.061728,-0.010901,0,0.061388,0,0,0,0.0071207,0.0010248,0.0024436,20.103,0.0035297,0.0055249,6.7739e-09,0.02,0.04,0
0.0024691,0.0027777,0.0063619,0.00085235,0.0021643,0.0015856,0,0,0.065483,-0.020466,0,0.04947,0,0,0,0.0067856,0.00042863,0.0021643,14.962,0.0031262,0.0056913,6.5838e-09,0.04,0.04,0
0.0038037,0.0040822,0.0062379,0.00053836,0.0020329,0.0011773,0,0,0.065598,-0.023314,0,0.036731,0,0,0,0.0064715,0.00030476,0.0020329,11.223,0.0029364,0.0055098,5.8278e-09,0.06,0.04,0
0.0050931,0.0052071,0.005913,0.00034149,0.0018763,0.00086379,0,0,0.062972,-0.023944,0,0.02695,0,0,0,0.0060439,0.00021064,0.0018763,8.6136,0.0027103,0.0052043,4.8182e-09,0.08,0.04,0
0.0063226,0.006177,0.0055968,0.0002266,0.001747,0.00065318,0,0,0.060057,-0.023719,0,0.020379,0,0,0,0.0056752,0.0001483,0.001747,6.8361,0.0025235,0.0049261,4.0301e-09,0.1,0.04,0
0.0074953,0.0070117,0.0053238,0.00015579,0.0016439,0.00050829,0,0,0.057407,-0.023214,0,0.015859,0,0,0,0.0053733,0.00010628,0.0016439,5.5642,0.0023745,0.0046912,3.4458e-09,0.12,0.04,0
0.0086189,0.0077281,0.0050963,0.0001111,0.0015622,0.00040634,0,0,0.055132,-0.022638,0,0.012678,0,0,0,0.0051292,7.8193e-05,0.0015622,4.6294,0.0022565,0.0044966,3.0126e-09,0.14,0.04,0
0.0097006,0.0083381,0.0049073,8.2438e-05,0.0014969,0.00033202,0,0,0.053202,-0.022066,0,0.010359,0,0,0,0.00493,5.9698e-05,0.0014969,3.9181,0.0021622,0.0043343,2.6845e-09,0.16,0.04,0
0.010747,0.0088505,0.0047495,6.4278e-05,0.0014441,0.00027552,0,0,0.051563,-0.021526,0,0.0085962,0,0,0,0.0047656,4.8132e-05,0.0014441,3.3539,0.002086,0.0041974,2.4301e-09,0.18,0.04,0
