"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.012327,0.010007,0.004673,-0.00010459,0.0013705,5.5097e-05,0,0,0.042933,-0.019177,0,0.0014325,0,0,0,0.0046737,-0.00010523,0.0013705,0.66064,0.0019797,0.0042383,2.3722e-09,0.2,0,0
0.013174,0.010323,0.0045605,-0.00010227,0.0013375,4.5467e-05,0,0,0.041899,-0.018717,0,0.0011821,0,0,0,0.0045609,-0.00010271,0.0013375,0.55862,0.0019319,0.0041361,2.2046e-09,0.22,0,0
0.014003,0.010559,0.0044691,-9.9749e-05,0.0013108,3.632e-05,0,0,0.041057,-0.018337,0,0.00094431,0,0,0,0.0044694,-0.00010004,0.0013108,0.45543,0.0018934,0.0040526,2.0742e-09,0.24,0,0
0.014817,0.010715,0.0043993,-9.6763e-05,0.0012908,2.6881e-05,0,0,0.040412,-0.018038,0,0.0006989,0,0,0,0.0043995,-9.6924e-05,0.0012908,0.34254,0.0018644,0.003988,1.9778e-09,0.26,0,0
0.015619,0.010795,0.0043536,-9.298e-05,0.0012782,1.6574e-05,0,0,0.039981,-0.017825,0,0.00043091,0,0,0,0.0043537,-9.3041e-05,0.0012782,0.21355,0.0018463,0.0039442,1.9154e-09,0.28,0,0
0.016416,0.010799,0.0043355,-8.8023e-05,0.0012742,5.0153e-06,0,0,0.039796,-0.017709,0,0.0001304,0,0,0,0.0043355,-8.8028e-05,0.0012742,0.064961,0.0018406,0.0039239,1.8894e-09,0.3,0,0
0.017211,0.010728,0.0043491,-8.1504e-05,0.0012803,-7.9633e-06,0,0,0.039895,-0.017703,0,-0.00020705,0,0,0,0.0043492,-8.1519e-05,0.0012803,-0.10298,0.0018493,0.0039308,1.9043e-09,0.32,0,0
0.018012,0.010586,0.004399,-7.3056e-05,0.0012978,-2.2287e-05,0,0,0.040315,-0.017821,0,-0.00057945,0,0,0,0.0043991,-7.3167e-05,0.0012978,-0.28553,0.0018746,0.0039685,1.9664e-09,0.34,0,0
0.018824,0.010377,0.0044888,-6.2374e-05,0.0013279,-3.7603e-05,0,0,0.041091,-0.018074,0,-0.00097768,0,0,0,0.0044891,-6.2685e-05,0.0013279,-0.47335,0.0019181,0.0040402,2.084e-09,0.36,0,0
0.019655,0.010107,0.004621,-4.9282e-05,0.0013715,-5.3257e-05,0,0,0.042244,-0.018471,0,-0.0013847,0,0,0,0.0046217,-4.9889e-05,0.0013715,-0.65325,0.0019811,0.0041477,2.2667e-09,0.38,0,0
0.020514,0.0097855,0.0047959,-3.3812e-05,0.0014286,-6.8279e-05,0,0,0.043774,-0.019012,0,-0.0017752,0,0,0,0.0047968,-3.4777e-05,0.0014286,-0.80979,0.0020635,0.0042913,2.5249e-09,0.4,0,0
0.021406,0.0094245,0.0050101,-1.6276e-05,0.0014981,-8.1396e-05,0,0,0.045656,-0.019688,0,-0.0021163,0,0,0,0.0050114,-1.7594e-05,0.0014981,-0.92751,0.002164,0.0044683,2.8679e-09,0.42,0,0
0.02234,0.0090389,0.0052567,2.7202e-06,0.0015778,-9.1132e-05,0,0,0.047825,-0.020476,0,-0.0023694,0,0,0,0.0052583,1.14e-06,0.0015778,-0.99342,0.0022791,0.0046727,3.2997e-09,0.44,0,0
0.023319,0.0086465,0.0055241,2.2386e-05,0.001664,-9.6024e-05,0,0,0.050182,-0.02134,0,-0.0024966,0,0,0,0.0055258,2.071e-05,0.001664,-0.9996,0.0024035,0.0048949,3.8149e-09,0.46,0,0
0.024347,0.0082671,0.0057972,4.1916e-05,0.0017518,-9.4997e-05,0,0,0.052591,-0.022228,0,-0.0024699,0,0,0,0.0057988,4.0349e-05,0.0017518,-0.94538,0.0025303,0.0051219,4.3933e-09,0.48,0,0
0.025423,0.0079214,0.0060587,6.061e-05,0.0018358,-8.7741e-05,0,0,0.054898,-0.023078,0,-0.0022813,0,0,0,0.00606,5.9327e-05,0.0018358,-0.83789,0.0026517,0.0053389,4.9985e-09,0.5,0,0
0.026543,0.0076294,0.0062917,7.7787e-05,0.0019108,-7.491e-05,0,0,0.056951,-0.02383,0,-0.0019476,0,0,0,0.0062926,7.6884e-05,0.0019108,-0.69058,0.0027601,0.0055317,5.5814e-09,0.52,0,0
0.027701,0.0074086,0.0064821,9.2578e-05,0.0019724,-5.7902e-05,0,0,0.058626,-0.024438,0,-0.0015054,0,0,0,0.0064827,9.2054e-05,0.0019724,-0.51915,0.002849,0.0056885,6.089e-09,0.54,0,0
0.028888,0.007273,0.0066201,0.00010386,0.0020172,-3.8328e-05,0,0,0.059838,-0.024873,0,-0.00099653,0,0,0,0.0066203,0.00010364,0.0020172,-0.33699,0.0029137,0.0058016,6.4746e-09,0.56,0,0
0.030095,0.0072326,0.0066997,0.00011048,0.0020431,-1.7463e-05,0,0,0.060537,-0.025124,0,-0.00045405,0,0,0,0.0066998,0.00011043,0.0020431,-0.15185,0.0029511,0.0058668,6.7044e-09,0.58,0,0
0.03131,0.0072926,0.0067184,0.00011168,0.002049,3.923e-06,0,0,0.060702,-0.025185,0,0.000102,0,0,0,0.0067184,0.00011168,0.002049,0.034021,0.0029597,0.0058824,6.7594e-09,0.6,0,0
0.032523,0.0074541,0.0066754,0.00010744,0.0020349,2.5306e-05,0,0,0.060327,-0.025056,0,0.00065796,0,0,0,0.0066755,0.00010734,0.0020349,0.22075,0.0029392,0.0058477,6.6348e-09,0.62,0,0
0.033723,0.0077141,0.0065722,9.8447e-05,0.0020012,4.592e-05,0,0,0.059423,-0.024736,0,0.0011939,0,0,0,0.0065725,9.8121e-05,0.0020012,0.40639,0.0028906,0.0057635,6.3405e-09,0.64,0,0
0.0349,0.0080648,0.0064131,8.5819e-05,0.0019497,6.4484e-05,0,0,0.058025,-0.02423,0,0.0016766,0,0,0,0.0064138,8.5162e-05,0.0019497,0.58385,0.0028162,0.0056328,5.9031e-09,0.66,0,0
0.036044,0.0084942,0.0062069,7.0653e-05,0.0018833,7.9362e-05,0,0,0.056207,-0.023564,0,0.0020634,0,0,0,0.0062079,6.9627e-05,0.0018833,0.74086,0.0027203,0.0054622,5.365e-09,0.68,0,0
0.037148,0.0089867,0.0059664,5.38e-05,0.0018061,8.9098e-05,0,0,0.054085,-0.02278,0,0.0023166,0,0,0,0.0059678,5.2457e-05,0.0018061,0.86314,0.0026088,0.0052624,4.779e-09,0.7,0,0
0.038207,0.0095241,0.0057076,3.5931e-05,0.0017231,9.2959e-05,0,0,0.051799,-0.021933,0,0.0024169,0,0,0,0.0057091,3.4408e-05,0.0017231,0.93875,0.0024888,0.0050469,4.1968e-09,0.72,0,0
0.03922,0.010087,0.0054469,1.7743e-05,0.0016394,9.1159e-05,0,0,0.049497,-0.021081,0,0.0023701,0,0,0,0.0054484,1.6213e-05,0.0016394,0.96167,0.002368,0.0048297,3.6599e-09,0.74,0,0
0.040187,0.010657,0.0051991,4.4789e-08,0.0015597,8.4683e-05,0,0,0.047312,-0.020276,0,0.0022018,0,0,0,0.0052005,-1.3342e-06,0.0015597,0.93292,0.002253,0.0046234,3.1937e-09,0.76,0,0
0.041112,0.011217,0.0049754,-1.6358e-05,0.0014877,7.4926e-05,0,0,0.04534,-0.019553,0,0.0019481,0,0,0,0.0049766,-1.7483e-05,0.0014877,0.85974,0.0021489,0.0044372,2.8084e-09,0.78,0,0
0.042001,0.011754,0.0047829,-3.0838e-05,0.0014256,6.3324e-05,0,0,0.043645,-0.018934,0,0.0016464,0,0,0,0.0047838,-3.1671e-05,0.0014256,0.75353,0.0020592,0.0042772,2.5027e-09,0.8,0,0
0.042858,0.012255,0.0046247,-4.3049e-05,0.0013745,5.1149e-05,0,0,0.042252,-0.018428,0,0.0013299,0,0,0,0.0046253,-4.361e-05,0.0013745,0.62774,0.0019854,0.0041459,2.2687e-09,0.82,0,0
0.043691,0.012713,0.0045005,-5.292e-05,0.0013343,3.9413e-05,0,0,0.041161,-0.018034,0,0.0010247,0,0,0,0.0045009,-5.3261e-05,0.0013343,0.49589,0.0019273,0.0040431,2.0958e-09,0.84,0,0
0.044505,0.013121,0.0044078,-6.0582e-05,0.0013042,2.8852e-05,0,0,0.040347,-0.017742,0,0.00075015,0,0,0,0.004408,-6.0768e-05,0.0013042,0.36993,0.0018838,0.0039665,1.9727e-09,0.86,0,0
0.045305,0.013477,0.0043424,-6.6288e-05,0.0012828,1.993e-05,0,0,0.039774,-0.017538,0,0.00051818,0,0,0,0.0043424,-6.6378e-05,0.0012828,0.25901,0.001853,0.0039128,1.8889e-09,0.88,0,0
0.046095,0.013777,0.004299,-7.0352e-05,0.0012686,1.2863e-05,0,0,0.039395,-0.017406,0,0.00033445,0,0,0,0.004299,-7.039e-05,0.0012686,0.16868,0.0018324,0.0038774,1.8349e-09,0.9,0,0
0.04688,0.014023,0.0042725,-7.3105e-05,0.0012598,7.6519e-06,0,0,0.039165,-0.017328,0,0.00019895,0,0,0,0.0042725,-7.3119e-05,0.0012598,0.10089,0.0018197,0.003856,1.8024e-09,0.92,0,0
0.047662,0.014212,0.0042578,-7.4864e-05,0.0012549,4.1163e-06,0,0,0.039038,-0.017286,0,0.00010702,0,0,0,0.0042578,-7.4868e-05,0.0012549,0.054435,0.0018126,0.0038443,1.7847e-09,0.94,0,0
0.048442,0.014347,0.0042505,-7.5905e-05,0.0012524,1.9434e-06,0,0,0.038976,-0.017268,0,5.0529e-05,0,0,0,0.0042505,-7.5905e-05,0.0012524,0.025737,0.001809,0.0038387,1.7761e-09,0.96,0,0
0.049221,0.014428,0.0042476,-7.6439e-05,0.0012513,7.2609e-07,0,0,0.038951,-0.017261,0,1.8878e-05,0,0,0,0.0042476,-7.6439e-05,0.0012513,0.0096212,0.0018075,0.0038365,1.7726e-09,0.98,0,0
0.05,0.014455,0.0042468,-7.6602e-05,0.0012511,5.1599e-05,0,0,0.038944,-0.01726,0,0.0013416,0,0,0,0.0042474,-7.7217e-05,0.0012511,0.68369,0.0018071,0.003837,1.7728e-09,1,0,0
0,0,0.0093788,0.0040195,0.0040195,0.0031287,0,0,0.069671,0,0,0.081345,0,0,0,0.010818,0.0025798,0.0040195,24.71,0.0058059,0.0076216,2.0031e-08,0,0.02,0
0.0013934,0.0016269,0.0085368,0.00085141,0.0028165,0.0019821,0,0,0.074365,-0.025546,0,0.051534,0,0,0,0.0090179,0.00037035,0.0028165,13.642,0.0040682,0.0077208,1.5886e-08,0.02,0.02,0
0.0029746,0.0032537,0.0085441,0.00067729,0.0027664,0.0013138,0,0,0.07511,-0.027159,0,0.03416,0,0,0,0.0087577,0.00046367,0.0027664,9.2351,0.0039959,0.0074159,1.4339e-08,0.04,0.02,0
0.0043978,0.0045625,0.0076092,0.00036126,0.0023911,0.00080735,0,0,0.067835,-0.026388,0,0.020991,0,0,0,0.007698,0.00027242,0.0023911,6.2797,0.0034539,0.0066254,9.9495e-09,0.06,0.02,0
0.005688,0.0056703,0.0069064,0.00021116,0.0021353,0.00055254,0,0,0.062025,-0.025014,0,0.014366,0,0,0,0.0069517,0.00016587,0.0021353,4.6862,0.0030843,0.0060467,7.4268e-09,0.08,0.02,0
0.0068788,0.0066151,0.0063958,0.00013094,0.001958,0.00039938,0,0,0.057691,-0.023752,0,0.010384,0,0,0,0.0064212,0.00010558,0.001958,3.6329,0.0028283,0.0056231,5.9026e-09,0.1,0.02,0
0.0079956,0.0074263,0.0060173,8.6292e-05,0.0018311,0.00030332,0,0,0.054421,-0.022682,0,0.0078862,0,0,0,0.0060328,7.0821e-05,0.0018311,2.92,0.0026449,0.0053056,4.9208e-09,0.12,0.02,0
0.0090557,0.0081222,0.0057265,5.9777e-05,0.0017359,0.00023882,0,0,0.051878,-0.021789,0,0.0062094,0,0,0,0.0057365,4.9729e-05,0.0017359,2.409,0.0025074,0.0050591,4.2453e-09,0.14,0.02,0
0.010071,0.008715,0.0054962,4.3488e-05,0.0016619,0.00019333,0,0,0.049846,-0.021039,0,0.0050267,0,0,0,0.0055031,3.6642e-05,0.0016619,2.0281,0.0024005,0.004862,3.7561e-09,0.16,0.02,0
0.01105,0.0092134,0.0053097,3.3485e-05,0.001603,0.00015946,0,0,0.048188,-0.020403,0,0.0041459,0,0,0,0.0053145,2.867e-05,0.001603,1.7295,0.0023154,0.0047008,3.3877e-09,0.18,0.02,0
0.011998,0.0096232,0.0051566,2.7684e-05,0.0015553,0.00013256,0,0,0.046817,-0.019859,0,0.0034466,0,0,0,0.00516,2.426e-05,0.0015553,1.4795,0.0022465,0.0045669,3.1031e-09,0.2,0.02,0
0.012922,0.0099484,0.0050306,2.4899e-05,0.0015167,0.00010946,0,0,0.045681,-0.019393,0,0.0028459,0,0,0,0.005033,2.2506e-05,0.0015167,1.2521,0.0021907,0.0044555,2.8803e-09,0.22,0.02,0
0.013825,0.010192,0.0049284,2.4383e-05,0.0014858,8.7823e-05,0,0,0.044754,-0.018999,0,0.0022834,0,0,0,0.00493,2.2811e-05,0.0014858,1.0256,0.0021462,0.0043637,2.7066e-09,0.24,0.02,0
0.014712,0.010355,0.0048487,2.5588e-05,0.0014623,6.5912e-05,0,0,0.044024,-0.018677,0,0.0017137,0,0,0,0.0048496,2.4688e-05,0.0014623,0.7828,0.0021122,0.0042907,2.5751e-09,0.26,0.02,0
0.015586,0.010439,0.0047916,2.8028e-05,0.0014459,4.2433e-05,0,0,0.043494,-0.018432,0,0.0011033,0,0,0,0.004792,2.765e-05,0.0014459,0.51032,0.0020885,0.0042372,2.4825e-09,0.28,0.02,0
0.016452,0.010445,0.0047583,3.1189e-05,0.0014368,1.6535e-05,0,0,0.043179,-0.018274,0,0.0004299,0,0,0,0.0047583,3.1131e-05,0.0014368,0.20041,0.0020754,0.0042045,2.4285e-09,0.3,0.02,0
0.017314,0.010374,0.0047504,3.4493e-05,0.0014355,-1.2157e-05,0,0,0.043094,-0.018212,0,-0.00031608,0,0,0,0.0047504,3.4462e-05,0.0014355,-0.1477,0.0020734,0.0041947,2.4144e-09,0.32,0.02,0
0.018176,0.01023,0.0047696,3.7289e-05,0.0014421,-4.3478e-05,0,0,0.043258,-0.018262,0,-0.0011304,0,0,0,0.00477,3.6889e-05,0.0014421,-0.52634,0.002083,0.0042102,2.4432e-09,0.34,0.02,0
0.019044,0.010015,0.0048174,3.8865e-05,0.0014569,-7.6669e-05,0,0,0.043687,-0.018434,0,-0.0019934,0,0,0,0.0048186,3.7635e-05,0.0014569,-0.91895,0.0021044,0.0042529,2.5185e-09,0.36,0.02,0
0.019923,0.0097375,0.0048941,3.8477e-05,0.0014798,-0.00011034,0,0,0.044387,-0.018737,0,-0.0028687,0,0,0,0.0048966,3.5971e-05,0.0014798,-1.301,0.0021375,0.0043235,2.6441e-09,0.38,0.02,0
0.020819,0.0094053,0.0049987,3.5383e-05,0.0015102,-0.00014244,0,0,0.045351,-0.019173,0,-0.0037034,0,0,0,0.0050028,3.1299e-05,0.0015102,-1.6425,0.0021815,0.0044216,2.8233e-09,0.4,0.02,0
0.021737,0.0090308,0.0051282,2.8925e-05,0.0015471,-0.00017034,0,0,0.046554,-0.019737,0,-0.0044287,0,0,0,0.0051339,2.3242e-05,0.0015471,-1.911,0.0022348,0.0045445,3.0568e-09,0.42,0.02,0
0.022682,0.0086294,0.0052773,1.876e-05,0.0015888,-0.00019096,0,0,0.04795,-0.020411,0,-0.004965,0,0,0,0.0052842,1.1834e-05,0.0015888,-2.077,0.002295,0.0046873,3.3415e-09,0.44,0.02,0
0.023655,0.0082197,0.0054385,5.24e-06,0.0016331,-0.00020129,0,0,0.04947,-0.021163,0,-0.0052336,0,0,0,0.005446,-2.2074e-06,0.0016331,-2.1188,0.002359,0.0048422,3.6683e-09,0.46,0.02,0
0.02466,0.0078225,0.0056025,-1.021e-05,0.0016777,-0.00019907,0,0,0.051023,-0.021943,0,-0.0051759,0,0,0,0.0056095,-1.7262e-05,0.0016777,-2.0288,0.0024233,0.0049997,4.0203e-09,0.48,0.02,0
0.025696,0.0074598,0.0057591,-2.5204e-05,0.0017202,-0.00018369,0,0,0.052506,-0.02269,0,-0.0047759,0,0,0,0.0057649,-3.1032e-05,0.0017202,-1.8171,0.0024847,0.0051488,4.3743e-09,0.5,0.02,0
0.026761,0.0071528,0.0058985,-3.7254e-05,0.0017584,-0.0001566,0,0,0.053822,-0.023343,0,-0.0040717,0,0,0,0.0059026,-4.1382e-05,0.0017584,-1.5102,0.0025399,0.0052795,4.7035e-09,0.52,0.02,0
0.027849,0.0069198,0.0060128,-4.5013e-05,0.0017903,-0.0001209,0,0,0.054892,-0.023859,0,-0.0031433,0,0,0,0.0060152,-4.7425e-05,0.0017903,-1.1428,0.002586,0.0053844,4.9823e-09,0.54,0.02,0
0.028956,0.0067756,0.0060961,-4.8906e-05,0.0018142,-8.0044e-05,0,0,0.055665,-0.02422,0,-0.0020811,0,0,0,0.0060972,-4.9948e-05,0.0018142,-0.74616,0.0026205,0.0054592,5.1904e-09,0.56,0.02,0
0.030076,0.0067301,0.0061449,-5.051e-05,0.0018283,-3.6715e-05,0,0,0.056116,-0.024425,0,-0.00095458,0,0,0,0.0061452,-5.0728e-05,0.0018283,-0.33952,0.0026409,0.0055025,5.3143e-09,0.58,0.02,0
0.031201,0.0067888,0.0061575,-5.1174e-05,0.0018319,7.645e-06,0,0,0.056233,-0.02448,0,0.00019877,0,0,0,0.0061575,-5.1183e-05,0.0018319,0.070551,0.0026461,0.0055138,5.3466e-09,0.6,0.02,0
0.032325,0.006953,0.0061332,-5.0906e-05,0.0018247,5.2139e-05,0,0,0.05601,-0.024383,0,0.0013556,0,0,0,0.0061336,-5.1346e-05,0.0018247,0.48303,0.0026356,0.0054927,5.2849e-09,0.62,0.02,0
0.033441,0.0072194,0.0060727,-4.8362e-05,0.0018073,9.5328e-05,0,0,0.05545,-0.024123,0,0.0024785,0,0,0,0.0060742,-4.9846e-05,0.0018073,0.89203,0.0026105,0.0054387,5.1319e-09,0.64,0.02,0
0.034543,0.0075802,0.0059785,-4.1924e-05,0.001781,0.00013454,0,0,0.054568,-0.023698,0,0.003498,0,0,0,0.0059815,-4.4929e-05,0.001781,1.2795,0.0025725,0.0053524,4.8971e-09,0.66,0.02,0
0.035624,0.0080229,0.0058554,-3.1097e-05,0.0017473,0.00016623,0,0,0.053405,-0.023119,0,0.0043221,0,0,0,0.0058601,-3.5788e-05,0.0017473,1.6163,0.0025238,0.0052371,4.598e-09,0.68,0.02,0
0.036679,0.0085311,0.0057104,-1.7149e-05,0.001708,0.00018721,0,0,0.052031,-0.022426,0,0.0048675,0,0,0,0.0057165,-2.3261e-05,0.001708,1.8701,0.0024671,0.0050995,4.2591e-09,0.7,0.02,0
0.037705,0.0090854,0.0055523,-2.5153e-06,0.0016649,0.00019584,0,0,0.050536,-0.021677,0,0.0050919,0,0,0,0.0055592,-9.4113e-06,0.0016649,2.0167,0.0024049,0.0049487,3.9073e-09,0.72,0.02,0
0.038701,0.0096655,0.0053908,1.0425e-05,0.0016204,0.00019253,0,0,0.049015,-0.020929,0,0.0050059,0,0,0,0.0053977,3.5442e-06,0.0016204,2.0468,0.0023405,0.0047947,3.5674e-09,0.74,0.02,0
0.039666,0.010252,0.0052345,2.0215e-05,0.0015764,0.00017934,0,0,0.047555,-0.02023,0,0.004663,0,0,0,0.0052406,1.4054e-05,0.0015764,1.9676,0.002277,0.0046467,3.2579e-09,0.76,0.02,0
0.040603,0.010826,0.0050905,2.6434e-05,0.0015351,0.00015916,0,0,0.046221,-0.019613,0,0.0041382,0,0,0,0.0050955,2.1437e-05,0.0015351,1.7984,0.0022173,0.0045119,2.9898e-09,0.78,0.02,0
0.041515,0.011375,0.0049639,2.9331e-05,0.001498,0.00013497,0,0,0.045057,-0.019092,0,0.0035091,0,0,0,0.0049676,2.5642e-05,0.001498,1.5656,0.0021637,0.0043948,2.7673e-09,0.8,0.02,0
0.042405,0.011886,0.0048572,2.9459e-05,0.001466,0.00010941,0,0,0.044085,-0.018675,0,0.0028448,0,0,0,0.0048596,2.698e-05,0.001466,1.2977,0.0021175,0.0042978,2.5897e-09,0.82,0.02,0
0.043278,0.012352,0.0047711,2.7452e-05,0.0014396,8.4645e-05,0,0,0.04331,-0.018357,0,0.0022008,0,0,0,0.0047726,2.5943e-05,0.0014396,1.022,0.0020794,0.0042213,2.4533e-09,0.84,0.02,0
0.044138,0.012766,0.0047047,2.3963e-05,0.0014186,6.2241e-05,0,0,0.042719,-0.01813,0,0.0016183,0,0,0,0.0047055,2.3136e-05,0.0014186,0.76171,0.0020491,0.0041639,2.3527e-09,0.86,0.02,0
0.044987,0.013126,0.0046559,1.9622e-05,0.0014027,4.3226e-05,0,0,0.042292,-0.017979,0,0.0011239,0,0,0,0.0046563,1.9219e-05,0.0014027,0.53414,0.0020261,0.0041233,2.2816e-09,0.88,0.02,0
0.045829,0.013429,0.0046219,1.5008e-05,0.0013911,2.8096e-05,0,0,0.042001,-0.017889,0,0.00073049,0,0,0,0.0046221,1.4837e-05,0.0013911,0.34941,0.0020093,0.0040964,2.2339e-09,0.9,0.02,0
0.046667,0.013676,0.0045996,1.0618e-05,0.0013831,1.6876e-05,0,0,0.041815,-0.017842,0,0.00043878,0,0,0,0.0045997,1.0556e-05,0.0013831,0.2107,0.0019978,0.0040799,2.2037e-09,0.92,0.02,0
0.047502,0.013867,0.004586,6.8432e-06,0.0013778,9.2071e-06,0,0,0.041706,-0.017823,0,0.00023938,0,0,0,0.004586,6.8247e-06,0.0013778,0.1152,0.0019902,0.0040707,2.186e-09,0.94,0.02,0
0.048335,0.014002,0.0045783,3.9658e-06,0.0013747,4.433e-06,0,0,0.041647,-0.017819,0,0.00011526,0,0,0,0.0045783,3.9615e-06,0.0013747,0.055525,0.0019857,0.0040662,2.1765e-09,0.96,0.02,0
0.049168,0.014083,0.0045746,2.1714e-06,0.001373,1.6931e-06,0,0,0.04162,-0.017821,0,4.402e-05,0,0,0,0.0045746,2.1707e-06,0.001373,0.021215,0.0019833,0.0040643,2.1721e-09,0.98,0.02,0
0.05,0.01411,0.0045735,1.5624e-06,0.0013725,5.1657e-05,0,0,0.041613,-0.017823,0,0.0013431,0,0,0,0.0045741,9.7877e-07,0.0013725,0.64726,0.0019825,0.0040648,2.172e-09,1,0.02,0
0,0,0.0079398,0.0034028,0.0034028,0.0025835,0,0,0.058981,2.1684e-18,0,0.06717,0,0,0,0.0091094,0.0022332,0.0034028,24.357,0.0049151,0.0063724,1.1795e-08,0,0.04,0
0.0011796,0.0013434,0.0076497,0.0020832,0.0029199,0.0023437,0,0,0.061488,-0.010876,0,0.060937,0,0,0,0.0085051,0.0012279,0.0029199,20.05,0.0042176,0.006596,1.1534e-08,0.02,0.04,0
0.0024595,0.002758,0.007605,0.0010171,0.0025866,0.0018876,0,0,0.065239,-0.020404,0,0.049078,0,0,0,0.0081075,0.00051459,0.0025866,14.908,0.0037363,0.006798,1.1225e-08,0.04,0.04,0
0.0037892,0.004053,0.0074583,0.00064218,0.0024301,0.0014003,0,0,0.065366,-0.023244,0,0.036408,0,0,0,0.0077348,0.00036571,0.0024301,11.168,0.0035102,0.0065842,9.9482e-09,0.06,0.04,0
0.0050742,0.0051698,0.0070721,0.00040722,0.0022438,0.0010263,0,0,0.062768,-0.023876,0,0.026684,0,0,0,0.0072266,0.00025275,0.0022438,8.5589,0.003241,0.006222,8.2351e-09,0.08,0.04,0
0.0062999,0.0061328,0.0066963,0.00027018,0.00209,0.00077514,0,0,0.059883,-0.023657,0,0.020154,0,0,0,0.0067885,0.000178,0.00209,6.7816,0.0030188,0.005892,6.8971e-09,0.1,0.04,0
0.0074695,0.006962,0.0063721,0.00018574,0.0019674,0.00060237,0,0,0.057262,-0.023161,0,0.015662,0,0,0,0.0064303,0.00012763,0.0019674,5.5099,0.0028418,0.0056136,5.9048e-09,0.12,0.04,0
0.0085904,0.007674,0.0061023,0.00013242,0.0018704,0.00048082,0,0,0.055014,-0.022594,0,0.012501,0,0,0,0.0061408,9.3946e-05,0.0018704,4.5754,0.0027017,0.0053831,5.1692e-09,0.14,0.04,0
0.00967,0.008281,0.0058784,9.8214e-05,0.001793,0.00039223,0,0,0.05311,-0.022032,0,0.010198,0,0,0,0.0059049,7.1719e-05,0.001793,3.8644,0.0025899,0.0051912,4.6123e-09,0.16,0.04,0
0.010715,0.0087917,0.0056917,7.6489e-05,0.0017304,0.00032495,0,0,0.051496,-0.021501,0,0.0084487,0,0,0,0.0057104,5.7747e-05,0.0017304,3.301,0.0024995,0.0050295,4.1809e-09,0.18,0.04,0
