"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.015681,0.010931,0.0021496,-4.9328e-05,0.00063007,8.957e-06,0,0,0.039507,-0.017664,0,0.00046576,0,0,0,0.0021496,-4.9364e-05,0.00063007,0.23339,0.0009101,0.0019501,2.309e-10,0.28,0,0
0.016467,0.010912,0.0021396,-4.6723e-05,0.00062785,2.7316e-06,0,0,0.039304,-0.017539,0,0.00014204,0,0,0,0.0021396,-4.6726e-05,0.00062785,0.071588,0.00090689,0.0019391,2.2743e-10,0.3,0,0
0.017253,0.010813,0.0021467,-4.3254e-05,0.00063105,-4.2701e-06,0,0,0.039408,-0.017532,0,-0.00022205,0,0,0,0.0021468,-4.3262e-05,0.00063105,-0.11172,0.00091151,0.0019427,2.2935e-10,0.32,0,0
0.018044,0.010638,0.0021735,-3.8724e-05,0.00064044,-1.1995e-05,0,0,0.03986,-0.017658,0,-0.00062376,0,0,0,0.0021736,-3.8789e-05,0.00064044,-0.31066,0.00092508,0.001963,2.375e-10,0.34,0,0
0.018847,0.010392,0.0022219,-3.297e-05,0.00065668,-2.0244e-05,0,0,0.040696,-0.017931,0,-0.0010527,0,0,0,0.0022221,-3.3152e-05,0.00065668,-0.51435,0.00094854,0.0020016,2.53e-10,0.36,0,0
0.019672,0.010081,0.0022932,-2.5896e-05,0.00068019,-2.8659e-05,0,0,0.041938,-0.018358,0,-0.0014903,0,0,0,0.0022935,-2.625e-05,0.00068019,-0.70791,0.00098249,0.0020595,2.7721e-10,0.38,0,0
0.020525,0.0097162,0.0023873,-1.7519e-05,0.00071095,-3.6714e-05,0,0,0.043586,-0.01894,0,-0.0019092,0,0,0,0.0023879,-1.8079e-05,0.00071095,-0.87444,0.0010269,0.0021369,3.1159e-10,0.4,0,0
0.021415,0.0093094,0.0025027,-8.0091e-06,0.00074841,-4.3728e-05,0,0,0.045612,-0.019667,0,-0.0022739,0,0,0,0.0025035,-8.7705e-06,0.00074841,-0.9975,0.001081,0.0022321,3.5751e-10,0.42,0,0
0.022349,0.0088772,0.0026353,2.3015e-06,0.00079129,-4.8908e-05,0,0,0.047945,-0.020514,0,-0.0025432,0,0,0,0.0026363,1.3933e-06,0.00079129,-1.0638,0.001143,0.002342,4.1568e-10,0.44,0,0
0.023333,0.0084389,0.0027791,1.2979e-05,0.00083761,-5.1468e-05,0,0,0.050478,-0.021441,0,-0.0026763,0,0,0,0.00278,1.2021e-05,0.00083761,-1.0656,0.0012099,0.0024613,4.8548e-10,0.46,0,0
0.024368,0.0080162,0.0029257,2.3585e-05,0.00088477,-5.0834e-05,0,0,0.053063,-0.022391,0,-0.0026433,0,0,0,0.0029265,2.2695e-05,0.00088477,-1.0032,0.001278,0.002583,5.6423e-10,0.48,0,0
0.025455,0.0076314,0.0030658,3.3743e-05,0.00092986,-4.6851e-05,0,0,0.055534,-0.023299,0,-0.0024362,0,0,0,0.0030665,3.3019e-05,0.00092986,-0.88505,0.0013431,0.0026992,6.4696e-10,0.5,0,0
0.02659,0.007306,0.0031904,4.309e-05,0.00097004,-3.9893e-05,0,0,0.057729,-0.024101,0,-0.0020744,0,0,0,0.0031909,4.2584e-05,0.00097004,-0.72609,0.0014012,0.0028022,7.2683e-10,0.52,0,0
0.027764,0.0070591,0.003292,5.1152e-05,0.0010029,-3.0736e-05,0,0,0.059514,-0.024746,0,-0.0015983,0,0,0,0.0032922,5.0861e-05,0.0010029,-0.54333,0.0014487,0.0028857,7.9645e-10,0.54,0,0
0.02897,0.0069057,0.0033653,5.7311e-05,0.0010268,-2.0258e-05,0,0,0.060802,-0.025206,0,-0.0010534,0,0,0,0.0033654,5.7187e-05,0.0010268,-0.35086,0.0014831,0.0029457,8.4929e-10,0.56,0,0
0.030197,0.0068565,0.0034075,6.0925e-05,0.0010405,-9.1335e-06,0,0,0.061541,-0.02547,0,-0.00047494,0,0,0,0.0034075,6.09e-05,0.0010405,-0.15637,0.001503,0.0029801,8.8067e-10,0.58,0,0
0.031432,0.0069171,0.0034171,6.1575e-05,0.0010436,2.258e-06,0,0,0.061711,-0.025533,0,0.00011742,0,0,0,0.0034171,6.1573e-05,0.0010436,0.038556,0.0015074,0.0029881,8.8795e-10,0.6,0,0
0.032665,0.0070889,0.0033937,5.9241e-05,0.0010359,1.3679e-05,0,0,0.061303,-0.025393,0,0.0007113,0,0,0,0.0033938,5.9185e-05,0.0010359,0.23504,0.0014963,0.0029692,8.7045e-10,0.62,0,0
0.033884,0.0073685,0.003338,5.4308e-05,0.0010177,2.4753e-05,0,0,0.060327,-0.025048,0,0.0012871,0,0,0,0.0033381,5.4121e-05,0.0010177,0.43187,0.00147,0.0029238,8.2951e-10,0.64,0,0
0.035078,0.0077476,0.0032521,4.739e-05,0.00098984,3.4804e-05,0,0,0.058818,-0.024504,0,0.0018098,0,0,0,0.0032525,4.7012e-05,0.00098984,0.62216,0.0014298,0.0028534,7.6879e-10,0.66,0,0
0.036237,0.0082133,0.0031406,3.9092e-05,0.00095389,4.2939e-05,0,0,0.056853,-0.023785,0,0.0022328,0,0,0,0.0031411,3.8498e-05,0.00095389,0.79305,0.0013778,0.0027612,6.9422e-10,0.68,0,0
0.037352,0.0087488,0.0030101,2.9876e-05,0.00091201,4.8347e-05,0,0,0.054552,-0.022935,0,0.0025141,0,0,0,0.0030109,2.9092e-05,0.00091201,0.92915,0.0013173,0.0026529,6.1317e-10,0.7,0,0
0.038419,0.0093343,0.0028694,2.01e-05,0.00086684,5.0602e-05,0,0,0.052066,-0.022015,0,0.0026313,0,0,0,0.0028703,1.9202e-05,0.00086684,1.0171,0.0012521,0.0025358,5.3293e-10,0.72,0,0
0.039435,0.0099488,0.0027271,1.0138e-05,0.00082119,4.9797e-05,0,0,0.049555,-0.021087,0,0.0025894,0,0,0,0.0027281,9.2253e-06,0.00082119,1.0496,0.0011862,0.0024174,4.5923e-10,0.74,0,0
0.040401,0.010572,0.0025915,4.2755e-07,0.00077758,4.6448e-05,0,0,0.047162,-0.020206,0,0.0024153,0,0,0,0.0025923,-4.0481e-07,0.00077758,1.0267,0.0011232,0.0023044,3.9554e-10,0.76,0,0
0.041321,0.011185,0.0024685,-8.5887e-06,0.00073798,4.1295e-05,0,0,0.044994,-0.019411,0,0.0021474,0,0,0,0.0024692,-9.277e-06,0.00073798,0.95481,0.001066,0.0022021,3.4313e-10,0.78,0,0
0.042201,0.011774,0.0023621,-1.6565e-05,0.00070367,3.5106e-05,0,0,0.04312,-0.018726,0,0.0018255,0,0,0,0.0023626,-1.7083e-05,0.00070367,0.84535,0.0010164,0.0021136,3.017e-10,0.8,0,0
0.043046,0.012324,0.0022741,-2.3311e-05,0.00067525,2.856e-05,0,0,0.041571,-0.018163,0,0.0014851,0,0,0,0.0022745,-2.3666e-05,0.00067525,0.71212,0.00097536,0.0020405,2.7006e-10,0.82,0,0
0.043864,0.012828,0.0022045,-2.8786e-05,0.00065272,2.2204e-05,0,0,0.040347,-0.017719,0,0.0011546,0,0,0,0.0022048,-2.9007e-05,0.00065272,0.56958,0.00094282,0.0019828,2.4668e-10,0.84,0,0
0.04466,0.013278,0.002152,-3.306e-05,0.0006357,1.644e-05,0,0,0.039425,-0.017388,0,0.00085487,0,0,0,0.0021522,-3.3183e-05,0.0006357,0.43103,0.00091823,0.0019394,2.2998e-10,0.86,0,0
0.045441,0.01367,0.0021145,-3.6266e-05,0.00062347,1.1527e-05,0,0,0.038767,-0.017153,0,0.00059941,0,0,0,0.0021146,-3.6328e-05,0.00062347,0.30707,0.00090057,0.0019085,2.1853e-10,0.88,0,0
0.046211,0.014002,0.0020892,-3.8571e-05,0.00061519,7.5947e-06,0,0,0.038324,-0.016998,0,0.00039492,0,0,0,0.0020892,-3.8598e-05,0.00061519,0.2045,0.00088861,0.0018878,2.1104e-10,0.9,0,0
0.046974,0.014273,0.0020733,-4.015e-05,0.00060995,4.6522e-06,0,0,0.038047,-0.016903,0,0.00024191,0,0,0,0.0020733,-4.016e-05,0.00060995,0.12612,0.00088104,0.001875,2.0645e-10,0.92,0,0
0.047732,0.014482,0.0020641,-4.1173e-05,0.00060689,2.6109e-06,0,0,0.037889,-0.01685,0,0.00013577,0,0,0,0.0020641,-4.1176e-05,0.00060689,0.071055,0.00087662,0.0018676,2.0384e-10,0.94,0,0
0.048489,0.014632,0.0020594,-4.1787e-05,0.00060528,1.3061e-06,0,0,0.037807,-0.016824,0,6.7917e-05,0,0,0,0.0020594,-4.1788e-05,0.00060528,0.035615,0.00087429,0.0018639,2.025e-10,0.96,0,0
0.049245,0.014721,0.0020573,-4.2107e-05,0.00060455,5.1956e-07,0,0,0.037771,-0.016813,0,2.7017e-05,0,0,0,0.0020573,-4.2107e-05,0.00060455,0.01418,0.00087324,0.0018622,2.0191e-10,0.98,0,0
0.05,0.014751,0.0020567,-4.2206e-05,0.00060434,2.8557e-05,0,0,0.037761,-0.01681,0,0.001485,0,0,0,0.0020571,-4.2594e-05,0.00060434,0.77935,0.00087294,0.0018625,2.019e-10,1,0,0
0,0,0.0047521,0.0020366,0.0020366,0.0015953,0,0,0.070603,1.7347e-18,0,0.082958,0,0,0,0.0054893,0.0012995,0.0020366,24.8,0.0029418,0.0038742,2.6258e-09,0,0.02,0
0.0014121,0.0016592,0.0043248,0.00043224,0.0014271,0.001012,0,0,0.075339,-0.025866,0,0.052625,0,0,0,0.0045721,0.00018485,0.0014271,13.737,0.0020614,0.0039168,2.072e-09,0.02,0.02,0
0.0030136,0.0033201,0.0043251,0.00034451,0.0014009,0.00067259,0,0,0.07603,-0.027466,0,0.034975,0,0,0,0.0044357,0.00023393,0.0014009,9.336,0.0020235,0.0037568,1.8635e-09,0.04,0.02,0
0.0044533,0.0046578,0.0038464,0.00018405,0.0012091,0.00041488,0,0,0.068569,-0.026652,0,0.021574,0,0,0,0.0038928,0.00013764,0.0012091,6.3829,0.0017465,0.0033505,1.2867e-09,0.06,0.02,0
0.0057563,0.0057902,0.0034855,0.0001077,0.001078,0.00028502,0,0,0.062595,-0.025226,0,0.014821,0,0,0,0.0035094,8.3822e-05,0.001078,4.7895,0.001557,0.0030524,9.5542e-10,0.08,0.02,0
0.0069571,0.0067554,0.0032223,6.6832e-05,0.00098674,0.00020688,0,0,0.058125,-0.023918,0,0.010758,0,0,0,0.0032358,5.3326e-05,0.00098674,3.7351,0.0014253,0.0028335,7.5531e-10,0.1,0.02,0
0.0080813,0.0075831,0.0030264,4.4064e-05,0.00092114,0.00015784,0,0,0.054737,-0.022804,0,0.0082075,0,0,0,0.0030347,3.5733e-05,0.00092114,3.021,0.0013305,0.0026688,6.2636e-10,0.12,0.02,0
0.0091465,0.0082914,0.0028752,3.0543e-05,0.00087173,0.0001249,0,0,0.052091,-0.021871,0,0.0064946,0,0,0,0.0028807,2.507e-05,0.00087173,2.5091,0.0012592,0.0025404,5.3757e-10,0.14,0.02,0
0.010165,0.0088928,0.0027549,2.2259e-05,0.00083316,0.00010163,0,0,0.049966,-0.021084,0,0.005285,0,0,0,0.0027587,1.8484e-05,0.00083316,2.127,0.0012035,0.0024373,4.7317e-10,0.16,0.02,0
0.011145,0.0093957,0.0026571,1.7206e-05,0.00080228,8.4265e-05,0,0,0.048224,-0.020412,0,0.0043818,0,0,0,0.0026597,1.4519e-05,0.00080228,1.8264,0.0011588,0.0023524,4.2462e-10,0.18,0.02,0
0.012094,0.0098059,0.0025763,1.4326e-05,0.00077719,7.0399e-05,0,0,0.046777,-0.019834,0,0.0036607,0,0,0,0.0025782,1.2393e-05,0.00077719,1.5728,0.0011226,0.0022817,3.8704e-10,0.2,0.02,0
0.013016,0.010127,0.0025096,1.3013e-05,0.00075678,5.8386e-05,0,0,0.045573,-0.019338,0,0.0030361,0,0,0,0.002511,1.1648e-05,0.00075678,1.339,0.0010931,0.0022225,3.5759e-10,0.22,0.02,0
0.013917,0.010362,0.0024553,1.2881e-05,0.00074044,4.702e-05,0,0,0.044585,-0.018917,0,0.002445,0,0,0,0.0024562,1.1976e-05,0.00074044,1.1025,0.0010695,0.0021735,3.3461e-10,0.24,0.02,0
0.0148,0.010512,0.0024128,1.3642e-05,0.00072792,3.5391e-05,0,0,0.043806,-0.018571,0,0.0018403,0,0,0,0.0024133,1.312e-05,0.00072792,0.84497,0.0010514,0.0021345,3.1719e-10,0.26,0.02,0
0.015669,0.010578,0.0023822,1.5037e-05,0.00071918,2.2834e-05,0,0,0.043239,-0.018308,0,0.0011873,0,0,0,0.0023825,1.4817e-05,0.00071918,0.5526,0.0010388,0.0021057,3.0493e-10,0.28,0.02,0
0.016529,0.010561,0.0023644,1.6788e-05,0.00071435,8.9163e-06,0,0,0.042901,-0.018137,0,0.00046365,0,0,0,0.0023644,1.6754e-05,0.00071435,0.21761,0.0010318,0.0020882,2.9778e-10,0.3,0.02,0
0.017385,0.010462,0.0023602,1.8583e-05,0.00071363,-6.5333e-06,0,0,0.04281,-0.018071,0,-0.00033973,0,0,0,0.0023602,1.8565e-05,0.00071363,-0.15986,0.0010308,0.002083,2.9593e-10,0.32,0.02,0
0.018242,0.010285,0.0023705,2.0074e-05,0.00071719,-2.3399e-05,0,0,0.042987,-0.018125,0,-0.0012168,0,0,0,0.0023708,1.9841e-05,0.00071719,-0.57031,0.0010359,0.0020914,2.9976e-10,0.34,0.02,0
0.019105,0.010034,0.0023962,2.0884e-05,0.00072514,-4.1249e-05,0,0,0.043449,-0.018311,0,-0.002145,0,0,0,0.002397,2.0168e-05,0.00072514,-0.99457,0.0010474,0.0021144,3.0978e-10,0.36,0.02,0
0.01998,0.0097143,0.0024374,2.0627e-05,0.00073742,-5.9319e-05,0,0,0.0442,-0.018637,0,-0.0030846,0,0,0,0.0024389,1.9172e-05,0.00073742,-1.4052,0.0010652,0.0021524,3.2652e-10,0.38,0.02,0
0.020873,0.0093374,0.0024935,1.8917e-05,0.00075373,-7.6506e-05,0,0,0.045234,-0.019105,0,-0.0039783,0,0,0,0.0024959,1.6554e-05,0.00075373,-1.7691,0.0010887,0.0022052,3.5042e-10,0.4,0.02,0
0.021789,0.008916,0.0025629,1.5405e-05,0.00077348,-9.1394e-05,0,0,0.046524,-0.01971,0,-0.0047525,0,0,0,0.0025661,1.213e-05,0.00077348,-2.0521,0.0011172,0.0022711,3.8165e-10,0.42,0.02,0
0.022734,0.0084669,0.0026426,9.9062e-06,0.00079575,-0.00010234,0,0,0.048018,-0.020432,0,-0.0053218,0,0,0,0.0026466,5.9338e-06,0.00079575,-2.2228,0.0011494,0.0023476,4.1981e-10,0.44,0.02,0
0.02371,0.0080101,0.0027287,2.6076e-06,0.0008194,-0.00010773,0,0,0.049642,-0.021236,0,-0.0056017,0,0,0,0.002733,-1.6427e-06,0.0008194,-2.2594,0.0011836,0.0024304,4.6369e-10,0.46,0.02,0
0.024719,0.0075684,0.0028161,-5.7129e-06,0.00084313,-0.00010634,0,0,0.051298,-0.02207,0,-0.0055298,0,0,0,0.0028202,-9.7148e-06,0.00084313,-2.1551,0.0012178,0.0025144,5.1104e-10,0.48,0.02,0
0.025762,0.0071654,0.0028994,-1.3743e-05,0.00086571,-9.7895e-05,0,0,0.052877,-0.022866,0,-0.0050905,0,0,0,0.0029027,-1.7029e-05,0.00086571,-1.9225,0.0012505,0.0025936,5.5869e-10,0.5,0.02,0
0.026834,0.006824,0.0029734,-2.0121e-05,0.00088599,-8.3211e-05,0,0,0.054273,-0.023559,0,-0.004327,0,0,0,0.0029757,-2.2432e-05,0.00088599,-1.591,0.0012798,0.0026628,6.0297e-10,0.52,0.02,0
0.027933,0.0065642,0.0030338,-2.4133e-05,0.00090291,-6.4005e-05,0,0,0.055404,-0.024103,0,-0.0033283,0,0,0,0.0030352,-2.5472e-05,0.00090291,-1.1985,0.0013042,0.0027181,6.4042e-10,0.54,0.02,0
0.02905,0.0064016,0.0030777,-2.6061e-05,0.0009155,-4.2172e-05,0,0,0.056218,-0.02448,0,-0.0021929,0,0,0,0.0030783,-2.6634e-05,0.0009155,-0.7783,0.0013224,0.0027573,6.6827e-10,0.56,0.02,0
0.030181,0.0063471,0.0031032,-2.6825e-05,0.00092292,-1.9118e-05,0,0,0.056688,-0.024693,0,-0.00099413,0,0,0,0.0031033,-2.6942e-05,0.00092292,-0.34993,0.0013331,0.0027799,6.8475e-10,0.58,0.02,0
0.031318,0.0064065,0.0031095,-2.7202e-05,0.00092468,4.4569e-06,0,0,0.056804,-0.024749,0,0.00023176,0,0,0,0.0031095,-2.7208e-05,0.00092468,0.081412,0.0013357,0.0027855,6.8886e-10,0.6,0.02,0
0.032454,0.0065811,0.0030961,-2.72e-05,0.00092067,2.8174e-05,0,0,0.056561,-0.024645,0,0.001465,0,0,0,0.0030964,-2.7454e-05,0.00092067,0.51678,0.0013299,0.0027741,6.8026e-10,0.62,0.02,0
0.03358,0.0068675,0.0030634,-2.6046e-05,0.00091122,5.1341e-05,0,0,0.055958,-0.024369,0,0.0026697,0,0,0,0.0030643,-2.6899e-05,0.00091122,0.95178,0.0013162,0.0027451,6.5928e-10,0.64,0.02,0
0.034692,0.0072575,0.0030127,-2.2797e-05,0.00089696,7.2551e-05,0,0,0.055008,-0.023914,0,0.0037726,0,0,0,0.0030144,-2.453e-05,0.00089696,1.3684,0.0012956,0.0026989,6.2718e-10,0.66,0.02,0
0.035781,0.0077376,0.0029462,-1.7122e-05,0.00087871,8.9876e-05,0,0,0.053754,-0.023292,0,0.0046735,0,0,0,0.0029489,-1.9845e-05,0.00087871,1.7356,0.0012693,0.0026369,5.8631e-10,0.68,0.02,0
0.036842,0.0082901,0.0028677,-9.6792e-06,0.0008574,0.00010153,0,0,0.052267,-0.022544,0,0.0052794,0,0,0,0.0028713,-1.3257e-05,0.0008574,2.0183,0.0012385,0.0025626,5.4001e-10,0.7,0.02,0
0.037872,0.008894,0.0027819,-1.7972e-06,0.00083402,0.00010656,0,0,0.050644,-0.021731,0,0.0055411,0,0,0,0.0027859,-5.8704e-06,0.00083402,2.189,0.0012047,0.0024809,4.9197e-10,0.72,0.02,0
0.038868,0.009527,0.0026938,5.2175e-06,0.00080972,0.00010514,0,0,0.048987,-0.020917,0,0.0054674,0,0,0,0.0026979,1.112e-06,0.00080972,2.2361,0.0011696,0.0023971,4.4561e-10,0.74,0.02,0
0.039831,0.010168,0.0026083,1.0565e-05,0.00078567,9.8354e-05,0,0,0.047389,-0.020153,0,0.0051144,0,0,0,0.002612,6.8461e-06,0.00078567,2.1651,0.0011348,0.0023162,4.0343e-10,0.76,0.02,0
0.040763,0.010797,0.0025292,1.4013e-05,0.00076297,8.7721e-05,0,0,0.045923,-0.019473,0,0.0045615,0,0,0,0.0025323,1.0957e-05,0.00076297,1.995,0.0011021,0.002242,3.6691e-10,0.78,0.02,0
0.041668,0.011399,0.0024593,1.5691e-05,0.00074248,7.4835e-05,0,0,0.044636,-0.018897,0,0.0038914,0,0,0,0.0024615,1.3402e-05,0.00074248,1.7525,0.0010725,0.0021772,3.366e-10,0.8,0.02,0
0.042549,0.011961,0.0023999,1.5886e-05,0.00072474,6.111e-05,0,0,0.043555,-0.01843,0,0.0031777,0,0,0,0.0024015,1.432e-05,0.00072474,1.4674,0.0010468,0.0021231,3.1238e-10,0.82,0.02,0
0.04341,0.012474,0.0023517,1.4922e-05,0.00070999,4.7703e-05,0,0,0.042685,-0.018072,0,0.0024805,0,0,0,0.0023527,1.3949e-05,0.00070999,1.169,0.0010255,0.00208,2.9373e-10,0.84,0.02,0
0.044256,0.01293,0.0023142,1.3137e-05,0.00069819,3.5477e-05,0,0,0.042015,-0.017811,0,0.0018448,0,0,0,0.0023147,1.259e-05,0.00069819,0.8831,0.0010085,0.0020473,2.7989e-10,0.86,0.02,0
0.045091,0.013327,0.0022863,1.0863e-05,0.00068914,2.5008e-05,0,0,0.041525,-0.017635,0,0.0013004,0,0,0,0.0022865,1.0588e-05,0.00068914,0.6296,0.00099542,0.0020239,2.7003e-10,0.88,0.02,0
0.045917,0.013662,0.0022665,8.4137e-06,0.00068249,1.6587e-05,0,0,0.041185,-0.017526,0,0.0008625,0,0,0,0.0022667,8.2919e-06,0.00068249,0.42082,0.00098581,0.002008,2.6333e-10,0.9,0.02,0
0.046738,0.013935,0.0022534,6.0617e-06,0.00067783,1.0251e-05,0,0,0.040964,-0.017466,0,0.00053304,0,0,0,0.0022534,6.0149e-06,0.00067783,0.26134,0.00097908,0.0019981,2.5901e-10,0.92,0.02,0
0.047556,0.014145,0.0022451,4.0262e-06,0.00067474,5.8222e-06,0,0,0.040829,-0.017438,0,0.00030275,0,0,0,0.0022451,4.0111e-06,0.00067474,0.14885,0.00097462,0.0019923,2.5641e-10,0.94,0.02,0
0.048371,0.014295,0.0022403,2.4681e-06,0.00067284,2.9571e-06,0,0,0.040754,-0.01743,0,0.00015377,0,0,0,0.0022403,2.4642e-06,0.00067284,0.07571,0.00097187,0.0019893,2.5496e-10,0.96,0.02,0
0.049186,0.014385,0.0022379,1.4938e-06,0.00067182,1.1943e-06,0,0,0.040718,-0.017429,0,6.2104e-05,0,0,0,0.0022379,1.4932e-06,0.00067182,0.030598,0.00097041,0.0019879,2.5426e-10,0.98,0.02,0
0.05,0.014414,0.0022372,1.1627e-06,0.00067151,2.861e-05,0,0,0.040708,-0.017429,0,0.0014877,0,0,0,0.0022376,7.9674e-07,0.00067151,0.73293,0.00096996,0.0019882,2.5422e-10,1,0.02,0
0,0,0.0040195,0.0017227,0.0017227,0.0013204,0,0,0.059719,-3.0358e-18,0,0.06866,0,0,0,0.004621,0.0011212,0.0017227,24.492,0.0024883,0.0032413,1.5479e-09,0,0.04,0
0.0011944,0.0013732,0.003873,0.0010581,0.0014793,0.0011987,0,0,0.062235,-0.010952,0,0.062335,0,0,0,0.0043143,0.00061678,0.0014793,20.211,0.0021368,0.0033506,1.5088e-09,0.02,0.04,0
0.0024894,0.0028191,0.0038479,0.00051741,0.0013096,0.00096716,0,0,0.065996,-0.020597,0,0.050292,0,0,0,0.0041084,0.00025692,0.0013096,15.074,0.0018916,0.0034479,1.4624e-09,0.04,0.04,0
0.0038342,0.0041433,0.0037712,0.00032707,0.0012295,0.00071935,0,0,0.066085,-0.023463,0,0.037406,0,0,0,0.0039154,0.00018286,0.0012295,11.336,0.0017759,0.0033348,1.2914e-09,0.06,0.04,0
0.0051328,0.0052852,0.0035726,0.00020759,0.001134,0.00052896,0,0,0.063402,-0.024088,0,0.027506,0,0,0,0.0036538,0.0001264,0.001134,8.7263,0.0016381,0.003147,1.0649e-09,0.08,0.04,0
0.0063703,0.0062694,0.0033791,0.0001378,0.0010551,0.00040097,0,0,0.060424,-0.023849,0,0.02085,0,0,0,0.0034279,8.8935e-05,0.0010551,6.9484,0.001524,0.002976,8.8833e-10,0.1,0.04,0
0.0075498,0.0071157,0.0032117,9.4767e-05,0.00099193,0.00031288,0,0,0.057713,-0.023326,0,0.01627,0,0,0,0.0032427,6.3669e-05,0.00099193,5.676,0.0014328,0.0028315,7.5748e-10,0.12,0.04,0
0.0086788,0.007841,0.0030719,6.7607e-05,0.00094184,0.00025087,0,0,0.05538,-0.02273,0,0.013045,0,0,0,0.0030927,4.6802e-05,0.00094184,4.7408,0.0013604,0.0027115,6.6044e-10,0.14,0.04,0
0.009765,0.0084572,0.0029554,5.0224e-05,0.00090169,0.00020563,0,0,0.053397,-0.022138,0,0.010693,0,0,0,0.0029699,3.5741e-05,0.00090169,4.0286,0.0013024,0.0026112,5.869e-10,0.16,0.04,0
