"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.019641,0.010218,0.050705,-0.00021859,0.015146,-8.4523e-05,0,0,0.046227,-0.019974,0,-0.00021976,0,0,0,0.050706,-0.00021873,0.015146,-0.095099,0.021878,0.045243,2.9731e-06,0.38,0,0
0.020567,0.010343,0.050951,-0.00019935,0.015225,-8.9771e-05,0,0,0.046443,-0.020052,0,-0.00023341,0,0,0,0.050951,-0.00019951,0.015225,-0.10056,0.021992,0.045445,3.0152e-06,0.4,0,0
0.021499,0.010454,0.051203,-0.00018165,0.015306,-9.324e-05,0,0,0.046665,-0.020134,0,-0.00024242,0,0,0,0.051203,-0.00018182,0.015306,-0.10397,0.022109,0.045655,3.059e-06,0.42,0,0
0.022434,0.010552,0.051458,-0.00016535,0.015388,-9.5232e-05,0,0,0.046891,-0.020219,0,-0.0002476,0,0,0,0.051458,-0.00016552,0.015388,-0.1057,0.022227,0.045869,3.1039e-06,0.44,0,0
0.023374,0.010639,0.051714,-0.00015034,0.015469,-9.6e-05,0,0,0.047118,-0.020305,0,-0.0002496,0,0,0,0.051714,-0.00015052,0.015469,-0.10605,0.022344,0.046085,3.1494e-06,0.46,0,0
0.024319,0.010715,0.051968,-0.00013652,0.015549,-9.5751e-05,0,0,0.047344,-0.020392,0,-0.00024895,0,0,0,0.051968,-0.00013669,0.015549,-0.10529,0.02246,0.046299,3.195e-06,0.48,0,0
0.025268,0.010782,0.052218,-0.00012379,0.015628,-9.4659e-05,0,0,0.047566,-0.020477,0,-0.00024611,0,0,0,0.052218,-0.00012396,0.015628,-0.10362,0.022574,0.046511,3.2404e-06,0.5,0,0
0.026221,0.01084,0.052462,-0.00011207,0.015705,-9.2872e-05,0,0,0.047784,-0.020562,0,-0.00024147,0,0,0,0.052462,-0.00011223,0.015705,-0.10121,0.022685,0.046719,3.2853e-06,0.52,0,0
0.027179,0.010892,0.052699,-0.00010128,0.015779,-9.0514e-05,0,0,0.047996,-0.020645,0,-0.00023534,0,0,0,0.052699,-0.00010144,0.015779,-0.09822,0.022793,0.046921,3.3294e-06,0.54,0,0
0.028141,0.010936,0.052929,-9.1369e-05,0.015851,-8.7692e-05,0,0,0.048201,-0.020725,0,-0.000228,0,0,0,0.052929,-9.1514e-05,0.015851,-0.094763,0.022896,0.047117,3.3723e-06,0.56,0,0
0.029107,0.010974,0.05315,-8.2263e-05,0.01592,-8.4494e-05,0,0,0.048398,-0.020803,0,-0.00021968,0,0,0,0.05315,-8.2398e-05,0.01592,-0.090944,0.022996,0.047306,3.414e-06,0.58,0,0
0.030077,0.011007,0.053361,-7.3909e-05,0.015986,-8.0998e-05,0,0,0.048587,-0.020878,0,-0.00021059,0,0,0,0.053361,-7.4032e-05,0.015986,-0.08685,0.023091,0.047487,3.4543e-06,0.6,0,0
0.031051,0.011035,0.053562,-6.6253e-05,0.016049,-7.7269e-05,0,0,0.048767,-0.020949,0,-0.0002009,0,0,0,0.053562,-6.6365e-05,0.016049,-0.082552,0.023182,0.04766,3.493e-06,0.62,0,0
0.032028,0.011059,0.053753,-5.925e-05,0.016108,-7.3362e-05,0,0,0.048939,-0.021018,0,-0.00019074,0,0,0,0.053753,-5.935e-05,0.016108,-0.07811,0.023267,0.047824,3.53e-06,0.64,0,0
0.033008,0.011079,0.053934,-5.2854e-05,0.016164,-6.9324e-05,0,0,0.0491,-0.021082,0,-0.00018024,0,0,0,0.053934,-5.2943e-05,0.016164,-0.073573,0.023348,0.04798,3.5652e-06,0.66,0,0
0.033992,0.011097,0.054103,-4.7026e-05,0.016217,-6.5194e-05,0,0,0.049252,-0.021143,0,-0.0001695,0,0,0,0.054103,-4.7105e-05,0.016217,-0.06898,0.023424,0.048126,3.5985e-06,0.68,0,0
0.034978,0.011111,0.054262,-4.1728e-05,0.016266,-6.1004e-05,0,0,0.049395,-0.0212,0,-0.00015861,0,0,0,0.054262,-4.1797e-05,0.016266,-0.064365,0.023495,0.048263,3.6299e-06,0.7,0,0
0.035968,0.011123,0.05441,-3.6925e-05,0.016312,-5.6782e-05,0,0,0.049528,-0.021254,0,-0.00014763,0,0,0,0.05441,-3.6985e-05,0.016312,-0.059753,0.023562,0.04839,3.6593e-06,0.72,0,0
0.036959,0.011133,0.054547,-3.2587e-05,0.016354,-5.2549e-05,0,0,0.049651,-0.021303,0,-0.00013663,0,0,0,0.054547,-3.2637e-05,0.016354,-0.055163,0.023623,0.048509,3.6867e-06,0.74,0,0
0.037954,0.01114,0.054673,-2.8682e-05,0.016393,-4.8321e-05,0,0,0.049764,-0.021349,0,-0.00012563,0,0,0,0.054673,-2.8725e-05,0.016393,-0.050612,0.023679,0.048618,3.7121e-06,0.76,0,0
0.03895,0.011147,0.054789,-2.5186e-05,0.016429,-4.4112e-05,0,0,0.049868,-0.02139,0,-0.00011469,0,0,0,0.054789,-2.5221e-05,0.016429,-0.046109,0.023731,0.048717,3.7354e-06,0.78,0,0
0.039948,0.011152,0.054894,-2.2073e-05,0.016462,-3.9932e-05,0,0,0.049962,-0.021429,0,-0.00010382,0,0,0,0.054894,-2.2102e-05,0.016462,-0.041662,0.023778,0.048808,3.7567e-06,0.8,0,0
0.040948,0.011156,0.054988,-1.9322e-05,0.016491,-3.5786e-05,0,0,0.050047,-0.021463,0,-9.3044e-05,0,0,0,0.054988,-1.9345e-05,0.016491,-0.037275,0.02382,0.04889,3.7759e-06,0.82,0,0
0.04195,0.011159,0.055072,-1.6912e-05,0.016516,-3.1679e-05,0,0,0.050122,-0.021493,0,-8.2365e-05,0,0,0,0.055072,-1.693e-05,0.016516,-0.032948,0.023857,0.048963,3.793e-06,0.84,0,0
0.042953,0.011162,0.055146,-1.4827e-05,0.016539,-2.7611e-05,0,0,0.050188,-0.02152,0,-7.1789e-05,0,0,0,0.055146,-1.4841e-05,0.016539,-0.02868,0.02389,0.049026,3.8081e-06,0.86,0,0
0.043958,0.011163,0.055209,-1.3051e-05,0.016559,-2.3582e-05,0,0,0.050246,-0.021544,0,-6.1313e-05,0,0,0,0.055209,-1.3061e-05,0.016559,-0.024467,0.023918,0.049082,3.8212e-06,0.88,0,0
0.044963,0.011165,0.055263,-1.157e-05,0.016575,-1.959e-05,0,0,0.050294,-0.021563,0,-5.0933e-05,0,0,0,0.055263,-1.1577e-05,0.016575,-0.020306,0.023942,0.049128,3.8322e-06,0.9,0,0
0.04597,0.011166,0.055307,-1.0374e-05,0.016589,-1.563e-05,0,0,0.050333,-0.021579,0,-4.0637e-05,0,0,0,0.055307,-1.0378e-05,0.016589,-0.016189,0.023962,0.049166,3.8412e-06,0.92,0,0
0.046976,0.011166,0.055341,-9.4528e-06,0.016599,-1.1697e-05,0,0,0.050364,-0.021591,0,-3.0413e-05,0,0,0,0.055341,-9.4553e-06,0.016599,-0.012108,0.023977,0.049195,3.8482e-06,0.94,0,0
0.047984,0.011167,0.055365,-8.8e-06,0.016607,-7.7859e-06,0,0,0.050385,-0.0216,0,-2.0243e-05,0,0,0,0.055365,-8.8011e-06,0.016607,-0.0080561,0.023987,0.049216,3.8532e-06,0.96,0,0
0.048992,0.011167,0.055379,-8.4103e-06,0.016611,-3.8892e-06,0,0,0.050398,-0.021605,0,-1.0112e-05,0,0,0,0.055379,-8.4106e-06,0.016611,-0.0040232,0.023994,0.049229,3.8562e-06,0.98,0,0
0.05,0.011167,0.055384,-8.2808e-06,0.016613,1.5331e-06,0,0,0.050403,-0.021607,0,3.9861e-06,0,0,0,0.055384,-8.2808e-06,0.016613,0.0015858,0.023996,0.049233,3.8572e-06,1,0,0
0,0,0.081342,0.034861,0.034861,0.025111,0,0,0.060426,-3.4694e-18,0,0.06529,0,0,0,0.092317,0.023886,0.034861,23.608,0.050355,0.063658,1.1932e-05,0,0.02,0
0.0012085,0.0013058,0.074193,0.007228,0.024426,0.015646,0,0,0.064697,-0.022358,0,0.04068,0,0,0,0.077669,0.0037527,0.024426,12.523,0.035283,0.066052,1.006e-05,0.02,0.02,0
0.0025879,0.002591,0.074926,0.0056162,0.024163,0.010007,0,0,0.065992,-0.02411,0,0.026018,0,0,0,0.076342,0.0042003,0.024163,8.0535,0.034902,0.064519,9.4732e-06,0.04,0.02,0
0.0038482,0.0036087,0.067834,0.00294,0.021232,0.0058247,0,0,0.060582,-0.02378,0,0.015144,0,0,0,0.068353,0.0024213,0.021232,5.0885,0.030669,0.058827,6.9648e-06,0.06,0.02,0
0.0050112,0.0044665,0.062725,0.001697,0.019327,0.0037596,0,0,0.056418,-0.022918,0,0.009775,0,0,0,0.062955,0.0014663,0.019327,3.512,0.027916,0.054788,5.5196e-06,0.08,0.02,0
0.0061049,0.0052011,0.059213,0.0010461,0.018078,0.0025307,0,0,0.053476,-0.022141,0,0.0065799,0,0,0,0.059323,0.00093624,0.018078,2.4866,0.026112,0.051981,4.6579e-06,0.1,0.02,0
0.0071502,0.0058406,0.056784,0.00068944,0.017242,0.0017633,0,0,0.051404,-0.021518,0,0.0045847,0,0,0,0.056839,0.00063406,0.017242,1.7987,0.024905,0.050014,4.1182e-06,0.12,0.02,0
0.0081611,0.0064024,0.055067,0.00047771,0.016664,0.0012483,0,0,0.049925,-0.021042,0,0.0032455,0,0,0,0.055096,0.00044918,0.016664,1.3092,0.02407,0.048612,3.7632e-06,0.14,0.02,0
0.0091472,0.0068992,0.053838,0.00034391,0.016255,0.00088662,0,0,0.048859,-0.020684,0,0.0023052,0,0,0,0.053853,0.00032922,0.016255,0.94928,0.023479,0.047603,3.5221e-06,0.16,0.02,0
0.010115,0.0073402,0.052955,0.00025479,0.015963,0.00062342,0,0,0.04809,-0.020421,0,0.0016209,0,0,0,0.052963,0.00024742,0.015963,0.67766,0.023058,0.046877,3.3556e-06,0.18,0.02,0
0.011071,0.0077329,0.052326,0.00019285,0.015756,0.00042682,0,0,0.047541,-0.020232,0,0.0011097,0,0,0,0.052329,0.00018936,0.015756,0.46905,0.022758,0.04636,3.2403e-06,0.2,0.02,0
0.012017,0.008083,0.051887,0.00014828,0.015611,0.00027709,0,0,0.047159,-0.020101,0,0.00072044,0,0,0,0.051888,0.00014679,0.015611,0.30684,0.022549,0.046002,3.1618e-06,0.22,0.02,0
0.012957,0.0083956,0.051594,0.00011526,0.015513,0.00016147,0,0,0.046906,-0.020017,0,0.00041983,0,0,0,0.051595,0.00011475,0.015513,0.17971,0.022407,0.045767,3.1104e-06,0.24,0.02,0
0.013893,0.0086748,0.051414,9.021e-05,0.015451,7.1354e-05,0,0,0.046752,-0.01997,0,0.00018552,0,0,0,0.051414,9.011e-05,0.015451,0.079656,0.022319,0.045626,3.0795e-06,0.26,0.02,0
0.014827,0.008924,0.051323,7.0818e-05,0.015418,7.4264e-07,0,0,0.046676,-0.019952,0,1.9309e-06,0,0,0,0.051323,7.0818e-05,0.015418,0.00083022,0.022271,0.04556,3.0644e-06,0.28,0.02,0
0.01576,0.0091465,0.051301,5.5552e-05,0.015407,-5.4664e-05,0,0,0.046663,-0.019957,0,-0.00014213,0,0,0,0.051301,5.5493e-05,0.015407,-0.061118,0.022255,0.045553,3.0615e-06,0.3,0.02,0
0.016694,0.0093449,0.051334,4.3363e-05,0.015413,-9.8032e-05,0,0,0.046697,-0.019981,0,-0.00025488,0,0,0,0.051335,4.3176e-05,0.015413,-0.10951,0.022264,0.045593,3.0682e-06,0.32,0.02,0
0.017628,0.0095216,0.051411,3.3518e-05,0.015433,-0.00013174,0,0,0.046771,-0.02002,0,-0.00034253,0,0,0,0.051411,3.318e-05,0.015433,-0.14692,0.022292,0.045669,3.0826e-06,0.34,0.02,0
0.018565,0.0096787,0.051521,2.5491e-05,0.015464,-0.00015762,0,0,0.046874,-0.02007,0,-0.00040981,0,0,0,0.051521,2.5008e-05,0.015464,-0.17537,0.022337,0.045773,3.103e-06,0.36,0.02,0
0.019503,0.0098183,0.051657,1.8896e-05,0.015503,-0.00017709,0,0,0.047,-0.020129,0,-0.00046042,0,0,0,0.051657,1.8289e-05,0.015503,-0.19649,0.022393,0.0459,3.1281e-06,0.38,0.02,0
0.020445,0.009942,0.051813,1.3448e-05,0.015548,-0.00019128,0,0,0.047144,-0.020195,0,-0.00049733,0,0,0,0.051813,1.2741e-05,0.015548,-0.21157,0.022458,0.046043,3.1569e-06,0.4,0.02,0
0.021389,0.010051,0.051983,8.9284e-06,0.015598,-0.00020111,0,0,0.047301,-0.020265,0,-0.00052288,0,0,0,0.051984,8.1502e-06,0.015598,-0.22169,0.02253,0.046198,3.1885e-06,0.42,0.02,0
0.022337,0.010148,0.052164,5.1703e-06,0.015651,-0.00020731,0,0,0.047467,-0.020339,0,-0.000539,0,0,0,0.052165,4.3463e-06,0.015651,-0.22772,0.022607,0.046362,3.2222e-06,0.44,0.02,0
0.023288,0.010233,0.052352,2.0424e-06,0.015706,-0.0002105,0,0,0.047639,-0.020415,0,-0.00054729,0,0,0,0.052353,1.196e-06,0.015706,-0.23038,0.022687,0.046531,3.2573e-06,0.46,0.02,0
0.024242,0.010307,0.052543,-5.5944e-07,0.015763,-0.00021117,0,0,0.047815,-0.020492,0,-0.00054905,0,0,0,0.052544,-1.4081e-06,0.015763,-0.23026,0.022769,0.046703,3.2933e-06,0.48,0.02,0
0.0252,0.010372,0.052736,-2.7191e-06,0.01582,-0.00020976,0,0,0.047991,-0.02057,0,-0.00054539,0,0,0,0.052737,-3.5534e-06,0.01582,-0.22788,0.022851,0.046877,3.3298e-06,0.5,0.02,0
0.026162,0.010429,0.052928,-4.5051e-06,0.015877,-0.00020663,0,0,0.048166,-0.020646,0,-0.00053723,0,0,0,0.052929,-5.3117e-06,0.015877,-0.22365,0.022934,0.047049,3.3665e-06,0.52,0.02,0
0.027127,0.010479,0.053118,-5.974e-06,0.015934,-0.00020207,0,0,0.04834,-0.020721,0,-0.00052537,0,0,0,0.053119,-6.7426e-06,0.015934,-0.21793,0.023015,0.047218,3.4029e-06,0.54,0.02,0
0.028095,0.010521,0.053304,-7.173e-06,0.015989,-0.00019634,0,0,0.048509,-0.020795,0,-0.00051047,0,0,0,0.053304,-7.8961e-06,0.015989,-0.21101,0.023095,0.047384,3.4388e-06,0.56,0.02,0
0.029067,0.010558,0.053484,-8.1421e-06,0.016043,-0.00018965,0,0,0.048674,-0.020866,0,-0.0004931,0,0,0,0.053485,-8.8146e-06,0.016043,-0.20314,0.023173,0.047546,3.474e-06,0.58,0.02,0
0.030042,0.010589,0.053659,-8.9154e-06,0.016095,-0.00018221,0,0,0.048833,-0.020935,0,-0.00047375,0,0,0,0.05366,-9.5341e-06,0.016095,-0.19452,0.023248,0.047702,3.5082e-06,0.6,0.02,0
0.031021,0.010616,0.053827,-9.5221e-06,0.016145,-0.00017416,0,0,0.048987,-0.021001,0,-0.00045282,0,0,0,0.053828,-1.0086e-05,0.016145,-0.18535,0.023321,0.047851,3.5413e-06,0.62,0.02,0
0.032002,0.010639,0.053988,-9.9875e-06,0.016193,-0.00016564,0,0,0.049133,-0.021064,0,-0.00043067,0,0,0,0.053989,-1.0496e-05,0.016193,-0.17576,0.023391,0.047995,3.5731e-06,0.64,0.02,0
0.032986,0.010658,0.054141,-1.0334e-05,0.016239,-0.00015677,0,0,0.049272,-0.021124,0,-0.0004076,0,0,0,0.054141,-1.0788e-05,0.016239,-0.16587,0.023457,0.048131,3.6035e-06,0.66,0.02,0
0.033973,0.010674,0.054286,-1.058e-05,0.016282,-0.00014763,0,0,0.049404,-0.021181,0,-0.00038385,0,0,0,0.054286,-1.0981e-05,0.016282,-0.15579,0.023519,0.048259,3.6325e-06,0.68,0.02,0
0.034962,0.010687,0.054422,-1.0743e-05,0.016323,-0.00013832,0,0,0.049528,-0.021234,0,-0.00035963,0,0,0,0.054422,-1.1095e-05,0.016323,-0.14559,0.023578,0.04838,3.6599e-06,0.7,0.02,0
0.035954,0.010698,0.054549,-1.0839e-05,0.016362,-0.00012889,0,0,0.049644,-0.021284,0,-0.00033512,0,0,0,0.05455,-1.1143e-05,0.016362,-0.13535,0.023633,0.048494,3.6857e-06,0.72,0.02,0
0.036948,0.010706,0.054668,-1.0879e-05,0.016397,-0.0001194,0,0,0.049752,-0.02133,0,-0.00031045,0,0,0,0.054668,-1.114e-05,0.016397,-0.12512,0.023685,0.048599,3.7098e-06,0.74,0.02,0
0.037944,0.010714,0.054778,-1.0877e-05,0.01643,-0.0001099,0,0,0.049852,-0.021373,0,-0.00028573,0,0,0,0.054778,-1.1097e-05,0.01643,-0.11492,0.023732,0.048696,3.7321e-06,0.76,0.02,0
0.038942,0.010719,0.054878,-1.0841e-05,0.01646,-0.00010041,0,0,0.049944,-0.021413,0,-0.00026106,0,0,0,0.054879,-1.1025e-05,0.01646,-0.10481,0.023776,0.048786,3.7528e-06,0.78,0.02,0
0.039942,0.010724,0.05497,-1.0782e-05,0.016488,-9.0957e-05,0,0,0.050027,-0.021448,0,-0.00023649,0,0,0,0.05497,-1.0932e-05,0.016488,-0.094786,0.023816,0.048868,3.7716e-06,0.8,0.02,0
0.040943,0.010727,0.055053,-1.0706e-05,0.016513,-8.1567e-05,0,0,0.050103,-0.02148,0,-0.00021207,0,0,0,0.055053,-1.0827e-05,0.016513,-0.084873,0.023852,0.048941,3.7887e-06,0.82,0.02,0
0.041946,0.010729,0.055127,-1.0621e-05,0.016535,-7.2246e-05,0,0,0.05017,-0.021509,0,-0.00018784,0,0,0,0.055127,-1.0716e-05,0.016535,-0.075074,0.023884,0.049007,3.8039e-06,0.84,0.02,0
0.04295,0.010731,0.055192,-1.0533e-05,0.016554,-6.3e-05,0,0,0.050229,-0.021535,0,-0.0001638,0,0,0,0.055192,-1.0605e-05,0.016554,-0.065389,0.023912,0.049064,3.8174e-06,0.86,0.02,0
0.043955,0.010733,0.055248,-1.0447e-05,0.016571,-5.3831e-05,0,0,0.05028,-0.021556,0,-0.00013996,0,0,0,0.055248,-1.05e-05,0.016571,-0.055815,0.023936,0.049114,3.8291e-06,0.88,0.02,0
0.044961,0.010734,0.055296,-1.0367e-05,0.016586,-4.4733e-05,0,0,0.050323,-0.021575,0,-0.00011631,0,0,0,0.055296,-1.0403e-05,0.016586,-0.046342,0.023957,0.049156,3.8389e-06,0.9,0.02,0
0.045968,0.010734,0.055335,-1.0297e-05,0.016597,-3.5701e-05,0,0,0.050359,-0.02159,0,-9.2822e-05,0,0,0,0.055335,-1.032e-05,0.016597,-0.036959,0.023974,0.049191,3.847e-06,0.92,0.02,0
0.046975,0.010735,0.055365,-1.024e-05,0.016606,-2.6724e-05,0,0,0.050386,-0.021601,0,-6.9483e-05,0,0,0,0.055365,-1.0253e-05,0.016606,-0.027651,0.023987,0.049217,3.8533e-06,0.94,0.02,0
0.047983,0.010735,0.055386,-1.0197e-05,0.016613,-1.7791e-05,0,0,0.050405,-0.02161,0,-4.6257e-05,0,0,0,0.055386,-1.0203e-05,0.016613,-0.018401,0.023996,0.049236,3.8578e-06,0.96,0.02,0
0.048992,0.010735,0.055399,-1.0171e-05,0.016617,-8.8879e-06,0,0,0.050417,-0.021615,0,-2.3109e-05,0,0,0,0.055399,-1.0173e-05,0.016617,-0.0091906,0.024002,0.049248,3.8605e-06,0.98,0.02,0
0.05,0.010735,0.055403,-1.0162e-05,0.016618,8.5531e-07,0,0,0.050421,-0.021617,0,2.2238e-06,0,0,0,0.055403,-1.0162e-05,0.016618,0.00088437,0.024004,0.049252,3.8613e-06,1,0.02,0
0,0,0.069617,0.029836,0.029836,0.020127,0,0,0.051715,-4.3368e-19,0,0.052331,0,0,0,0.078023,0.021429,0.029836,22.669,0.043096,0.052895,6.958e-06,0,0.04,0
0.0010343,0.0010466,0.067018,0.017583,0.02538,0.018082,0,0,0.054129,-0.010137,0,0.047014,0,0,0,0.072926,0.011675,0.02538,18.094,0.03666,0.055678,7.0869e-06,0.02,0.04,0
0.0021651,0.0021471,0.067121,0.0084299,0.022665,0.014207,0,0,0.057792,-0.018506,0,0.036938,0,0,0,0.070379,0.0051718,0.022665,12.916,0.032739,0.058458,7.2473e-06,0.04,0.04,0
0.003346,0.0031486,0.066334,0.0052489,0.021475,0.010147,0,0,0.058317,-0.021094,0,0.026381,0,0,0,0.067975,0.0036076,0.021475,9.1885,0.031019,0.057553,6.7039e-06,0.06,0.04,0
0.0044978,0.0040095,0.063591,0.0032971,0.020067,0.0070717,0,0,0.056582,-0.0218,0,0.018387,0,0,0,0.064409,0.0024788,0.020067,6.6007,0.028985,0.055277,5.8063e-06,0.08,0.04,0
0.0056093,0.0047549,0.060979,0.0021798,0.018948,0.0050242,0,0,0.054641,-0.021798,0,0.013063,0,0,0,0.061405,0.0017536,0.018948,4.8489,0.027369,0.053182,5.0906e-06,0.1,0.04,0
0.0066834,0.0054048,0.058821,0.0014994,0.018096,0.0036207,0,0,0.052943,-0.021576,0,0.0094139,0,0,0,0.059049,0.0012716,0.018096,3.6,0.026139,0.051471,4.5638e-06,0.12,0.04,0
0.007727,0.0059754,0.057129,0.0010689,0.017459,0.002635,0,0,0.05157,-0.021308,0,0.006851,0,0,0,0.057252,0.00094533,0.017459,2.6852,0.025219,0.050133,4.1835e-06,0.14,0.04,0
0.0087463,0.0064791,0.055823,0.00078445,0.016982,0.001921,0,0,0.050493,-0.021057,0,0.0049947,0,0,0,0.05589,0.00071748,0.016982,1.9966,0.02453,0.049104,3.908e-06,0.16,0.04,0
0.0097467,0.0069255,0.054824,0.0005892,0.016624,0.0013908,0,0,0.04966,-0.020845,0,0.0036162,0,0,0,0.054859,0.00055356,0.016624,1.4681,0.024012,0.048319,3.7071e-06,0.18,0.04,0
0.010733,0.0073222,0.054066,0.00045063,0.016355,0.00098887,0,0,0.049024,-0.020676,0,0.0025711,0,0,0,0.054084,0.0004324,0.016355,1.0563,0.023624,0.047726,3.5603e-06,0.2,0.04,0
0.011708,0.0076753,0.053498,0.0003494,0.016154,0.0006792,0,0,0.048547,-0.020546,0,0.0017659,0,0,0,0.053506,0.00034072,0.016154,0.73204,0.023334,0.047286,3.4536e-06,0.22,0.04,0
0.012675,0.00799,0.05308,0.00027359,0.016006,0.00043775,0,0,0.048196,-0.020452,0,0.0011381,0,0,0,0.053084,0.00026996,0.016006,0.47492,0.02312,0.046966,3.3771e-06,0.24,0.04,0
0.013636,0.0082704,0.052782,0.00021559,0.015899,0.00024787,0,0,0.047948,-0.020389,0,0.00064446,0,0,0,0.052783,0.00021442,0.015899,0.27016,0.022966,0.046744,3.3238e-06,0.26,0.04,0
0.014592,0.0085204,0.052581,0.00017041,0.015825,9.7779e-05,0,0,0.047782,-0.020351,0,0.00025423,0,0,0,0.052581,0.00017022,0.015825,0.10689,0.022859,0.046599,3.2886e-06,0.28,0.04,0
