"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.016331,0.010592,0.0088821,-0.00015664,0.0026177,7.8909e-06,0,0,0.040719,-0.018033,0,0.00010258,0,0,0,0.0088822,-0.00015665,0.0026177,0.05002,0.0037811,0.00802,1.6203e-08,0.3,0,0
0.017145,0.010569,0.0089081,-0.00014503,0.0026289,-1.4304e-05,0,0,0.040815,-0.018031,0,-0.00018596,0,0,0,0.0089082,-0.00014506,0.0026289,-0.090529,0.0037974,0.0080338,1.6323e-08,0.32,0,0
0.017964,0.010484,0.0089955,-0.00013027,0.0026596,-3.8733e-05,0,0,0.041184,-0.018134,0,-0.00050352,0,0,0,0.0089957,-0.00013044,0.0026596,-0.24317,0.0038416,0.0080999,1.6779e-08,0.34,0,0
0.018792,0.01034,0.0091508,-0.00011183,0.0027117,-6.4859e-05,0,0,0.041854,-0.018353,0,-0.00084316,0,0,0,0.0091513,-0.00011229,0.0027117,-0.40117,0.0039169,0.0082237,1.7624e-08,0.36,0,0
0.019638,0.010142,0.0093782,-8.941e-05,0.0027866,-9.1615e-05,0,0,0.042845,-0.018694,0,-0.001191,0,0,0,0.0093791,-9.0296e-05,0.0027866,-0.55436,0.0040251,0.0084085,1.8921e-08,0.38,0,0
0.020506,0.0098984,0.0096781,-6.3056e-05,0.0028845,-0.00011737,0,0,0.044159,-0.019159,0,-0.0015259,0,0,0,0.0096796,-6.447e-05,0.0028845,-0.69024,0.0041665,0.0086549,2.0734e-08,0.4,0,0
0.021404,0.009619,0.010046,-3.3292e-05,0.0030037,-0.00013997,0,0,0.045772,-0.01974,0,-0.0018197,0,0,0,0.010047,-3.5236e-05,0.0030037,-0.79551,0.0043387,0.0089586,2.3113e-08,0.42,0,0
0.022337,0.0093165,0.010469,-1.1266e-06,0.0031402,-0.00015688,0,0,0.047635,-0.020419,0,-0.0020395,0,0,0,0.010471,-3.4768e-06,0.0031402,-0.85828,0.0045359,0.0093096,2.6071e-08,0.44,0,0
0.02331,0.0090061,0.010928,3.2122e-05,0.003288,-0.00016558,0,0,0.04966,-0.021163,0,-0.0021526,0,0,0,0.01093,2.9606e-05,0.003288,-0.87044,0.0047494,0.0096916,2.956e-08,0.46,0,0
0.024324,0.0087044,0.011398,6.5106e-05,0.0034389,-0.0001642,0,0,0.051733,-0.02193,0,-0.0021346,0,0,0,0.0114,6.2727e-05,0.0034389,-0.82992,0.0049673,0.010083,3.3435e-08,0.48,0,0
0.025379,0.0084291,0.011849,9.6637e-05,0.0035836,-0.00015214,0,0,0.053723,-0.022665,0,-0.0019779,0,0,0,0.011851,9.4667e-05,0.0035836,-0.74159,0.0051763,0.010458,3.7455e-08,0.5,0,0
0.026472,0.0081971,0.012252,0.00012556,0.0037132,-0.00013045,0,0,0.055501,-0.02332,0,-0.0016958,0,0,0,0.012253,0.00012415,0.0037132,-0.61627,0.0053635,0.010792,4.1304e-08,0.52,0,0
0.027599,0.0080233,0.012582,0.00015041,0.0038199,-0.00010141,0,0,0.056957,-0.023851,0,-0.0013184,0,0,0,0.012583,0.00014959,0.0038199,-0.46734,0.0055176,0.011065,4.4647e-08,0.54,0,0
0.028751,0.0079196,0.012823,0.00016935,0.0038979,-6.7757e-05,0,0,0.058017,-0.024235,0,-0.00088085,0,0,0,0.012824,0.00016899,0.0038979,-0.30678,0.0056302,0.011263,4.7189e-08,0.56,0,0
0.02992,0.0078946,0.012964,0.00018049,0.0039435,-3.1715e-05,0,0,0.058636,-0.024459,0,-0.00041229,0,0,0,0.012964,0.00018041,0.0039435,-0.14214,0.0056961,0.011379,4.8718e-08,0.58,0,0
0.031096,0.0079527,0.013,0.00018259,0.0039548,5.2564e-06,0,0,0.058795,-0.02452,0,6.8333e-05,0,0,0,0.013,0.00018259,0.0039548,0.023496,0.0057125,0.011409,4.9115e-08,0.6,0,0
0.032271,0.008095,0.01293,0.00017562,0.0039317,4.2076e-05,0,0,0.058489,-0.024414,0,0.00054699,0,0,0,0.01293,0.00017549,0.0039317,0.18901,0.0056791,0.011352,4.835e-08,0.62,0,0
0.033436,0.0083186,0.012757,0.00016076,0.0038752,7.7286e-05,0,0,0.057729,-0.024144,0,0.0010047,0,0,0,0.012757,0.00016029,0.0038752,0.35154,0.0055975,0.011211,4.6488e-08,0.64,0,0
0.03458,0.008617,0.012489,0.00013983,0.0037886,0.00010864,0,0,0.056551,-0.023717,0,0.0014123,0,0,0,0.01249,0.00013888,0.0037886,0.50401,0.0054724,0.01099,4.3696e-08,0.66,0,0
0.035698,0.0089801,0.012142,0.00011467,0.003677,0.00013339,0,0,0.055022,-0.023155,0,0.0017341,0,0,0,0.012143,0.00011319,0.003677,0.63535,0.0053112,0.010703,4.024e-08,0.68,0,0
0.036781,0.0093945,0.011739,8.6688e-05,0.0035476,0.00014917,0,0,0.053242,-0.022496,0,0.0019393,0,0,0,0.01174,8.4779e-05,0.0035476,0.73337,0.0051243,0.010367,3.6451e-08,0.7,0,0
0.037827,0.0098449,0.011306,5.7045e-05,0.003409,0.00015488,0,0,0.051333,-0.021788,0,0.0020134,0,0,0,0.011309,5.4913e-05,0.003409,0.78862,0.0049242,0.010007,3.2658e-08,0.72,0,0
0.038835,0.010315,0.010873,2.6923e-05,0.0032701,0.00015098,0,0,0.049421,-0.02108,0,0.0019628,0,0,0,0.010875,2.4822e-05,0.0032701,0.79737,0.0047234,0.0096465,2.9128e-08,0.74,0,0
0.039804,0.01079,0.010464,-2.3171e-06,0.0031386,0.00013928,0,0,0.047617,-0.020416,0,0.0018106,0,0,0,0.010466,-4.1701e-06,0.0031386,0.76225,0.0045335,0.0093058,2.6036e-08,0.76,0,0
0.040739,0.011255,0.010098,-2.9334e-05,0.0030205,0.00012219,0,0,0.046002,-0.019824,0,0.0015885,0,0,0,0.010099,-3.0809e-05,0.0030205,0.69119,0.0043629,0.0090009,2.3459e-08,0.78,0,0
0.041644,0.011699,0.009785,-5.3087e-05,0.0029196,0.00010222,0,0,0.044625,-0.019322,0,0.0013288,0,0,0,0.009786,-5.4149e-05,0.0029196,0.59521,0.0042172,0.0087413,2.1401e-08,0.8,0,0
0.042524,0.012113,0.0095308,-7.3009e-05,0.0028373,8.1529e-05,0,0,0.043507,-0.018917,0,0.0010599,0,0,0,0.0095315,-7.3701e-05,0.0028373,0.48635,0.0040984,0.0085307,1.9819e-08,0.82,0,0
0.043385,0.012491,0.0093341,-8.8994e-05,0.0027735,6.1835e-05,0,0,0.042644,-0.018606,0,0.00080385,0,0,0,0.0093345,-8.94e-05,0.0027735,0.37596,0.0040062,0.0083681,1.8651e-08,0.84,0,0
0.04423,0.012827,0.0091898,-0.00010128,0.0027266,4.4338e-05,0,0,0.042011,-0.018381,0,0.00057639,0,0,0,0.00919,-0.00010149,0.0027266,0.27341,0.0039384,0.0082494,1.7826e-08,0.86,0,0
0.045065,0.013118,0.0090904,-0.00011031,0.002694,2.9769e-05,0,0,0.041576,-0.018228,0,0.00038699,0,0,0,0.0090905,-0.00011041,0.002694,0.18538,0.0038914,0.0081681,1.7273e-08,0.88,0,0
0.045893,0.013365,0.0090268,-0.00011664,0.002673,1.8436e-05,0,0,0.041299,-0.018133,0,0.00023967,0,0,0,0.0090268,-0.00011668,0.002673,0.11553,0.0038611,0.0081165,1.6926e-08,0.9,0,0
0.046717,0.013565,0.0089899,-0.00012085,0.0026607,1.0288e-05,0,0,0.04114,-0.01808,0,0.00013374,0,0,0,0.0089899,-0.00012086,0.0026607,0.064698,0.0038432,0.0080871,1.6728e-08,0.92,0,0
0.047539,0.01372,0.0089711,-0.00012347,0.0026543,4.9865e-06,0,0,0.041059,-0.018055,0,6.4824e-05,0,0,0,0.0089711,-0.00012347,0.0026543,0.031415,0.003834,0.0080724,1.6629e-08,0.94,0,0
0.048359,0.013831,0.0089632,-0.00012497,0.0026515,1.982e-06,0,0,0.041026,-0.018047,0,2.5765e-05,0,0,0,0.0089632,-0.00012497,0.0026515,0.012495,0.0038299,0.0080666,1.6588e-08,0.96,0,0
0.04918,0.013896,0.0089607,-0.00012572,0.0026505,5.802e-07,0,0,0.041016,-0.018045,0,7.5426e-06,0,0,0,0.0089607,-0.00012572,0.0026505,0.0036585,0.0038285,0.008065,1.6575e-08,0.98,0,0
0.05,0.013918,0.0089602,-0.00012595,0.0026503,8.4191e-05,0,0,0.041015,-0.018046,0,0.0010945,0,0,0,0.008961,-0.00012673,0.0026503,0.53083,0.0038282,0.0080661,1.6579e-08,1,0,0
0,0,0.018318,0.0078507,0.0078507,0.0060396,0,0,0.068039,-3.4694e-18,0,0.078515,0,0,0,0.021076,0.0050926,0.0078507,24.544,0.01134,0.014799,1.4715e-07,0,0.02,0
0.0013608,0.0015703,0.016679,0.0016572,0.0055008,0.0038169,0,0,0.072658,-0.024984,0,0.04962,0,0,0,0.017593,0.00074297,0.0055008,13.47,0.0079457,0.015047,1.1779e-07,0.02,0.02,0
0.0029063,0.0031371,0.016717,0.0013136,0.0054091,0.0025175,0,0,0.073499,-0.026621,0,0.032727,0,0,0,0.017118,0.00091258,0.0054091,9.0507,0.0078131,0.01449,1.0702e-07,0.04,0.02,0
0.0043007,0.0043949,0.014926,0.00069864,0.0046874,0.0015358,0,0,0.066551,-0.025927,0,0.019965,0,0,0,0.01509,0.00053474,0.0046874,6.0913,0.0067707,0.012987,7.4938e-08,0.06,0.02,0
0.0055684,0.0054592,0.013588,0.00040754,0.0041986,0.0010433,0,0,0.06103,-0.024642,0,0.013563,0,0,0,0.01367,0.00032546,0.0041986,4.4982,0.0060646,0.011891,5.6473e-08,0.08,0.02,0
0.0067419,0.0063677,0.012622,0.00025242,0.0038624,0.00074785,0,0,0.056939,-0.023465,0,0.009722,0,0,0,0.012667,0.00020737,0.0038624,3.4472,0.005579,0.011094,4.5319e-08,0.1,0.02,0
0.0078459,0.0071495,0.011912,0.00016627,0.0036236,0.00056269,0,0,0.053877,-0.022472,0,0.007315,0,0,0,0.011939,0.00013938,0.0036236,2.7364,0.005234,0.0105,3.8145e-08,0.12,0.02,0
0.008897,0.0078228,0.011372,0.0001151,0.0034461,0.00043847,0,0,0.051517,-0.021651,0,0.0057001,0,0,0,0.011389,9.805e-05,0.0034461,2.2273,0.0049776,0.010044,3.3222e-08,0.14,0.02,0
0.0099066,0.0083998,0.010948,8.3528e-05,0.0033095,0.00035098,0,0,0.049651,-0.020969,0,0.0045627,0,0,0,0.010959,7.2202e-05,0.0033095,1.8484,0.0047803,0.0096832,2.9669e-08,0.16,0.02,0
0.010883,0.0088894,0.010608,6.3889e-05,0.0032017,0.00028611,0,0,0.048143,-0.020396,0,0.0037194,0,0,0,0.010616,5.6131e-05,0.0032017,1.5531,0.0046246,0.009391,2.7006e-08,0.18,0.02,0
0.011832,0.0092976,0.010332,5.2143e-05,0.0031154,0.00023509,0,0,0.046911,-0.019911,0,0.0030562,0,0,0,0.010338,4.677e-05,0.0031154,1.3093,0.0045,0.0091511,2.4958e-08,0.2,0.02,0
0.01276,0.0096287,0.010108,4.6001e-05,0.0030462,0.00019197,0,0,0.045901,-0.019501,0,0.0024956,0,0,0,0.010112,4.234e-05,0.0030462,1.0926,0.0044,0.0089535,2.3363e-08,0.22,0.02,0
0.013668,0.0098858,0.0099274,4.4041e-05,0.0029914,0.00015244,0,0,0.045084,-0.019158,0,0.0019818,0,0,0,0.0099297,4.169e-05,0.0029914,0.88347,0.0043209,0.0087925,2.2125e-08,0.24,0.02,0
0.014563,0.010071,0.0097879,4.525e-05,0.0029499,0.00011329,0,0,0.044446,-0.01888,0,0.0014728,0,0,0,0.0097892,4.3933e-05,0.0029499,0.66612,0.004261,0.0086657,2.1192e-08,0.26,0.02,0
0.015446,0.010186,0.0096887,4.8762e-05,0.0029212,7.2112e-05,0,0,0.043988,-0.018671,0,0.00093746,0,0,0,0.0096892,4.8222e-05,0.0029212,0.42857,0.0042196,0.0085735,2.0539e-08,0.28,0.02,0
0.016322,0.010231,0.0096312,5.3695e-05,0.0029055,2.7293e-05,0,0,0.043717,-0.018537,0,0.0003548,0,0,0,0.0096313,5.3617e-05,0.0029055,0.16327,0.0041968,0.0085177,2.016e-08,0.3,0.02,0
0.017195,0.010209,0.009618,5.9064e-05,0.0029031,-2.1974e-05,0,0,0.043647,-0.018486,0,-0.00028566,0,0,0,0.009618,5.9014e-05,0.0029031,-0.13171,0.0041934,0.0085016,2.0064e-08,0.32,0.02,0
0.018068,0.010122,0.0096517,6.375e-05,0.0029146,-7.5572e-05,0,0,0.043791,-0.018531,0,-0.00098243,0,0,0,0.0096522,6.3155e-05,0.0029146,-0.45157,0.00421,0.0085287,2.027e-08,0.34,0.02,0
0.018947,0.0099729,0.0097345,6.6515e-05,0.0029403,-0.00013235,0,0,0.044162,-0.01868,0,-0.0017206,0,0,0,0.0097363,6.4703e-05,0.0029403,-0.78418,0.0042471,0.0086021,2.0802e-08,0.36,0.02,0
0.019835,0.0097682,0.0098671,6.6034e-05,0.0029799,-0.00019006,0,0,0.044767,-0.01894,0,-0.0024708,0,0,0,0.0098708,6.235e-05,0.0029799,-1.1105,0.0043044,0.0087236,2.1684e-08,0.38,0.02,0
0.020737,0.0095152,0.010048,6.0975e-05,0.0030326,-0.00024526,0,0,0.045599,-0.019316,0,-0.0031884,0,0,0,0.010054,5.4955e-05,0.0030326,-1.406,0.0043805,0.0088921,2.2934e-08,0.4,0.02,0
0.021659,0.0092242,0.010272,5.0157e-05,0.0030965,-0.00029348,0,0,0.046638,-0.019801,0,-0.0038152,0,0,0,0.01028,4.1737e-05,0.0030965,-1.6433,0.0044727,0.0091037,2.4554e-08,0.42,0.02,0
0.022603,0.0089081,0.01053,3.2959e-05,0.0031688,-0.00032944,0,0,0.047845,-0.020383,0,-0.0042827,0,0,0,0.01054,2.263e-05,0.0031688,-1.7959,0.0045771,0.00935,2.6519e-08,0.44,0.02,0
0.023572,0.0085828,0.010809,9.9625e-06,0.0032457,-0.00034793,0,0,0.049162,-0.021032,0,-0.004523,0,0,0,0.01082,-1.2352e-06,0.0032457,-1.8434,0.0046883,0.0096183,2.8763e-08,0.46,0.02,0
0.024569,0.0082658,0.011094,-1.6448e-05,0.0033233,-0.000345,0,0,0.050511,-0.021709,0,-0.004485,0,0,0,0.011105,-2.715e-05,0.0033233,-1.7768,0.0048004,0.009892,3.117e-08,0.48,0.02,0
0.025593,0.0079758,0.011367,-4.2279e-05,0.0033975,-0.00031949,0,0,0.051804,-0.022359,0,-0.0041533,0,0,0,0.011376,-5.1218e-05,0.0033975,-1.6027,0.0049076,0.010152,3.3584e-08,0.5,0.02,0
0.026641,0.0077307,0.011612,-6.3338e-05,0.0034645,-0.00027367,0,0,0.052957,-0.022931,0,-0.0035578,0,0,0,0.011618,-6.975e-05,0.0034645,-1.3421,0.0050043,0.010382,3.5828e-08,0.52,0.02,0
0.027711,0.0075463,0.011813,-7.7266e-05,0.0035208,-0.00021264,0,0,0.0539,-0.023387,0,-0.0027643,0,0,0,0.011817,-8.1067e-05,0.0035208,-1.0242,0.0050855,0.010568,3.7733e-08,0.54,0.02,0
0.028797,0.0074349,0.011961,-8.4572e-05,0.003563,-0.00014225,0,0,0.054588,-0.023709,0,-0.0018492,0,0,0,0.011963,-8.6252e-05,0.003563,-0.67648,0.0051465,0.010702,3.9163e-08,0.56,0.02,0
0.029895,0.0074054,0.012049,-8.7678e-05,0.0035885,-6.7188e-05,0,0,0.054996,-0.023896,0,-0.00087345,0,0,0,0.01205,-8.805e-05,0.0035885,-0.31716,0.0051835,0.010781,4.0028e-08,0.58,0.02,0
0.030997,0.0074623,0.012075,-8.8686e-05,0.0035958,9.7281e-06,0,0,0.055114,-0.023949,0,0.00012647,0,0,0,0.012075,-8.8693e-05,0.0035958,0.045824,0.005194,0.010803,4.0279e-08,0.6,0.02,0
0.032099,0.0076067,0.012036,-8.7601e-05,0.0035846,8.6551e-05,0,0,0.054936,-0.023869,0,0.0011252,0,0,0,0.012037,-8.8219e-05,0.0035846,0.409,0.0051778,0.010769,3.99e-08,0.62,0.02,0
0.033195,0.0078357,0.011935,-8.2313e-05,0.003556,0.00016047,0,0,0.054467,-0.023649,0,0.0020861,0,0,0,0.011938,-8.4456e-05,0.003556,0.76487,0.0051364,0.010678,3.8911e-08,0.64,0.02,0
0.034278,0.0081427,0.011777,-7.0363e-05,0.0035121,0.00022678,0,0,0.053724,-0.023286,0,0.0029481,0,0,0,0.011782,-7.4703e-05,0.0035121,1.0962,0.005073,0.010531,3.7376e-08,0.66,0.02,0
0.035344,0.008517,0.01157,-5.1172e-05,0.0034557,0.00027954,0,0,0.052744,-0.022795,0,0.0036341,0,0,0,0.011577,-5.7892e-05,0.0034557,1.3771,0.0049916,0.010336,3.5411e-08,0.68,0.02,0
0.036388,0.0089446,0.011327,-2.7026e-05,0.00339,0.00031355,0,0,0.051591,-0.022211,0,0.0040762,0,0,0,0.011336,-3.5679e-05,0.00339,1.5807,0.0048967,0.010104,3.3178e-08,0.7,0.02,0
0.037407,0.0094091,0.011063,-2.0653e-06,0.0033183,0.00032635,0,0,0.050342,-0.021583,0,0.0042425,0,0,0,0.011073,-1.1682e-05,0.0033183,1.6879,0.0047932,0.0098511,3.0854e-08,0.72,0.02,0
0.038401,0.0098936,0.010795,1.9735e-05,0.0032444,0.00031889,0,0,0.049078,-0.02096,0,0.0041455,0,0,0,0.010804,1.0306e-05,0.0032444,1.6937,0.0046863,0.0095949,2.8602e-08,0.74,0.02,0
0.03937,0.010382,0.010537,3.5963e-05,0.0031719,0.0002949,0,0,0.047873,-0.020383,0,0.0038337,0,0,0,0.010545,2.7688e-05,0.0031719,1.6073,0.0045816,0.0093507,2.6546e-08,0.76,0.02,0
0.040316,0.010859,0.010301,4.5959e-05,0.0031042,0.00025945,0,0,0.046782,-0.019879,0,0.0033728,0,0,0,0.010308,3.94e-05,0.0031042,1.4483,0.0044838,0.0091304,2.4761e-08,0.78,0.02,0
0.041242,0.011313,0.010096,5.022e-05,0.0030438,0.00021772,0,0,0.045838,-0.019459,0,0.0028303,0,0,0,0.010101,4.5504e-05,0.0030438,1.241,0.0043967,0.0089413,2.328e-08,0.8,0.02,0
0.04215,0.011735,0.0099247,4.977e-05,0.0029923,0.00017425,0,0,0.04506,-0.019127,0,0.0022653,0,0,0,0.0099277,4.6697e-05,0.0029923,1.0106,0.0043222,0.0087867,2.21e-08,0.82,0.02,0
0.043044,0.012119,0.0097884,4.5777e-05,0.0029502,0.00013266,0,0,0.044448,-0.018879,0,0.0017246,0,0,0,0.0097902,4.3971e-05,0.0029502,0.78,0.0042615,0.0086666,2.1199e-08,0.84,0.02,0
0.043928,0.012459,0.009685,3.9403e-05,0.0029173,9.5542e-05,0,0,0.04399,-0.018706,0,0.001242,0,0,0,0.0096859,3.8457e-05,0.0029173,0.56746,0.0042139,0.0085783,2.0541e-08,0.86,0.02,0
0.044804,0.012754,0.0096106,3.174e-05,0.0028927,6.4498e-05,0,0,0.043666,-0.018596,0,0.00083847,0,0,0,0.0096111,3.1306e-05,0.0028927,0.38577,0.0041784,0.0085175,2.0083e-08,0.88,0.02,0
0.045674,0.013002,0.0095603,2.3758e-05,0.0028752,4.0244e-05,0,0,0.043453,-0.018534,0,0.00052317,0,0,0,0.0095604,2.3588e-05,0.0028752,0.24178,0.0041531,0.0084787,1.9785e-08,0.9,0.02,0
0.046542,0.013204,0.0095285,1.6262e-05,0.0028634,2.2715e-05,0,0,0.043323,-0.018507,0,0.0002953,0,0,0,0.0095286,1.6208e-05,0.0028634,0.13682,0.0041361,0.0084562,1.9604e-08,0.92,0.02,0
0.047407,0.013359,0.0095101,9.8759e-06,0.002856,1.1225e-05,0,0,0.043252,-0.0185,0,0.00014593,0,0,0,0.0095101,9.8626e-06,0.002856,0.067701,0.0041253,0.0084449,1.9504e-08,0.94,0.02,0
0.048272,0.01347,0.0095005,5.0382e-06,0.0028516,4.6218e-06,0,0,0.043217,-0.018503,0,6.0084e-05,0,0,0,0.0095005,5.0359e-06,0.0028516,0.027888,0.004119,0.0084402,1.9455e-08,0.96,0.02,0
0.049136,0.013536,0.0094961,2.0328e-06,0.0028494,1.4344e-06,0,0,0.043203,-0.018508,0,1.8647e-05,0,0,0,0.0094961,2.0326e-06,0.0028494,0.0086563,0.0041159,0.0084387,1.9435e-08,0.98,0.02,0
0.05,0.013557,0.0094949,1.0147e-06,0.0028488,8.4179e-05,0,0,0.0432,-0.01851,0,0.0010943,0,0,0,0.0094957,2.6832e-07,0.0028488,0.50797,0.0041149,0.0084397,1.9436e-08,1,0.02,0
0,0,0.015533,0.0066569,0.0066569,0.0049658,0,0,0.057693,1.301e-18,0,0.064555,0,0,0,0.017755,0.0044349,0.0066569,24.106,0.0096155,0.01236,8.6499e-08,0,0.04,0
0.0011539,0.0012911,0.014963,0.0040513,0.0057044,0.0044988,0,0,0.060182,-0.010745,0,0.058484,0,0,0,0.016579,0.0024358,0.0057044,19.754,0.0082396,0.012825,8.5078e-08,0.02,0.04,0
0.0024073,0.0026506,0.014893,0.0019724,0.0050596,0.003611,0,0,0.063917,-0.020067,0,0.046943,0,0,0,0.015834,0.0010317,0.0050596,14.602,0.0073083,0.013255,8.3433e-08,0.04,0.04,0
0.0037105,0.0038942,0.014623,0.0012426,0.0047598,0.0026654,0,0,0.064113,-0.022861,0,0.03465,0,0,0,0.015135,0.00073125,0.0047598,10.861,0.0068752,0.012871,7.4433e-08,0.06,0.04,0
0.0049718,0.0049664,0.01389,0.00078675,0.004403,0.0019411,0,0,0.061665,-0.023506,0,0.025234,0,0,0,0.014172,0.00050524,0.004403,8.2518,0.0063599,0.012194,6.2053e-08,0.08,0.04,0
0.0061772,0.0058918,0.013178,0.00052156,0.00411,0.0014554,0,0,0.058944,-0.023325,0,0.01892,0,0,0,0.013343,0.00035636,0.00411,6.4758,0.0059366,0.011576,5.2349e-08,0.1,0.04,0
0.0073296,0.0066903,0.012568,0.00035843,0.0038778,0.0011216,0,0,0.056483,-0.022876,0,0.014581,0,0,0,0.01267,0.00025625,0.0038778,5.2054,0.0056013,0.011057,4.5148e-08,0.12,0.04,0
0.0084365,0.0073784,0.012063,0.00025537,0.0036954,0.00088692,0,0,0.054387,-0.02236,0,0.01153,0,0,0,0.012129,0.00018912,0.0036954,4.2719,0.0053378,0.01063,3.9817e-08,0.14,0.04,0
0.0095051,0.0079685,0.011647,0.00018894,0.0035507,0.00071617,0,0,0.052625,-0.021852,0,0.0093102,0,0,0,0.011691,0.00014435,0.0035507,3.5627,0.0051288,0.010276,3.5792e-08,0.16,0.04,0
0.010542,0.0084692,0.011303,0.00014623,0.0034348,0.00058702,0,0,0.051143,-0.021375,0,0.0076312,0,0,0,0.011334,0.00011543,0.0034348,3.0036,0.0049613,0.0099816,3.2685e-08,0.18,0.04,0
0.011551,0.0088871,0.011017,0.00011985,0.0033411,0.00048447,0,0,0.049895,-0.020938,0,0.0062981,0,0,0,0.011039,9.835e-05,0.0033411,2.5405,0.0048261,0.009733,3.0241e-08,0.2,0.04,0
0.012537,0.0092266,0.01078,0.00010533,0.0032655,0.00039795,0,0,0.048842,-0.020541,0,0.0051733,0,0,0,0.010794,9.0511e-05,0.0032655,2.1321,0.0047168,0.0095221,2.8294e-08,0.22,0.04,0
0.013504,0.0094908,0.010583,9.9788e-05,0.0032049,0.00031966,0,0,0.047959,-0.020183,0,0.0041555,0,0,0,0.010593,9.005e-05,0.0032049,1.7449,0.0046293,0.0093434,2.6736e-08,0.24,0.04,0
