"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.044525,0.01223,0.025071,-0.00014704,0.0074773,2.6487e-05,0,0,0.045744,-0.019823,0,0.00013773,0,0,0,0.025071,-0.00014707,0.0074773,0.060178,0.0108,0.022401,3.5998e-07,0.88,0,0
0.045438,0.012355,0.025018,-0.00015399,0.0074593,1.3434e-05,0,0,0.045653,-0.019794,0,6.9859e-05,0,0,0,0.025018,-0.000154,0.0074593,0.030579,0.010774,0.02236,3.5782e-07,0.9,0,0
0.046351,0.012458,0.024995,-0.00015834,0.0074511,4.7691e-06,0,0,0.045615,-0.019785,0,2.4799e-05,0,0,0,0.024995,-0.00015834,0.0074511,0.010863,0.010763,0.022343,3.569e-07,0.92,0,0
0.047263,0.012537,0.02499,-0.00016084,0.0074489,-4.9417e-08,0,0,0.045608,-0.019785,0,-2.5697e-07,0,0,0,0.02499,-0.00016084,0.0074489,-0.00011257,0.010759,0.022341,3.5673e-07,0.94,0,0
0.048175,0.012592,0.024994,-0.00016214,0.0074497,-1.8053e-06,0,0,0.045616,-0.019791,0,-9.3874e-06,0,0,0,0.024994,-0.00016214,0.0074497,-0.0041116,0.010761,0.022345,3.5692e-07,0.96,0,0
0.049087,0.012626,0.025,-0.00016272,0.0074511,-1.4428e-06,0,0,0.045627,-0.019796,0,-7.5027e-06,0,0,0,0.025,-0.00016272,0.0074511,-0.0032854,0.010763,0.02235,3.5716e-07,0.98,0,0
0.05,0.012637,0.025002,-0.00016288,0.0074518,0.00010659,0,0,0.045631,-0.019798,0,0.00055427,0,0,0,0.025003,-0.00016333,0.0074518,0.24268,0.010764,0.022353,3.5728e-07,1,0,0
0,0,0.043317,0.018565,0.018565,0.013869,0,0,0.064357,-1.7347e-18,0,0.072117,0,0,0,0.049529,0.012353,0.018565,24.127,0.026815,0.034492,1.8793e-06,0,0.02,0
0.0012871,0.0014423,0.039472,0.0038866,0.013008,0.0087104,0,0,0.068808,-0.023715,0,0.045294,0,0,0,0.04149,0.0018689,0.013008,13.042,0.018789,0.035392,1.5396e-06,0.02,0.02,0
0.0027523,0.002873,0.039698,0.0030534,0.012825,0.0056698,0,0,0.069868,-0.025407,0,0.029483,0,0,0,0.040555,0.0021962,0.012825,8.5973,0.018526,0.034302,1.4217e-06,0.04,0.02,0
0.0040819,0.004015,0.035671,0.0016124,0.011185,0.0033915,0,0,0.063664,-0.024889,0,0.017636,0,0,0,0.036006,0.001278,0.011185,5.6317,0.016156,0.030986,1.0179e-06,0.06,0.02,0
0.0052989,0.0049799,0.032707,0.00093607,0.010093,0.0022568,0,0,0.058797,-0.023808,0,0.011735,0,0,0,0.032867,0.00077657,0.010093,4.0428,0.014579,0.028594,7.8509e-07,0.08,0.02,0
0.0064338,0.0058048,0.030611,0.00057841,0.0093568,0.0015785,0,0,0.05526,-0.022824,0,0.0082085,0,0,0,0.030693,0.00049566,0.0093568,3.0005,0.013515,0.026886,6.4488e-07,0.1,0.02,0
0.0075093,0.0065185,0.029105,0.00038091,0.0088459,0.0011543,0,0,0.052675,-0.022009,0,0.0060025,0,0,0,0.029152,0.0003346,0.0088459,2.2976,0.012778,0.025644,5.554e-07,0.12,0.02,0
0.0085408,0.0071388,0.027991,0.00026361,0.0084764,0.00086983,0,0,0.050738,-0.021353,0,0.0045231,0,0,0,0.028018,0.00023635,0.0084764,1.7951,0.012244,0.024715,4.9476e-07,0.14,0.02,0
0.0095388,0.007678,0.027145,0.00019045,0.0082005,0.00066989,0,0,0.049255,-0.020826,0,0.0034834,0,0,0,0.027161,0.00017381,0.0082005,1.4228,0.011845,0.024003,4.5174e-07,0.16,0.02,0
0.010511,0.0081452,0.02649,0.00014351,0.0079901,0.00052299,0,0,0.0481,-0.020401,0,0.0027196,0,0,0,0.026501,0.00013313,0.0079901,1.1367,0.011541,0.023448,4.202e-07,0.18,0.02,0
0.011463,0.0085472,0.025979,0.00011335,0.0078277,0.0004101,0,0,0.047193,-0.020057,0,0.0021325,0,0,0,0.025985,0.00010685,0.0078277,0.90813,0.011307,0.023011,3.9656e-07,0.2,0.02,0
0.012399,0.0088889,0.025579,9.4671e-05,0.0077022,0.00031874,0,0,0.046481,-0.01978,0,0.0016574,0,0,0,0.025583,9.0685e-05,0.0077022,0.71644,0.011125,0.022667,3.7867e-07,0.22,0.02,0
0.013322,0.0091743,0.025272,8.4253e-05,0.0076069,0.0002402,0,0,0.045929,-0.019559,0,0.0012491,0,0,0,0.025274,8.1962e-05,0.0076069,0.54633,0.010988,0.022399,3.6523e-07,0.24,0.02,0
0.014236,0.0094063,0.025044,7.9959e-05,0.0075373,0.00016818,0,0,0.045518,-0.019389,0,0.00087454,0,0,0,0.025045,7.8826e-05,0.0075373,0.38597,0.010887,0.022198,3.5544e-07,0.26,0.02,0
0.015143,0.0095874,0.02489,8.0156e-05,0.0074911,9.8022e-05,0,0,0.045237,-0.019268,0,0.00050971,0,0,0,0.02489,7.9769e-05,0.0074911,0.22637,0.01082,0.022059,3.4886e-07,0.28,0.02,0
0.016045,0.0097198,0.024807,8.3379e-05,0.0074671,2.6442e-05,0,0,0.045083,-0.019198,0,0.0001375,0,0,0,0.024807,8.335e-05,0.0074671,0.061279,0.010786,0.021982,3.453e-07,0.3,0.02,0
0.016946,0.0098054,0.024795,8.8126e-05,0.0074648,-4.8539e-05,0,0,0.045057,-0.019179,0,-0.0002524,0,0,0,0.024795,8.8031e-05,0.0074648,-0.11256,0.010783,0.021968,3.4472e-07,0.32,0.02,0
0.017848,0.0098467,0.024855,9.2758e-05,0.0074842,-0.00012753,0,0,0.045163,-0.019218,0,-0.00066314,0,0,0,0.024855,9.2101e-05,0.0074842,-0.29507,0.010811,0.022018,3.4719e-07,0.34,0.02,0
0.018753,0.0098463,0.024988,9.5455e-05,0.0075251,-0.00020961,0,0,0.045404,-0.019317,0,-0.00109,0,0,0,0.02499,9.3691e-05,0.0075251,-0.48243,0.01087,0.022137,3.5285e-07,0.36,0.02,0
0.019664,0.009808,0.025195,9.4231e-05,0.0075867,-0.00029223,0,0,0.045781,-0.019481,0,-0.0015196,0,0,0,0.025198,9.0829e-05,0.0075867,-0.66693,0.010959,0.022324,3.6181e-07,0.38,0.02,0
0.020584,0.0097365,0.025472,8.7029e-05,0.0076677,-0.00037105,0,0,0.046291,-0.01971,0,-0.0019295,0,0,0,0.025477,8.1606e-05,0.0076677,-0.83725,0.011076,0.022579,3.7412e-07,0.4,0.02,0
0.021515,0.0096378,0.025812,7.1988e-05,0.007765,-0.00044006,0,0,0.046921,-0.020002,0,-0.0022883,0,0,0,0.025819,6.4466e-05,0.007765,-0.97918,0.011216,0.022897,3.8967e-07,0.42,0.02,0
0.022461,0.0095195,0.026201,4.8068e-05,0.0078748,-0.00049202,0,0,0.047649,-0.02035,0,-0.0025585,0,0,0,0.026211,3.8815e-05,0.0078748,-1.0774,0.011375,0.023266,4.0812e-07,0.44,0.02,0
0.023421,0.0093906,0.026624,1.5968e-05,0.0079919,-0.00051963,0,0,0.048442,-0.020737,0,-0.0027021,0,0,0,0.026634,5.8236e-06,0.0079919,-1.1184,0.011544,0.023668,4.2879e-07,0.46,0.02,0
0.024398,0.0092609,0.027055,-2.1072e-05,0.0081103,-0.00051726,0,0,0.049258,-0.021142,0,-0.0026897,0,0,0,0.027065,-3.095e-05,0.0081103,-1.094,0.011715,0.024081,4.5063e-07,0.48,0.02,0
0.025392,0.0091409,0.027472,-5.7577e-05,0.0082244,-0.00048309,0,0,0.050045,-0.021533,0,-0.0025121,0,0,0,0.027481,-6.6051e-05,0.0082244,-1.005,0.01188,0.024478,4.7234e-07,0.5,0.02,0
0.0264,0.0090407,0.02785,-8.7763e-05,0.0083287,-0.00042003,0,0,0.050756,-0.021883,0,-0.0021842,0,0,0,0.027856,-9.4076e-05,0.0083287,-0.86116,0.01203,0.024835,4.9248e-07,0.52,0.02,0
0.027422,0.0089692,0.028168,-0.00010824,0.008418,-0.00033494,0,0,0.051351,-0.022168,0,-0.0017417,0,0,0,0.028172,-0.00011221,0.008418,-0.67855,0.012159,0.02513,5.0975e-07,0.54,0.02,0
0.028454,0.0089335,0.028412,-0.0001194,0.0084876,-0.00023593,0,0,0.051802,-0.022378,0,-0.0012269,0,0,0,0.028414,-0.00012136,0.0084876,-0.47376,0.01226,0.025351,5.2312e-07,0.56,0.02,0
0.029494,0.0089386,0.02857,-0.00012419,0.0085339,-0.00012981,0,0,0.052095,-0.022511,0,-0.00067501,0,0,0,0.028571,-0.00012478,0.0085339,-0.25919,0.012327,0.025494,5.3192e-07,0.58,0.02,0
0.030538,0.0089871,0.02864,-0.00012521,0.0085544,-2.1077e-05,0,0,0.052222,-0.022567,0,-0.0001096,0,0,0,0.02864,-0.00012522,0.0085544,-0.041981,0.012356,0.025556,5.3578e-07,0.6,0.02,0
0.031583,0.0090798,0.028619,-0.00012245,0.008549,8.6824e-05,0,0,0.052182,-0.022546,0,0.00045149,0,0,0,0.028619,-0.00012271,0.008549,0.17308,0.012349,0.025535,5.3458e-07,0.62,0.02,0
0.032625,0.0092152,0.028511,-0.00011333,0.0085193,0.00018939,0,0,0.051978,-0.022445,0,0.00098484,0,0,0,0.028512,-0.00011459,0.0085193,0.37907,0.012306,0.025434,5.2845e-07,0.64,0.02,0
0.033662,0.0093898,0.028324,-9.4964e-05,0.0084686,0.00027987,0,0,0.051623,-0.022265,0,0.0014553,0,0,0,0.028326,-9.7719e-05,0.0084686,0.56417,0.012232,0.025255,5.1787e-07,0.66,0.02,0
0.03469,0.0095978,0.02807,-6.7034e-05,0.0084009,0.00035021,0,0,0.05114,-0.022017,0,0.0018211,0,0,0,0.028074,-7.1392e-05,0.0084009,0.71299,0.012135,0.02501,5.0368e-07,0.68,0.02,0
0.035708,0.0098316,0.027769,-3.2996e-05,0.0083207,0.00039374,0,0,0.050565,-0.02172,0,0.0020475,0,0,0,0.027774,-3.8572e-05,0.0083207,0.81124,0.012019,0.024717,4.871e-07,0.7,0.02,0
0.036713,0.010083,0.027442,1.3624e-06,0.0082329,0.00040772,0,0,0.049943,-0.021402,0,0.0021201,0,0,0,0.027448,-4.6942e-06,0.0082329,0.85107,0.011892,0.0244,4.6951e-07,0.72,0.02,0
0.037705,0.010342,0.027111,3.0618e-05,0.0081425,0.00039413,0,0,0.049318,-0.021091,0,0.0020495,0,0,0,0.027117,2.4883e-05,0.0081425,0.83365,0.011761,0.024082,4.5221e-07,0.74,0.02,0
0.038686,0.010601,0.026797,5.1587e-05,0.0080547,0.00035872,0,0,0.048731,-0.020808,0,0.0018653,0,0,0,0.026802,4.6776e-05,0.0080547,0.76827,0.011635,0.023785,4.3626e-07,0.76,0.02,0
0.039655,0.010852,0.026516,6.3569e-05,0.0079738,0.00030888,0,0,0.048209,-0.020567,0,0.0016062,0,0,0,0.026519,5.9962e-05,0.0079738,0.66892,0.011518,0.023523,4.2235e-07,0.78,0.02,0
0.040614,0.01109,0.026276,6.7517e-05,0.007903,0.00025201,0,0,0.047769,-0.020372,0,0.0013104,0,0,0,0.026278,6.5094e-05,0.007903,0.55087,0.011415,0.023305,4.1084e-07,0.8,0.02,0
0.041565,0.011309,0.026082,6.5118e-05,0.0078441,0.00019436,0,0,0.047418,-0.020225,0,0.0010107,0,0,0,0.026083,6.3666e-05,0.0078441,0.42799,0.01133,0.023133,4.0179e-07,0.82,0.02,0
0.042511,0.011507,0.025934,5.819e-05,0.0077976,0.00014067,0,0,0.047154,-0.020122,0,0.00073151,0,0,0,0.025934,5.7425e-05,0.0077976,0.31148,0.011263,0.023005,3.9504e-07,0.84,0.02,0
0.043451,0.011682,0.025827,4.844e-05,0.0077627,9.4193e-05,0,0,0.046968,-0.020057,0,0.0004898,0,0,0,0.025828,4.8096e-05,0.0077627,0.20935,0.011213,0.022918,3.9033e-07,0.86,0.02,0
0.044389,0.011833,0.025757,3.7368e-05,0.0077382,5.6735e-05,0,0,0.046848,-0.020022,0,0.00029502,0,0,0,0.025757,3.7243e-05,0.0077382,0.12639,0.011177,0.022863,3.873e-07,0.88,0.02,0
0.045325,0.011959,0.025714,2.6227e-05,0.0077221,2.8925e-05,0,0,0.04678,-0.020009,0,0.00015041,0,0,0,0.025714,2.6195e-05,0.0077221,0.064515,0.011154,0.022834,3.8556e-07,0.9,0.02,0
0.046261,0.012062,0.025693,1.6006e-05,0.0077125,1.0405e-05,0,0,0.046748,-0.020011,0,5.4104e-05,0,0,0,0.025693,1.6002e-05,0.0077125,0.023217,0.01114,0.022823,3.8475e-07,0.92,0.02,0
0.047195,0.012141,0.025684,7.4355e-06,0.0077074,6.4208e-08,0,0,0.046739,-0.02002,0,3.3388e-07,0,0,0,0.025684,7.4355e-06,0.0077074,0.00014328,0.011133,0.022822,3.845e-07,0.94,0.02,0
0.04813,0.012197,0.025683,1.0134e-06,0.0077051,-3.745e-06,0,0,0.046742,-0.020031,0,-1.9474e-05,0,0,0,0.025683,1.0128e-06,0.0077051,-0.0083551,0.01113,0.022826,3.8455e-07,0.96,0.02,0
0.049065,0.01223,0.025684,-2.9495e-06,0.0077043,-3.0281e-06,0,0,0.046747,-0.020039,0,-1.5746e-05,0,0,0,0.025684,-2.9499e-06,0.0077043,-0.0067542,0.011128,0.022831,3.8466e-07,0.98,0.02,0
0.05,0.012241,0.025685,-4.2877e-06,0.0077041,0.00010619,0,0,0.046749,-0.020042,0,0.0005522,0,0,0,0.025685,-4.7266e-06,0.0077041,0.23684,0.011128,0.022833,3.8475e-07,1,0.02,0
0,0,0.036883,0.015807,0.015807,0.011277,0,0,0.054798,0,0,0.058641,0,0,0,0.04178,0.010911,0.015807,23.47,0.022832,0.028735,1.1003e-06,0,0.04,0
0.001096,0.0011728,0.035519,0.0094806,0.0135,0.01018,0,0,0.05725,-0.01045,0,0.052935,0,0,0,0.039027,0.0059733,0.0135,19.011,0.0195,0.030006,1.0988e-06,0.02,0.04,0
0.00229,0.0024072,0.035453,0.0045837,0.012011,0.0080973,0,0,0.06095,-0.019311,0,0.042106,0,0,0,0.037449,0.0025887,0.012011,13.841,0.01735,0.031233,1.0981e-06,0.04,0.04,0
0.003534,0.003534,0.034915,0.0028725,0.011336,0.0058953,0,0,0.061304,-0.022005,0,0.030655,0,0,0,0.035965,0.0018223,0.011336,10.101,0.016374,0.030519,9.9589e-07,0.06,0.04,0
0.0047422,0.0045044,0.033304,0.0018121,0.010535,0.0042174,0,0,0.0592,-0.022679,0,0.021931,0,0,0,0.033859,0.001257,0.010535,7.4971,0.015217,0.029094,8.4485e-07,0.08,0.04,0
0.005902,0.0053434,0.031753,0.0011995,0.0098857,0.0030959,0,0,0.056855,-0.022584,0,0.016099,0,0,0,0.032063,0.00088895,0.0098857,5.7281,0.014279,0.027791,7.2545e-07,0.1,0.04,0
0.0070164,0.0060707,0.030441,0.00082431,0.0093797,0.0023263,0,0,0.054761,-0.022244,0,0.012097,0,0,0,0.030623,0.00064269,0.0093797,4.4639,0.013548,0.026706,6.3695e-07,0.12,0.04,0
0.0080924,0.0067029,0.029379,0.00058707,0.0089898,0.0017858,0,0,0.053012,-0.021847,0,0.0092861,0,0,0,0.029489,0.00047673,0.0089898,3.5356,0.012985,0.02583,5.7191e-07,0.14,0.04,0
0.0091368,0.0072522,0.028525,0.00043243,0.0086871,0.0013935,0,0,0.051578,-0.021462,0,0.0072464,0,0,0,0.028594,0.00036347,0.0086871,2.8329,0.012548,0.025125,5.2339e-07,0.16,0.04,0
0.010155,0.0077279,0.027837,0.00033002,0.0084502,0.0010995,0,0,0.050406,-0.021112,0,0.0057173,0,0,0,0.027881,0.00028614,0.0084502,2.2853,0.012206,0.024553,4.8654e-07,0.18,0.04,0
0.011153,0.0081368,0.027283,0.00026242,0.0082635,0.00087078,0,0,0.04945,-0.020803,0,0.0045281,0,0,0,0.027311,0.00023439,0.0082635,1.8439,0.011936,0.024087,4.5814e-07,0.2,0.04,0
0.012134,0.0084843,0.026836,0.00021926,0.0081166,0.00068508,0,0,0.04867,-0.020533,0,0.0035624,0,0,0,0.026853,0.00020164,0.0081166,1.4734,0.011724,0.023707,4.3603e-07,0.22,0.04,0
0.0131,0.0087744,0.026478,0.00019399,0.0080018,0.00052639,0,0,0.04804,-0.0203,0,0.0027372,0,0,0,0.026489,0.00018345,0.0080018,1.1468,0.011558,0.023398,4.1878e-07,0.24,0.04,0
0.014055,0.0090102,0.026198,0.0001821,0.007914,0.00038294,0,0,0.047538,-0.020103,0,0.0019913,0,0,0,0.026204,0.00017646,0.007914,0.84313,0.011431,0.023149,4.0547e-07,0.26,0.04,0
0.015001,0.0091942,0.025986,0.00018009,0.0078498,0.00024604,0,0,0.047154,-0.019941,0,0.0012794,0,0,0,0.025988,0.00017775,0.0078498,0.54621,0.011339,0.022957,3.9551e-07,0.28,0.04,0
0.015941,0.0093285,0.025837,0.00018479,0.0078065,0.0001095,0,0,0.046879,-0.019817,0,0.00056938,0,0,0,0.025837,0.00018432,0.0078065,0.24456,0.011276,0.022818,3.8854e-07,0.3,0.04,0
