"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.0088335,0.0058211,0.037356,-9.6155e-05,0.011178,-1.7311e-05,0,0,0.034031,-0.014656,0,-4.5008e-05,0,0,0,0.037356,-9.6163e-05,0.011178,-0.026483,0.016146,0.033279,1.1866e-06,0.22,0,0
0.0091741,0.0059512,0.03743,-8.4563e-05,0.011204,-2.5969e-05,0,0,0.034095,-0.014675,0,-6.7518e-05,0,0,0,0.03743,-8.4581e-05,0.011204,-0.039661,0.016183,0.033336,1.1934e-06,0.23,0,0
0.0095154,0.006078,0.037524,-7.3246e-05,0.011235,-3.376e-05,0,0,0.034175,-0.014701,0,-8.7776e-05,0,0,0,0.037524,-7.3276e-05,0.011235,-0.051448,0.016229,0.033411,1.2019e-06,0.24,0,0
0.0098576,0.0062018,0.037634,-6.2122e-05,0.011272,-4.0805e-05,0,0,0.034271,-0.014734,0,-0.00010609,0,0,0,0.037634,-6.2166e-05,0.011272,-0.06202,0.016281,0.0335,1.2122e-06,0.25,0,0
0.010201,0.0063231,0.03776,-5.111e-05,0.011313,-4.7203e-05,0,0,0.034382,-0.014773,0,-0.00012273,0,0,0,0.03776,-5.1169e-05,0.011313,-0.071527,0.016341,0.033603,1.224e-06,0.26,0,0
0.010545,0.0064424,0.0379,-4.0132e-05,0.011358,-5.3039e-05,0,0,0.034505,-0.014818,0,-0.0001379,0,0,0,0.0379,-4.0206e-05,0.011358,-0.080097,0.016406,0.033718,1.2373e-06,0.27,0,0
0.010891,0.0065599,0.038053,-2.9104e-05,0.011407,-5.8385e-05,0,0,0.03464,-0.014867,0,-0.0001518,0,0,0,0.038053,-2.9194e-05,0.011407,-0.087841,0.016477,0.033846,1.2519e-06,0.28,0,0
0.011238,0.0066762,0.038219,-1.794e-05,0.01146,-6.3303e-05,0,0,0.034786,-0.014922,0,-0.00016459,0,0,0,0.038219,-1.8045e-05,0.01146,-0.094857,0.016554,0.033984,1.2679e-06,0.29,0,0
0.011587,0.0067916,0.038395,-6.5463e-06,0.011517,-6.7849e-05,0,0,0.034943,-0.01498,0,-0.00017641,0,0,0,0.038396,-6.6662e-06,0.011517,-0.10123,0.016635,0.034132,1.2852e-06,0.3,0,0
0.011937,0.0069066,0.038583,5.183e-06,0.011577,-7.2071e-05,0,0,0.035109,-0.015043,0,-0.00018739,0,0,0,0.038583,5.0483e-06,0.011577,-0.10704,0.016722,0.03429,1.3037e-06,0.31,0,0
0.012289,0.0070215,0.038781,1.7369e-05,0.01164,-7.6014e-05,0,0,0.035284,-0.015109,0,-0.00019764,0,0,0,0.038782,1.722e-05,0.01164,-0.11235,0.016813,0.034456,1.3235e-06,0.32,0,0
0.012643,0.0071368,0.03899,3.0153e-05,0.011706,-7.9718e-05,0,0,0.035469,-0.015179,0,-0.00020727,0,0,0,0.03899,2.999e-05,0.011706,-0.11724,0.016909,0.034631,1.3445e-06,0.33,0,0
0.012998,0.007253,0.039208,4.3707e-05,0.011775,-8.3221e-05,0,0,0.035662,-0.015251,0,-0.00021637,0,0,0,0.039208,4.353e-05,0.011775,-0.12175,0.017009,0.034814,1.3667e-06,0.34,0,0
0.013356,0.0073704,0.039436,5.8244e-05,0.011848,-8.6561e-05,0,0,0.035864,-0.015327,0,-0.00022506,0,0,0,0.039436,5.8054e-05,0.011848,-0.12595,0.017114,0.035005,1.3901e-06,0.35,0,0
0.013716,0.0074897,0.039674,7.4031e-05,0.011924,-8.9774e-05,0,0,0.036075,-0.015406,0,-0.00023341,0,0,0,0.039675,7.3827e-05,0.011924,-0.12989,0.017224,0.035204,1.4149e-06,0.36,0,0
0.014077,0.0076114,0.039923,9.1415e-05,0.012004,-9.2897e-05,0,0,0.036294,-0.015487,0,-0.00024153,0,0,0,0.039923,9.1198e-05,0.012004,-0.13363,0.01734,0.035412,1.441e-06,0.37,0,0
0.014441,0.0077361,0.040183,0.00011086,0.012088,-9.5968e-05,0,0,0.036523,-0.01557,0,-0.00024952,0,0,0,0.040183,0.00011063,0.012088,-0.13722,0.017461,0.035627,1.4685e-06,0.38,0,0
0.014808,0.0078644,0.040455,0.00013298,0.012176,-9.9023e-05,0,0,0.036762,-0.015656,0,-0.00025746,0,0,0,0.040455,0.00013274,0.012176,-0.14071,0.017588,0.035851,1.4977e-06,0.39,0,0
0.015177,0.0079971,0.040741,0.00015867,0.01227,-0.0001021,0,0,0.037012,-0.015745,0,-0.00026546,0,0,0,0.040741,0.00015841,0.01227,-0.14415,0.017723,0.036085,1.5287e-06,0.4,0,0
0.015548,0.0081352,0.041043,0.00018919,0.01237,-0.00010522,0,0,0.037276,-0.015835,0,-0.00027356,0,0,0,0.041044,0.00018892,0.01237,-0.14756,0.017867,0.03633,1.5618e-06,0.41,0,0
0.015922,0.0082795,0.041366,0.00022646,0.012478,-0.00010837,0,0,0.037555,-0.015927,0,-0.00028177,0,0,0,0.041366,0.00022618,0.012478,-0.15093,0.018023,0.036587,1.5974e-06,0.42,0,0
0.016299,0.0084314,0.041715,0.00027355,0.012597,-0.00011145,0,0,0.037854,-0.01602,0,-0.00028978,0,0,0,0.041715,0.00027325,0.012597,-0.15409,0.018195,0.036859,1.6362e-06,0.43,0,0
0.016679,0.0085924,0.042099,0.00033541,0.01273,-0.00011415,0,0,0.038179,-0.016113,0,-0.00029678,0,0,0,0.042099,0.0003351,0.01273,-0.1566,0.018388,0.037151,1.6792e-06,0.44,0,0
0.017063,0.0087647,0.042534,0.00042164,0.012887,-0.00011503,0,0,0.038541,-0.016205,0,-0.00029907,0,0,0,0.042534,0.00042133,0.012887,-0.1565,0.018614,0.037469,1.7281e-06,0.45,0,0
0.01745,0.0089511,0.043044,0.00054553,0.013077,-0.00011142,0,0,0.038958,-0.016291,0,-0.0002897,0,0,0,0.043045,0.00054524,0.013077,-0.15021,0.018889,0.037824,1.7856e-06,0.46,0,0
