"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.02313,0.010417,0.025753,-4.3701e-05,0.0077128,-6.1982e-05,0,0,0.046905,-0.020167,0,-0.00032231,0,0,0,0.025753,-4.385e-05,0.0077128,-0.13767,0.011141,0.022925,3.8845e-07,0.46,0,0
0.0236,0.010405,0.02591,-3.9087e-05,0.0077612,-6.3334e-05,0,0,0.047186,-0.020281,0,-0.00032933,0,0,0,0.02591,-3.9242e-05,0.0077612,-0.13984,0.011211,0.023061,3.9551e-07,0.47,0,0
0.024074,0.01039,0.02607,-3.4446e-05,0.0078105,-6.4385e-05,0,0,0.047474,-0.020397,0,-0.0003348,0,0,0,0.02607,-3.4605e-05,0.0078105,-0.14132,0.011282,0.023199,4.0279e-07,0.48,0,0
0.02455,0.010373,0.026232,-2.9791e-05,0.0078605,-6.5113e-05,0,0,0.047765,-0.020515,0,-0.00033859,0,0,0,0.026232,-2.9953e-05,0.0078605,-0.14206,0.011354,0.023339,4.1026e-07,0.49,0,0
0.025029,0.010354,0.026395,-2.5137e-05,0.0079109,-6.5496e-05,0,0,0.048058,-0.020634,0,-0.00034058,0,0,0,0.026395,-2.5299e-05,0.0079109,-0.14204,0.011427,0.023481,4.1788e-07,0.5,0,0
0.025511,0.010333,0.026558,-2.0501e-05,0.0079614,-6.551e-05,0,0,0.048352,-0.020753,0,-0.00034065,0,0,0,0.026559,-2.0662e-05,0.0079614,-0.14122,0.0115,0.023622,4.2562e-07,0.51,0,0
0.025996,0.010311,0.026722,-1.5903e-05,0.0080117,-6.5139e-05,0,0,0.048646,-0.020872,0,-0.00033872,0,0,0,0.026722,-1.6061e-05,0.0080117,-0.13958,0.011572,0.023764,4.3344e-07,0.52,0,0
0.026484,0.010288,0.026884,-1.1365e-05,0.0080617,-6.4365e-05,0,0,0.048937,-0.02099,0,-0.0003347,0,0,0,0.026884,-1.1519e-05,0.0080617,-0.13712,0.011645,0.023904,4.4128e-07,0.53,0,0
0.026975,0.010264,0.027043,-6.9106e-06,0.0081108,-6.3175e-05,0,0,0.049223,-0.021106,0,-0.00032851,0,0,0,0.027043,-7.0581e-06,0.0081108,-0.13381,0.011716,0.024042,4.4909e-07,0.54,0,0
0.027468,0.010239,0.027199,-2.5655e-06,0.0081589,-6.156e-05,0,0,0.049504,-0.02122,0,-0.00032011,0,0,0,0.027199,-2.7048e-06,0.0081589,-0.12967,0.011785,0.024177,4.5682e-07,0.55,0,0
