"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.1377,0,0.77929,-1.1259,-0.46226,-1.2557,0.0010675,0,0,0.16882,1.0315,0,0.0027754,0,0,1.1086,-0.00094391,0,1.1086,-0.46225,-1.1259,-1.2557,89.908,-0.94795,0.73717,0.01844,0.22,0,0
0.14077,0,0.75709,-1.1159,-0.45785,-1.2292,0.00075175,0,0,0.14731,1.0028,0,0.0019546,0,0,1.1079,0.0016056,0,1.1079,-0.45785,-1.1159,-1.2292,89.934,-0.93432,0.72142,0.017691,0.24,0,0
0.1436,0,0.73497,-1.0952,-0.4762,-1.2064,0.0001053,0,0,0.14452,0.94926,0,0.00027379,0,0,1.1019,0.00433,0,1.1019,-0.4762,-1.0952,-1.2064,89.99,-0.92594,0.68145,0.014805,0.26,0,0
0.14655,0,0.71302,-1.0654,-0.51472,-1.187,-0.0009657,0,0,0.15818,0.87403,0,-0.0025108,0,0,1.0901,0.007301,0,1.0902,-0.51471,-1.0654,-1.187,-89.9,-0.92238,0.62051,0.010698,0.28,0,0
0.14992,0,0.69137,-1.0289,-0.56816,-1.1705,-0.002093,0,0,0.18406,0.78302,0,-0.0054419,0,0,1.0727,0.010314,0,1.0727,-0.56815,-1.0289,-1.1705,-89.74,-0.92251,0.5455,0.006482,0.3,0,0
0.15391,0,0.67012,-0.98959,-0.62728,-1.1552,-0.0027932,0,0,0.21526,0.68626,0,-0.0072624,0,0,1.05,0.012855,0,1.0501,-0.62726,-0.98962,-1.1552,-89.558,-0.92402,0.46766,0.00312,0.32,0,0
0.15853,0,0.64936,-0.95169,-0.68032,-1.139,-0.0027433,0,0,0.24346,0.59624,0,-0.0071325,0,0,1.0238,0.014253,0,1.0239,-0.68029,-0.95172,-1.139,-89.421,-0.92366,0.39945,0.0010195,0.34,0,0
0.16365,0,0.62916,-0.91874,-0.71796,-1.1202,-0.002216,0,0,0.26186,0.52287,0,-0.0057616,0,0,0.99671,0.014006,0,0.99681,-0.71794,-0.91877,-1.1202,-89.368,-0.91896,0.34834,-5.3928e-06,0.36,0,0
0.16901,0,0.6095,-0.89285,-0.73738,-1.0986,-0.0016023,0,0,0.26742,0.46954,0,-0.0041661,0,0,0.97164,0.012054,0,0.97172,-0.73736,-0.89287,-1.0986,-89.41,-0.9096,0.31382,-0.0003775,0.38,0,0
0.17434,0,0.5903,-0.87438,-0.74106,-1.0749,-0.0011516,0,0,0.26071,0.43403,0,-0.0029941,0,0,0.95138,0.0088272,0,0.95142,-0.74104,-0.87439,-1.0749,-89.505,-0.89679,0.29109,-0.00043081,0.4,0,0
0.17944,0,0.57144,-0.86259,-0.73294,-1.0501,-0.00074387,0,0,0.24376,0.41231,0,-0.0019341,0,0,0.93769,0.0050226,0,0.9377,-0.73293,-0.86259,-1.0501,-89.671,-0.88187,0.27619,-0.00033498,0.42,0,0
0.1841,0,0.55279,-0.85653,-0.71557,-1.0244,-0.00021138,0,0,0.21826,0.4015,0,-0.00054959,0,0,0.93111,0.0013243,0,0.93111,-0.71557,-0.85653,-1.0244,-89.914,-0.86551,0.26781,-0.00014829,0.44,0,0
0.18817,0,0.53419,-0.85565,-0.68984,-0.99784,0.00052642,0,0,0.18485,0.4004,0,0.0013687,0,0,0.9311,-0.0017884,0,0.9311,-0.68984,-0.85565,-0.99784,89.818,-0.84778,0.267,0.00012941,0.46,0,0
0.19149,0,0.51554,-0.85963,-0.65595,-0.97022,0.0013882,0,0,0.14376,0.40855,0,0.0036094,0,0,0.9364,-0.0040742,0,0.93641,-0.65594,-0.85964,-0.97022,89.609,-0.8286,0.27613,0.00052632,0.48,0,0
0.19392,0,0.49674,-0.86797,-0.61453,-0.94149,0.0022082,0,0,0.095573,0.42505,0,0.0057414,0,0,0.94541,-0.0054864,0,0.94542,-0.61451,-0.86799,-0.94149,89.501,-0.808,0.29713,0.0010744,0.5,0,0
0.19531,0,0.47773,-0.87971,-0.56731,-0.91183,0.0028185,0,0,0.041764,0.44788,0,0.007328,0,0,0.95653,-0.0061095,0,0.95655,-0.56729,-0.87973,-0.91183,89.483,-0.78628,0.32967,0.0017815,0.52,0,0
0.19559,0,0.45848,-0.89341,-0.51702,-0.88161,0.0031217,0,0,-0.01534,0.47396,0,0.0081166,0,0,0.9684,-0.0061076,0,0.96842,-0.517,-0.89343,-0.88161,89.525,-0.76401,0.37066,0.0026066,0.54,0,0
0.1947,0,0.43899,-0.90744,-0.46685,-0.85128,0.0031211,0,0,-0.073009,0.49976,0,0.0081149,0,0,0.97995,-0.0056755,0,0.97997,-0.46683,-0.90746,-0.85128,89.594,-0.74186,0.4154,0.0034555,0.56,0,0
0.19267,0,0.41928,-0.92028,-0.41967,-0.82126,0.0029038,0,0,-0.12872,0.52207,0,0.0075499,0,0,0.99051,-0.0049976,0,0.99052,-0.41965,-0.92029,-0.82126,89.668,-0.7204,0.45921,0.0042042,0.58,0,0
0.18955,0,0.39937,-0.9308,-0.37752,-0.79187,0.0025902,0,0,-0.18061,0.53865,0,0.0067346,0,0,0.99969,-0.0042195,0,0.9997,-0.37751,-0.93081,-0.79187,89.732,-0.70007,0.49857,0.0047376,0.6,0,0
0.18544,0,0.37929,-0.93841,-0.34146,-0.76325,0.0022851,0,0,-0.2277,0.54833,0,0.0059413,0,0,1.0074,-0.0034374,0,1.0074,-0.34145,-0.93842,-0.76325,89.781,-0.68104,0.53149,0.0049822,0.62,0,0
0.18044,0,0.35908,-0.94296,-0.31166,-0.73546,0.0020492,0,0,-0.26975,0.55094,0,0.0053279,0,0,1.0135,-0.0027011,0,1.0135,-0.31165,-0.94297,-0.73546,89.814,-0.66336,0.55733,0.0049162,0.64,0,0
0.17465,0,0.33875,-0.94466,-0.28773,-0.70847,0.001898,0,0,-0.30705,0.54696,0,0.0049347,0,0,1.0183,-0.0020265,0,1.0183,-0.28772,-0.94466,-0.70847,89.835,-0.64695,0.57637,0.0045616,0.66,0,0
0.16816,0,0.31834,-0.94387,-0.26898,-0.6822,0.001814,0,0,-0.34017,0.53718,0,0.0047163,0,0,1.0218,-0.0014075,0,1.0218,-0.26898,-0.94388,-0.6822,89.846,-0.63169,0.58937,0.003966,0.68,0,0
0.16104,0,0.29788,-0.941,-0.25466,-0.65658,0.0017636,0,0,-0.36974,0.52249,0,0.0045854,0,0,1.024,-0.00082653,0,1.024,-0.25466,-0.941,-0.65658,89.853,-0.61741,0.59728,0.0031876,0.7,0,0
0.15337,0,0.27738,-0.93637,-0.24402,-0.6315,0.0017097,0,0,-0.39633,0.50372,0,0.0044451,0,0,1.0251,-0.00026062,0,1.0251,-0.24402,-0.93638,-0.6315,89.859,-0.60396,0.60102,0.0022844,0.72,0,0
0.14519,0,0.25688,-0.93027,-0.23638,-0.60687,0.0016195,0,0,-0.42041,0.48163,0,0.0042108,0,0,1.025,0.00031471,0,1.025,-0.23638,-0.93027,-0.60687,89.866,-0.59117,0.60139,0.0013095,0.74,0,0
0.13655,0,0.23638,-0.92287,-0.23112,-0.58258,0.0014706,0,0,-0.44238,0.45689,0,0.0038235,0,0,1.0238,0.00092256,0,1.0238,-0.23112,-0.92288,-0.58258,89.878,-0.57886,0.5991,0.00030868,0.76,0,0
0.1275,0,0.21592,-0.91436,-0.22764,-0.55853,0.0012545,0,0,-0.46259,0.43015,0,0.0032617,0,0,1.0212,0.0015813,0,1.0212,-0.22764,-0.91436,-0.55853,89.895,-0.56684,0.59485,-0.00067982,0.78,0,0
0.11805,0,0.19553,-0.90494,-0.22527,-0.53459,0.00098095,0,0,-0.48145,0.40212,0,0.0025505,0,0,1.0173,0.0022992,0,1.0173,-0.22527,-0.90494,-0.53459,89.917,-0.55493,0.5894,-0.0016273,0.8,0,0
0.10824,0,0.17523,-0.8949,-0.22321,-0.51067,0.00067965,0,0,-0.49951,0.37369,0,0.0017671,0,0,1.0119,0.003066,0,1.0119,-0.22321,-0.8949,-0.51067,89.942,-0.54293,0.58371,-0.0025172,0.82,0,0
0.09807,0,0.15505,-0.88468,-0.22047,-0.4866,0.00039636,0,0,-0.5175,0.34597,0,0.0010305,0,0,1.005,0.0038436,0,1.005,-0.22047,-0.88468,-0.4866,89.966,-0.53058,0.57899,-0.0033489,0.84,0,0
0.087538,0,0.13503,-0.87481,-0.21589,-0.46224,0.00018071,0,0,-0.53634,0.32026,0,0.00046984,0,0,0.99672,0.0045578,0,0.99673,-0.21589,-0.87481,-0.46224,89.984,-0.51765,0.57666,-0.0041405,0.86,0,0
0.076616,0,0.11518,-0.86588,-0.20827,-0.43743,6.5493e-05,0,0,-0.55698,0.29791,0,0.00017028,0,0,0.98722,0.0050995,0,0.98723,-0.20827,-0.86588,-0.43743,89.994,-0.50386,0.57816,-0.0049288,0.88,0,0
0.065259,0,0.095541,-0.85836,-0.19665,-0.41204,4.9211e-05,0,0,-0.58022,0.28002,0,0.00012795,0,0,0.97702,0.0053399,0,0.97704,-0.19665,-0.85836,-0.41204,89.996,-0.48902,0.58458,-0.0057633,0.9,0,0
0.053408,0,0.076104,-0.85253,-0.18061,-0.38605,9.2146e-05,0,0,-0.60642,0.26706,0,0.00023958,0,0,0.96683,0.0051598,0,0.96684,-0.18061,-0.85253,-0.38605,89.992,-0.47306,0.59635,-0.0066955,0.92,0,0
0.041002,0,0.056868,-0.84834,-0.16046,-0.35951,0.00013629,0,0,-0.63548,0.25876,0,0.00035436,0,0,0.95751,0.0044866,0,0.95752,-0.16046,-0.84834,-0.35951,89.989,-0.4561,0.61309,-0.0077666,0.94,0,0
0.027988,0,0.037804,-0.84553,-0.13709,-0.33259,0.00013554,0,0,-0.66682,0.25415,0,0.00035239,0,0,0.94999,0.0033256,0,0.95,-0.13709,-0.84553,-0.33259,89.989,-0.4384,0.63372,-0.0090001,0.96,0,0
0.014329,0,0.018868,-0.8437,-0.11161,-0.30546,8.0459e-05,0,0,-0.69971,0.252,0,0.00020919,0,0,0.9451,0.0017722,0,0.9451,-0.11161,-0.8437,-0.30546,89.994,-0.42026,0.65697,-0.010403,0.98,0,0
0,0,0,-0.81942,-0.074946,-0.26831,3.3881e-18,0,0,-0.71645,0.25138,0,8.8905e-18,0,0,0.9434,-1.6263e-17,0,0.9434,-0.074946,-0.81942,-0.26831,90,-0.38756,0.66909,-0.011163,1,0,0
0,0.0083506,1,-0.87197,-1.3455,-1.6652,0.0023318,0,0,1.0312,0.41568,0,0.0060627,0,0,0.87748,-1.2013e-16,0,0.87747,-0.87195,-1.3455,-1.6652,0.28214,-1.2942,0.69129,0.0055691,0,0.02,0
0.020625,0.0084718,0.98245,-0.85286,-1.3061,-1.6301,0.0055744,0,0,1.0105,0.42121,0,0.014494,0,0,0.88342,-0.011957,0,0.88351,-0.85279,-1.3062,-1.6301,0.70447,-1.2631,0.67632,0.0045073,0.02,0.02,0
0.040419,0.008883,0.96466,-0.86242,-1.264,-1.6026,0.013322,0,0,0.96221,0.4402,0,0.034636,0,0,0.90066,-0.022789,0,0.90101,-0.86198,-1.2644,-1.6026,1.898,-1.243,0.64218,0.0020348,0.04,0.02,0
0.059113,0.0096888,0.94642,-0.88148,-1.204,-1.572,0.024274,0,0,0.89775,0.47853,0,0.063112,0,0,0.92736,-0.031171,0,0.92802,-0.87966,-1.2058,-1.572,4.2807,-1.2192,0.59997,-0.0011125,0.06,0.02,0
0.076329,0.010996,0.92757,-0.91176,-1.1189,-1.5368,0.037284,0,0,0.81253,0.54319,0,0.096938,0,0,0.96043,-0.03578,0,0.96127,-0.90526,-1.1255,-1.5368,9.8971,-1.1892,0.5552,-0.0043597,0.08,0.02,0
0.091614,0.012812,0.90801,-0.95213,-1.0058,-1.4954,0.048377,0,0,0.70624,0.63644,0,0.12578,0,0,0.99588,-0.035955,0,0.9967,-0.92365,-1.0343,-1.4954,30.486,-1.1511,0.52523,-0.0063426,0.1,0.02,0
0.10458,0.014956,0.88773,-0.99827,-0.87308,-1.4491,0.052383,0,0,0.58613,0.74888,0,0.1362,0,0,1.0296,-0.032174,0,1.0303,-0.85405,-1.0173,-1.4491,70.038,-1.1068,0.53257,-0.0053715,0.12,0.02,0
0.11506,0.017091,0.86682,-1.0439,-0.74023,-1.4021,0.047232,0,0,0.4656,0.86038,0,0.1228,0,0,1.0586,-0.025948,0,1.059,-0.73305,-1.0511,-1.4021,81.36,-1.0621,0.57961,-0.000852,0.14,0.02,0
0.1232,0.018872,0.84539,-1.0825,-0.62633,-1.358,0.035273,0,0,0.35822,0.95122,0,0.091709,0,0,1.0811,-0.019007,0,1.0813,-0.62362,-1.0852,-1.358,85.604,-1.0223,0.64299,0.0058387,0.16,0.02,0
0.12939,0.020082,0.82358,-1.1095,-0.54121,-1.3188,0.021092,0,0,0.27213,1.0108,0,0.054838,0,0,1.097,-0.012547,0,1.0971,-0.54043,-1.1102,-1.3188,87.877,-0.98981,0.69785,0.012343,0.18,0.02,0
0.13409,0.020657,0.80151,-1.1233,-0.48584,-1.2842,0.0078782,0,0,0.20926,1.0379,0,0.020483,0,0,1.1068,-0.0069163,0,1.1068,-0.48574,-1.1234,-1.2842,89.292,-0.96445,0.73146,0.016869,0.2,0.02,0
0.13776,0.02063,0.77931,-1.1248,-0.45745,-1.254,-0.0035046,0,0,0.16794,1.0355,0,-0.0091119,0,0,1.1112,-0.0018689,0,1.1112,-0.45743,-1.1248,-1.254,-89.699,-0.94541,0.74047,0.018731,0.22,0.02,0
0.14081,0.020056,0.75706,-1.1152,-0.45308,-1.2275,-0.013815,0,0,0.14606,1.0068,0,-0.03592,0,0,1.1106,0.0031016,0,1.1106,-0.4528,-1.1155,-1.2275,-88.805,-0.93194,0.72524,0.018025,0.24,0.02,0
0.1436,0.018985,0.73488,-1.0954,-0.4711,-1.2048,-0.023867,0,0,0.14229,0.95384,0,-0.062054,0,0,1.1047,0.0084886,0,1.1047,-0.47019,-1.0963,-1.2048,-87.814,-0.92377,0.68683,0.015249,0.26,0.02,0
0.1465,0.017481,0.71288,-1.0662,-0.50988,-1.1857,-0.033217,0,0,0.15532,0.87858,0,-0.086364,0,0,1.0931,0.014513,0,1.0932,-0.5079,-1.0682,-1.1857,-86.595,-0.9206,0.62736,0.011197,0.28,0.02,0
0.14981,0.01566,0.69116,-1.03,-0.56536,-1.1698,-0.039893,0,0,0.18169,0.78573,0,-0.10372,0,0,1.0754,0.020825,0,1.0757,-0.56196,-1.0334,-1.1698,-85.128,-0.92171,0.5524,0.0069112,0.3,0.02,0
0.15377,0.013725,0.66986,-0.9905,-0.62807,-1.1554,-0.041329,0,0,0.21441,0.68556,0,-0.10745,0,0,1.052,0.026307,0,1.0524,-0.62342,-0.99515,-1.1554,-83.576,-0.92467,0.47271,0.0033972,0.32,0.02,0
0.15839,0.011925,0.64908,-0.95217,-0.68431,-1.14,-0.03692,0,0,0.24421,0.59243,0,-0.095992,0,0,1.0244,0.029424,0,1.025,-0.67931,-0.95717,-1.14,-82.294,-0.9255,0.4018,0.0011595,0.34,0.02,0
0.16353,0.010457,0.62888,-0.9188,-0.72283,-1.1214,-0.02881,0,0,0.26334,0.5181,0,-0.074906,0,0,0.99561,0.028962,0,0.99614,-0.71869,-0.92295,-1.1214,-81.808,-0.921,0.34875,5.4717e-05,0.36,0.02,0
0.16892,0.0093909,0.60925,-0.89266,-0.74127,-1.0994,-0.020413,0,0,0.26881,0.46561,0,-0.053074,0,0,0.96906,0.024797,0,0.96945,-0.73856,-0.89536,-1.0994,-82.454,-0.91112,0.31341,-0.00035503,0.38,0.02,0
0.17428,0.0086806,0.59012,-0.87411,-0.74387,-1.0755,-0.013513,0,0,0.26182,0.43114,0,-0.035134,0,0,0.94786,0.017929,0,0.94807,-0.74248,-0.8755,-1.0755,-84.139,-0.89783,0.29035,-0.00042742,0.4,0.02,0
0.1794,0.0082461,0.57134,-0.86213,-0.73533,-1.0506,-0.0079967,0,0,0.24499,0.40982,0,-0.020792,0,0,0.93394,0.0099486,0,0.934,-0.73483,-0.86263,-1.0506,-86.405,-0.88268,0.27509,-0.00034509,0.42,0.02,0
0.18408,0.00803,0.55276,-0.85577,-0.71813,-1.0249,-0.0029183,0,0,0.21991,0.39884,0,-0.0075875,0,0,0.92771,0.0023115,0,0.9277,-0.71807,-0.85584,-1.0249,-88.786,-0.86628,0.26621,-0.00017027,0.44,0.02,0
0.18819,0.008008,0.53423,-0.85461,-0.69262,-0.9984,0.0022863,0,0,0.18693,0.39751,0,0.0059445,0,0,0.92841,-0.0040215,0,0.92841,-0.69259,-0.85464,-0.9984,89.192,-0.84854,0.265,9.8816e-05,0.46,0.02,0
0.19156,0.008171,0.51562,-0.8585,-0.65863,-0.97076,0.0074775,0,0,0.14595,0.40577,0,0.019442,0,0,0.93455,-0.0086068,0,0.9346,-0.65835,-0.85877,-0.97076,87.86,-0.8293,0.27415,0.00049431,0.48,0.02,0
0.19403,0.0085009,0.49685,-0.86699,-0.61664,-0.94194,0.011999,0,0,0.097433,0.42289,0,0.031197,0,0,0.94439,-0.01138,0,0.94447,-0.61606,-0.86756,-0.94194,87.262,-0.80852,0.29578,0.0010511,0.5,0.02,0
0.19546,0.0089575,0.47785,-0.87906,-0.56844,-0.9121,0.015085,0,0,0.042951,0.44676,0,0.03922,0,0,0.95622,-0.012537,0,0.95632,-0.56771,-0.87979,-0.9121,87.226,-0.78653,0.32943,0.0017767,0.52,0.02,0
0.19575,0.0094792,0.4586,-0.89316,-0.51704,-0.88166,0.016246,0,0,-0.014947,0.47401,0,0.042241,0,0,0.96861,-0.012428,0,0.96871,-0.51634,-0.89386,-0.88166,87.531,-0.76395,0.37157,0.0026252,0.54,0.02,0
0.19486,0.0099951,0.4391,-0.90751,-0.46592,-0.85113,0.015485,0,0,-0.073292,0.50078,0,0.04026,0,0,0.98051,-0.011466,0,0.98059,-0.46538,-0.90805,-0.85113,87.994,-0.74152,0.41714,0.0034951,0.56,0.02,0
0.19282,0.010441,0.41938,-0.92053,-0.41815,-0.82098,0.013241,0,0,-0.12941,0.52368,0,0.034425,0,0,0.99124,-0.010036,0,0.9913,-0.4178,-0.92088,-0.82098,88.491,-0.71989,0.46131,0.0042559,0.58,0.02,0
0.18968,0.010773,0.39946,-0.93107,-0.3758,-0.79152,0.010167,0,0,-0.18142,0.54043,0,0.026434,0,0,1.0005,-0.008433,0,1.0005,-0.37562,-0.93126,-0.79152,88.951,-0.69946,0.50062,0.0047911,0.6,0.02,0
0.18556,0.010967,0.37936,-0.93857,-0.33981,-0.76287,0.0068789,0,0,-0.2284,0.54998,0,0.017885,0,0,1.0081,-0.006846,0,1.0082,-0.33973,-0.93865,-0.76287,89.342,-0.68042,0.53322,0.0050298,0.62,0.02,0
0.18055,0.011019,0.35913,-0.94298,-0.31022,-0.73509,0.0038027,0,0,-0.27025,0.55232,0,0.0098871,0,0,1.0142,-0.005368,0,1.0143,-0.3102,-0.943,-0.73509,89.656,-0.66276,0.55865,0.0049546,0.64,0.02,0
0.17475,0.010939,0.33879,-0.94455,-0.28655,-0.70812,0.0011472,0,0,-0.30736,0.54804,0,0.0029826,0,0,1.019,-0.0040234,0,1.019,-0.28655,-0.94455,-0.70812,89.9,-0.64641,0.57732,0.004591,0.66,0.02,0
0.16825,0.010744,0.31837,-0.9437,-0.26803,-0.68189,-0.0010499,0,0,-0.34035,0.53802,0,-0.0027298,0,0,1.0224,-0.0027952,0,1.0224,-0.26803,-0.9437,-0.68189,-89.911,-0.63121,0.59006,0.0039883,0.68,0.02,0
0.16114,0.01045,0.2979,-0.94083,-0.25388,-0.65631,-0.0028514,0,0,-0.36988,0.52316,0,-0.0074137,0,0,1.0246,-0.0016454,0,1.0246,-0.25387,-0.94085,-0.65631,-89.762,-0.61701,0.59785,0.0032046,0.7,0.02,0
0.15346,0.010075,0.27739,-0.9363,-0.24335,-0.63128,-0.0043599,0,0,-0.39652,0.50431,0,-0.011336,0,0,1.0257,-0.00052612,0,1.0257,-0.24333,-0.93633,-0.63128,-89.639,-0.60364,0.60159,0.0022972,0.72,0.02,0
0.14528,0.0096327,0.25687,-0.93034,-0.23578,-0.6067,-0.0056737,0,0,-0.42073,0.48221,0,-0.014752,0,0,1.0256,0.00061248,0,1.0256,-0.23573,-0.93039,-0.6067,-89.532,-0.59094,0.60205,0.0013179,0.74,0.02,0
0.13663,0.0091379,0.23636,-0.92312,-0.23056,-0.58247,-0.0068579,0,0,-0.44285,0.45748,0,-0.01783,0,0,1.0244,0.0018181,0,1.0244,-0.23049,-0.92319,-0.58247,-89.433,-0.57872,0.59993,0.00031197,0.76,0.02,0
0.12756,0.008603,0.21589,-0.91479,-0.22712,-0.55847,-0.0079218,0,0,-0.46322,0.43075,0,-0.020597,0,0,1.0219,0.0031302,0,1.0219,-0.22703,-0.91488,-0.55847,-89.34,-0.5668,0.59583,-0.00068285,0.78,0.02,0
0.1181,0.0080424,0.19548,-0.90551,-0.22485,-0.53459,-0.0088042,0,0,-0.4822,0.40267,0,-0.022891,0,0,1.0181,0.0045691,0,1.0181,-0.22473,-0.90563,-0.53459,-89.259,-0.55499,0.59047,-0.0016373,0.8,0.02,0
0.10827,0.0074738,0.17517,-0.89555,-0.22297,-0.51073,-0.0093729,0,0,-0.50027,0.37408,0,-0.024369,0,0,1.0127,0.0061203,0,1.0127,-0.22284,-0.89568,-0.51073,-89.202,-0.54308,0.58471,-0.0025332,0.82,0.02,0
0.098091,0.0069194,0.15498,-0.88531,-0.22053,-0.48673,-0.009451,0,0,-0.51815,0.34606,0,-0.024573,0,0,1.0058,0.0077122,0,1.0058,-0.2204,-0.88544,-0.48673,-89.186,-0.53086,0.57974,-0.0033682,0.84,0.02,0
0.087548,0.0064051,0.13494,-0.87534,-0.21632,-0.46244,-0.0088857,0,0,-0.53677,0.31995,0,-0.023103,0,0,0.99735,0.0091974,0,0.9974,-0.2162,-0.87546,-0.46244,-89.228,-0.51803,0.57699,-0.0041587,0.86,0.02,0
0.07662,0.0059582,0.11508,-0.86626,-0.20907,-0.43768,-0.0076426,0,0,-0.55715,0.2972,0,-0.019871,0,0,0.98761,0.010351,0,0.98768,-0.20898,-0.86635,-0.43768,-89.334,-0.50434,0.57802,-0.0049416,0.88,0.02,0
0.065261,0.0056003,0.095434,-0.85861,-0.19767,-0.41232,-0.0058828,0,0,-0.58018,0.27904,0,-0.015295,0,0,0.97705,0.010898,0,0.97713,-0.19762,-0.85866,-0.41232,-89.49,-0.48953,0.58408,-0.005769,0.9,0.02,0
0.053412,0.0053412,0.076001,-0.85269,-0.18163,-0.3863,-0.0039503,0,0,-0.60631,0.26607,0,-0.010271,0,0,0.9664,0.01058,0,0.96647,-0.1816,-0.85271,-0.3863,-89.663,-0.47354,0.59575,-0.0066959,0.92,0.02,0
0.041009,0.0051752,0.056778,-0.84849,-0.16124,-0.3597,-0.0022482,0,0,-0.63543,0.25799,0,-0.0058452,0,0,0.95659,0.0092337,0,0.95665,-0.16123,-0.84849,-0.3597,-89.813,-0.45648,0.61263,-0.0077664,0.94,0.02,0
0.027995,0.005083,0.037737,-0.84571,-0.13754,-0.33271,-0.001053,0,0,-0.66689,0.25372,0,-0.0027378,0,0,0.94863,0.0068618,0,0.94866,-0.13754,-0.84571,-0.33271,-89.915,-0.43865,0.63355,-0.0090034,0.96,0.02,0
0.014333,0.0050401,0.018832,-0.84392,-0.1118,-0.30555,-0.00038486,0,0,-0.69988,0.25188,0,-0.0010006,0,0,0.94343,0.003662,0,0.94344,-0.1118,-0.84392,-0.30555,-89.97,-0.42042,0.65703,-0.01041,0.98,0.02,0
0,0.0050275,0,-0.81972,-0.075087,-0.26844,-0.00024142,0,0,-0.71666,0.25136,0,-0.00062768,0,0,0.94162,6.9389e-18,0,0.94162,-0.075087,-0.81972,-0.26844,-89.981,-0.38775,0.66924,-0.011173,1,0.02,0
0,0.016627,1,-0.87277,-1.3519,-1.6674,0.0042544,0,0,1.033,0.41011,0,0.011061,0,0,0.85941,-5.0481e-16,0,0.85935,-0.87273,-1.352,-1.6674,0.50864,-1.2974,0.69308,0.0059498,0,0.04,0
