"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0,0.017534,0,-0.93241,-0.16171,-0.32824,0.00036336,0,0,-0.78543,0.21648,0,0.00094474,0,0,0.92884,0,0,0.92881,-0.16171,-0.93241,-0.32824,89.973,-0.47412,0.7024,-0.014482,1,0.08,0
0,0.028531,1,-0.91167,-1.5575,-1.7407,0.0083537,0,0,1.0778,0.23827,0,0.021719,0,0,0.76062,2.4286e-16,0,0.76033,-0.91156,-1.5576,-1.7407,0.741,-1.4033,0.75445,0.017749,0,0.1,0
0.021556,0.028965,0.98479,-0.89675,-1.527,-1.7119,0.029076,0,0,1.0597,0.24041,0,0.075598,0,0,0.76527,-0.051754,0,0.76672,-0.89541,-1.5283,-1.7119,2.636,-1.3785,0.74193,0.016725,0.02,0.1,0
0.042388,0.030389,0.96939,-0.91008,-1.5038,-1.6935,0.062413,0,0,1.0185,0.24671,0,0.16227,0,0,0.78113,-0.10763,0,0.78818,-0.90359,-1.5103,-1.6935,5.937,-1.3691,0.71612,0.014778,0.04,0.1,0
0.062296,0.033056,0.95354,-0.92794,-1.4769,-1.675,0.10775,0,0,0.97118,0.25749,0,0.28014,0,0,0.81805,-0.17253,0,0.83571,-0.90755,-1.4973,-1.675,10.716,-1.36,0.69584,0.013575,0.06,0.1,0
0.081235,0.037956,0.93667,-0.98155,-1.4674,-1.6713,0.17888,0,0,0.89673,0.26515,0,0.46509,0,0,0.90366,-0.25309,0,0.93902,-0.9228,-1.5261,-1.6713,18.184,-1.3734,0.68755,0.014215,0.08,0.1,0
0.098165,0.046942,0.9174,-1.0523,-1.3453,-1.6367,0.27611,0,0,0.75972,0.37879,0,0.71788,0,0,1.0147,-0.31501,0,1.0662,-0.8862,-1.5113,-1.6367,31.024,-1.3447,0.69631,0.015463,0.1,0.1,0
0.11162,0.0607,0.89608,-1.0427,-0.87232,-1.4706,0.23068,0,0,0.55623,0.77776,0,0.59977,0,0,1.101,-0.15724,0,1.1106,-0.71161,-1.2034,-1.4706,55.136,-1.1285,0.66683,0.0074055,0.12,0.1,0
0.12041,0.071477,0.87336,-1.1279,-0.81181,-1.4553,0.14263,0,0,0.42561,0.83649,0,0.37084,0,0,1.1338,-0.10054,0,1.1381,-0.75696,-1.1827,-1.4553,68.966,-1.1317,0.60958,0.0042936,0.14,0.1,0
0.12865,0.077444,0.85073,-1.101,-0.75229,-1.4067,0.078249,0,0,0.39747,0.85074,0,0.20345,0,0,1.1316,-0.067654,0,1.1335,-0.73554,-1.1177,-1.4067,77.914,-1.0866,0.58311,0.0024203,0.16,0.1,0
0.13631,0.080608,0.8281,-1.0874,-0.71555,-1.369,0.043709,0,0,0.36604,0.84947,0,0.11364,0,0,1.1321,-0.044882,0,1.133,-0.71048,-1.0925,-1.369,83.386,-1.0573,0.57272,0.002636,0.18,0.1,0
0.14329,0.081715,0.80544,-1.0838,-0.68965,-1.3375,0.020684,0,0,0.32976,0.84219,0,0.053777,0,0,1.1335,-0.026836,0,1.1338,-0.68856,-1.0849,-1.3375,87.004,-1.037,0.56656,0.0034788,0.2,0.1,0
0.1495,0.081244,0.78276,-1.0863,-0.67067,-1.3098,0.0030346,0,0,0.29062,0.83093,0,0.0078899,0,0,1.1353,-0.01075,0,1.1353,-0.67065,-1.0863,-1.3098,89.582,-1.0223,0.56183,0.0044902,0.22,0.1,0
0.15491,0.079418,0.76003,-1.0928,-0.65712,-1.285,-0.013735,0,0,0.24985,0.81627,0,-0.03571,0,0,1.1374,0.0053322,0,1.1374,-0.65668,-1.0933,-1.285,-88.196,-1.0116,0.55775,0.0054904,0.24,0.1,0
0.1595,0.076285,0.73726,-1.1036,-0.64924,-1.2631,-0.033675,0,0,0.20738,0.79802,0,-0.087555,0,0,1.1399,0.023344,0,1.1401,-0.64676,-1.1061,-1.2631,-85.784,-1.0053,0.55475,0.0064573,0.26,0.1,0
0.16321,0.071687,0.71444,-1.1198,-0.64906,-1.2451,-0.061564,0,0,0.16289,0.77484,0,-0.16007,0,0,1.1428,0.045968,0,1.1437,-0.64114,-1.1277,-1.2451,-82.671,-1.0047,0.55465,0.0074578,0.28,0.1,0
0.16601,0.065301,0.69155,-1.1404,-0.66363,-1.2328,-0.11023,0,0,0.12004,0.73988,0,-0.2866,0,0,1.1475,0.078337,0,1.15,-0.63938,-1.1647,-1.2328,-77.593,-1.0123,0.56244,0.0086883,0.3,0.1,0
0.16801,0.05599,0.66853,-1.0688,-0.67368,-1.1913,-0.17233,0,0,0.15926,0.67286,0,-0.44805,0,0,1.1171,0.13334,0,1.1237,-0.60908,-1.1334,-1.1913,-69.45,-0.9779,0.55551,0.0084824,0.32,0.1,0
0.17238,0.045714,0.64687,-1.0671,-0.96327,-1.256,-0.21102,0,0,0.24552,0.38052,0,-0.54866,0,0,1.0361,0.2822,0,1.0773,-0.79788,-1.2325,-1.256,-51.912,-1.0955,0.44683,0.0045395,0.34,0.1,0
0.17783,0.039311,0.62709,-1.0024,-0.98764,-1.2241,-0.14163,0,0,0.28818,0.30742,0,-0.36823,0,0,0.93497,0.21119,0,0.95865,-0.85322,-1.1369,-1.2241,-46.495,-1.0714,0.33588,0.0015123,0.36,0.1,0
0.18391,0.035265,0.60947,-0.94966,-0.96058,-1.1825,-0.093978,0,0,0.30274,0.28854,0,-0.24434,0,0,0.86337,0.12856,0,0.87243,-0.86098,-1.0493,-1.1825,-43.337,-1.0309,0.27983,0.00032747,0.38,0.1,0
0.18994,0.032548,0.59256,-0.92658,-0.94835,-1.155,-0.059029,0,0,0.297,0.26869,0,-0.15348,0,0,0.84238,0.065057,0,0.84456,-0.87744,-0.99749,-1.155,-39.775,-1.01,0.24113,-0.00016662,0.4,0.1,0
0.19579,0.03069,0.57577,-0.91245,-0.93363,-1.1296,-0.029788,0,0,0.28229,0.25475,0,-0.077448,0,0,0.84356,0.014478,0,0.84349,-0.89143,-0.95466,-1.1296,-35.211,-0.99189,0.21369,-0.00035718,0.42,0.1,0
0.20123,0.029649,0.55881,-0.90824,-0.91653,-1.1062,-0.0019632,0,0,0.2574,0.24663,0,-0.0051043,0,0,0.8571,-0.026047,0,0.85742,-0.9078,-0.91697,-1.1062,-12.68,-0.97701,0.19402,-0.00037231,0.44,0.1,0
0.20609,0.029455,0.54149,-0.91244,-0.89396,-1.0834,0.025862,0,0,0.22226,0.24628,0,0.06724,0,0,0.87943,-0.05685,0,0.8813,-0.87574,-0.93066,-1.0834,54.828,-0.96327,0.18638,-0.00023775,0.46,0.1,0
0.21012,0.030185,0.52364,-0.92461,-0.86003,-1.059,0.053611,0,0,0.17474,0.25871,0,0.13939,0,0,0.90744,-0.076831,0,0.91081,-0.82973,-0.95491,-1.059,60.532,-0.94789,0.19886,6.3885e-05,0.48,0.1,0
0.21308,0.03184,0.50519,-0.94354,-0.80845,-1.0308,0.076974,0,0,0.11342,0.28903,0,0.20013,0,0,0.93742,-0.085151,0,0.9414,-0.77359,-0.9784,-1.0308,65.633,-0.92759,0.23542,0.00055986,0.5,0.1,0
0.21466,0.034197,0.48614,-0.96587,-0.74051,-0.99806,0.089618,0,0,0.041842,0.33481,0,0.23301,0,0,0.96545,-0.083244,0,0.96913,-0.70922,-0.99716,-0.99806,70.752,-0.90148,0.28839,0.0012319,0.52,0.1,0
0.21475,0.036802,0.46657,-0.98839,-0.67024,-0.96416,0.088124,0,0,-0.031495,0.38209,0,0.22912,0,0,0.98876,-0.074588,0,0.99161,-0.64746,-1.0112,-0.96416,75.507,-0.87426,0.34263,0.0019354,0.54,0.1,0
0.2134,0.039176,0.44659,-1.0075,-0.6102,-0.93191,0.076259,0,0,-0.098306,0.41823,0,0.19827,0,0,1.0064,-0.063327,0,1.0084,-0.59606,-1.0217,-0.93191,79.5,-0.84988,0.38858,0.0024799,0.56,0.1,0
0.21082,0.04101,0.42631,-1.0208,-0.56325,-0.90154,0.060047,0,0,-0.15508,0.43978,0,0.15612,0,0,1.0191,-0.052206,0,1.0204,-0.5555,-1.0286,-0.90154,82.647,-0.82854,0.42408,0.0027645,0.58,0.1,0
0.2072,0.042198,0.40583,-1.0287,-0.527,-0.87255,0.044278,0,0,-0.20304,0.44921,0,0.11512,0,0,1.0281,-0.042388,0,1.029,-0.52313,-1.0326,-0.87255,84.995,-0.80943,0.45127,0.0027965,0.6,0.1,0
0.2027,0.042762,0.38519,-1.0328,-0.49786,-0.84439,0.030781,0,0,-0.24493,0.45048,0,0.080032,0,0,1.0347,-0.033945,0,1.0353,-0.4961,-1.0346,-0.84439,86.718,-0.79168,0.47298,0.0026236,0.62,0.1,0
0.1974,0.042779,0.36444,-1.0348,-0.4737,-0.81699,0.019806,0,0,-0.28317,0.44628,0,0.051495,0,0,1.0396,-0.026664,0,1.04,-0.473,-1.0355,-0.81699,87.981,-0.77517,0.49117,0.0022813,0.64,0.1,0
0.19137,0.042337,0.3436,-1.0357,-0.4531,-0.79026,0.010956,0,0,-0.31914,0.43831,0,0.028487,0,0,1.0434,-0.020271,0,1.0436,-0.4529,-1.036,-0.79026,88.923,-0.7597,0.50702,0.0017957,0.66,0.1,0
0.18463,0.041513,0.32271,-1.0361,-0.43515,-0.76407,0.0037071,0,0,-0.35359,0.42759,0,0.0096384,0,0,1.0461,-0.014497,0,1.0462,-0.43513,-1.0361,-0.76407,89.647,-0.74509,0.52121,0.0011867,0.68,0.1,0
0.17722,0.040377,0.30176,-1.0359,-0.41925,-0.73831,-0.0024446,0,0,-0.38689,0.41478,0,-0.006356,0,0,1.0481,-0.0090902,0,1.0482,-0.41924,-1.0359,-0.73831,-89.773,-0.73116,0.53417,0.0004713,0.7,0.1,0
0.16916,0.038984,0.28078,-1.0353,-0.40497,-0.71287,-0.0079245,0,0,-0.41921,0.40027,0,-0.020604,0,0,1.0494,-0.003814,0,1.0494,-0.40487,-1.0354,-0.71287,-89.28,-0.71773,0.54613,-0.00033465,0.72,0.1,0
0.16046,0.03738,0.25978,-1.0343,-0.39205,-0.68768,-0.013072,0,0,-0.45057,0.38431,0,-0.033986,0,0,1.05,0.0015639,0,1.05,-0.39178,-1.0345,-0.68768,-88.834,-0.70466,0.55722,-0.0012157,0.74,0.1,0
0.15114,0.035605,0.23878,-1.0325,-0.3803,-0.66263,-0.018135,0,0,-0.48088,0.36703,0,-0.04715,0,0,1.0497,0.0072796,0,1.0497,-0.37979,-1.033,-0.66263,-88.409,-0.69182,0.56742,-0.002155,0.76,0.1,0
0.14122,0.033693,0.21779,-1.0299,-0.36962,-0.63765,-0.023257,0,0,-0.50994,0.34844,0,-0.060469,0,0,1.0486,0.013581,0,1.0487,-0.36881,-1.0307,-0.63765,-87.985,-0.67906,0.5766,-0.0031327,0.78,0.1,0
0.13074,0.031682,0.19684,-1.026,-0.36002,-0.61264,-0.028436,0,0,-0.53737,0.32842,0,-0.073934,0,0,1.0462,0.020733,0,1.0464,-0.3588,-1.0272,-0.61264,-87.559,-0.66622,0.58441,-0.0041226,0.8,0.1,0
0.11973,0.029615,0.17594,-1.0203,-0.35155,-0.58749,-0.033428,0,0,-0.56262,0.30672,0,-0.086912,0,0,1.0423,0.028998,0,1.0427,-0.34988,-1.0219,-0.58749,-87.145,-0.6531,0.59028,-0.0050881,0.82,0.1,0
0.10823,0.027557,0.15515,-1.0121,-0.34431,-0.56206,-0.037526,0,0,-0.58502,0.28308,0,-0.097569,0,0,1.0361,0.038575,0,1.0368,-0.3422,-1.0142,-0.56206,-86.794,-0.63948,0.59342,-0.0059793,0.84,0.1,0
0.096327,0.025607,0.1345,-1.0015,-0.33843,-0.53648,-0.039378,0,0,-0.60452,0.25746,0,-0.10238,0,0,1.0264,0.049379,0,1.0276,-0.3361,-1.0038,-0.53648,-86.613,-0.62547,0.59348,-0.0067555,0.86,0.1,0
0.084054,0.023914,0.11409,-0.98937,-0.33202,-0.5105,-0.037058,0,0,-0.62253,0.23203,0,-0.09635,0,0,1.0122,0.060283,0,1.014,-0.32993,-0.99146,-0.5105,-86.784,-0.61063,0.59225,-0.0074212,0.88,0.1,0
0.071426,0.022648,0.094011,-0.97755,-0.3207,-0.48349,-0.030035,0,0,-0.64229,0.21163,0,-0.078092,0,0,0.99306,0.068722,0,0.99549,-0.31933,-0.97892,-0.48349,-87.387,-0.59391,0.59476,-0.0080944,0.9,0.1,0
0.058362,0.021916,0.074366,-0.9672,-0.299,-0.45422,-0.020112,0,0,-0.66686,0.20179,0,-0.052291,0,0,0.97018,0.071002,0,0.97286,-0.2984,-0.9678,-0.45422,-88.278,-0.57347,0.60669,-0.0089687,0.92,0.1,0
0.044751,0.021664,0.055204,-0.95898,-0.26734,-0.4231,-0.011441,0,0,-0.69665,0.20249,0,-0.029746,0,0,0.94659,0.06442,0,0.94884,-0.26716,-0.95917,-0.4231,-89.053,-0.54981,0.62872,-0.010165,0.94,0.1,0
0.030497,0.021694,0.036502,-0.95351,-0.23315,-0.3925,-0.0058931,0,0,-0.72931,0.20716,0,-0.015322,0,0,0.92622,0.048651,0,0.9275,-0.2331,-0.95355,-0.3925,-89.531,-0.52638,0.65546,-0.01163,0.96,0.1,0
0.015579,0.021793,0.018155,-0.95018,-0.20165,-0.36371,-0.0027334,0,0,-0.76242,0.21067,0,-0.0071067,0,0,0.91255,0.026054,0,0.91288,-0.20164,-0.95019,-0.36371,-89.791,-0.50518,0.68211,-0.01325,0.98,0.1,0
0,0.021835,0,-0.92646,-0.16448,-0.32728,0.00080274,0,0,-0.77893,0.21165,0,0.0020871,0,0,0.90777,0,0,0.9077,-0.16447,-0.92646,-0.32728,89.94,-0.47274,0.69503,-0.014106,1,0.1,0
0,0.032973,1,-0.88356,-1.5878,-1.7414,0.009062,0,0,1.1152,0.19965,0,0.023561,0,0,0.70472,1.9707e-15,0,0.70433,-0.88344,-1.588,-1.7414,0.73706,-1.4043,0.79247,0.022364,0,0.12,0
0.022304,0.033444,0.98591,-0.87023,-1.5614,-1.7154,0.036967,0,0,1.0987,0.20018,0,0.096115,0,0,0.70656,-0.057578,0,0.70847,-0.86826,-1.5634,-1.7154,3.0528,-1.3823,0.78229,0.021492,0.02,0.12,0
0.043949,0.034954,0.97174,-0.88517,-1.5465,-1.7012,0.080744,0,0,1.0609,0.20119,0,0.20994,0,0,0.71298,-0.12128,0,0.72264,-0.87545,-1.5562,-1.7012,6.8615,-1.3776,0.76365,0.020119,0.04,0.12,0
0.06474,0.037845,0.95739,-0.92333,-1.5448,-1.6978,0.13644,0,0,1.0068,0.19894,0,0.35473,0,0,0.72638,-0.20041,0,0.75251,-0.8947,-1.5734,-1.6978,11.853,-1.3886,0.74872,0.019565,0.06,0.12,0
0.084222,0.042432,0.94268,-0.99342,-1.5709,-1.712,0.25499,0,0,0.93413,0.18339,0,0.66297,0,0,0.78608,-0.31517,0,0.84331,-0.89695,-1.6674,-1.712,20.724,-1.4254,0.79368,0.025405,0.08,0.12,0
0.10211,0.053814,0.92594,-0.8936,-1.1846,-1.2022,0.3271,0,0,0.53373,-0.095059,0,1.6156,0,0,0.67057,-0.34294,0,0.75711,-0.68034,-1.3979,-1.2022,33.883,-1.0935,0.64984,0.018639,0.1,0.12,0
0.10917,0.078443,0.89909,-0.84879,-0.76097,-1.0449,0.21719,0,0,0.40782,0.14552,0,1.1363,0,0,0.79033,-0.13833,0,0.80556,-0.54624,-1.0635,-1.0449,44.817,-0.88488,0.53908,0.010147,0.12,0.12,0
0.11842,0.088645,0.87536,-0.76933,-0.71723,-0.99307,0.10371,0,0,0.46537,0.14678,0,0.61965,0,0,0.73453,-0.093899,0,0.74285,-0.58066,-0.9059,-0.99307,46.069,-0.82654,0.41972,0.00088964,0.14,0.12,0
0.12779,0.094674,0.85208,-0.74415,-0.68329,-0.96078,0.065537,0,0,0.45061,0.15067,0,0.40781,0,0,0.72433,-0.06523,0,0.72858,-0.56992,-0.85752,-0.96078,47.028,-0.79607,0.39288,0.00015537,0.16,0.12,0
0.13644,0.097661,0.829,-0.74269,-0.66437,-0.94025,0.039879,0,0,0.41092,0.15559,0,0.25867,0,0,0.72006,-0.044642,0,0.72211,-0.56635,-0.84071,-0.94025,47.551,-0.78244,0.37285,0.00044545,0.18,0.12,0
0.14423,0.098578,0.806,-0.74548,-0.64767,-0.9217,0.021738,0,0,0.36652,0.16021,0,0.14785,0,0,0.71894,-0.027756,0,0.71974,-0.56005,-0.83311,-0.9217,47.268,-0.77162,0.35931,0.0010432,0.2,0.12,0
0.1511,0.097873,0.78299,-0.74976,-0.63278,-0.90413,0.00655,0,0,0.32109,0.16384,0,0.053173,0,0,0.71953,-0.012408,0,0.71967,-0.55318,-0.82937,-0.90413,46.386,-0.76223,0.34906,0.0016865,0.22,0.12,0
0.15707,0.095777,0.75995,-0.75452,-0.61911,-0.88706,-0.0081583,0,0,0.27568,0.16637,0,-0.038826,0,0,0.72146,0.0029894,0,0.72142,-0.54571,-0.82791,-0.88706,-45.074,-0.75356,0.3417,0.0023064,0.24,0.12,0
0.16213,0.092334,0.73682,-0.76056,-0.60689,-0.87075,-0.02474,0,0,0.22919,0.16836,0,-0.14103,0,0,0.72499,0.020026,0,0.72531,-0.53765,-0.8298,-0.87075,-47.175,-0.74607,0.33795,0.0029103,0.26,0.12,0
0.16624,0.087411,0.71355,-0.77032,-0.59631,-0.85596,-0.04695,0,0,0.17812,0.17091,0,-0.27218,0,0,0.73135,0.040867,0,0.73286,-0.52756,-0.83907,-0.85596,-49.854,-0.74086,0.34171,0.0036118,0.28,0.12,0
0.16925,0.080515,0.69001,-0.7989,-0.59666,-0.84993,-0.078803,0,0,0.10613,0.1759,0,-0.45235,0,0,0.74299,0.069864,0,0.74731,-0.52314,-0.87243,-0.84993,-52.881,-0.7485,0.35753,0.0045728,0.3,0.12,0
0.17048,0.071134,0.666,-0.87136,-0.60507,-0.85918,-0.16402,0,0,-0.025341,0.1856,0,-0.85036,0,0,0.79637,0.11477,0,0.80628,-0.49496,-0.98147,-0.85918,-54.056,-0.77854,0.45265,0.0083324,0.32,0.12,0
0.16824,0.05276,0.63904,-0.84988,-0.85027,-0.90945,-0.2584,0,0,0.035401,0.024839,0,-1.2753,0,0,0.67599,0.3098,0,0.7461,-0.59167,-1.1085,-0.90945,-44.848,-0.86987,0.45616,0.0041207,0.34,0.12,0
0.17485,0.044755,0.62207,-0.9684,-1.0588,-1.2302,-0.2057,0,0,0.34039,0.22282,0,-0.53482,0,0,0.80983,0.25664,0,0.84571,-0.80301,-1.2242,-1.2302,-38.801,-1.0858,0.42426,0.0039195,0.36,0.12,0
0.18186,0.040612,0.60665,-0.91334,-1.0118,-1.1842,-0.11851,0,0,0.35211,0.2241,0,-0.30812,0,0,0.77116,0.14006,0,0.78274,-0.83425,-1.0909,-1.1842,-33.719,-1.0365,0.31388,0.0011279,0.38,0.12,0
0.18893,0.037515,0.59122,-0.88729,-0.98404,-1.1526,-0.07097,0,0,0.34493,0.21915,0,-0.18452,0,0,0.7769,0.060984,0,0.77878,-0.84977,-1.0215,-1.1526,-27.86,-1.008,0.26306,0.00021531,0.4,0.12,0
0.19565,0.035437,0.57558,-0.8813,-0.96456,-1.1293,-0.031815,0,0,0.32244,0.21421,0,-0.08272,0,0,0.79231,-4.3453e-05,0,0.79204,-0.87053,-0.97533,-1.1293,-18.694,-0.99173,0.22547,-0.0001897,0.42,0.12,0
0.20183,0.034264,0.55953,-0.88422,-0.94605,-1.1086,0.0025845,0,0,0.2917,0.21133,0,0.0067198,0,0,0.81703,-0.050147,0,0.81848,-0.88412,-0.94615,-1.1086,2.3897,-0.97963,0.2008,-0.00028591,0.44,0.12,0
0.20732,0.034072,0.5429,-0.89405,-0.92503,-1.0886,0.03702,0,0,0.25294,0.21267,0,0.096251,0,0,0.85097,-0.090305,0,0.85586,-0.86941,-0.94967,-1.0886,33.648,-0.96923,0.1921,-0.00016166,0.46,0.12,0
0.21195,0.035075,0.52549,-0.91365,-0.8947,-1.068,0.073325,0,0,0.20065,0.22529,0,0.19064,0,0,0.89224,-0.116,0,0.90001,-0.83024,-0.97811,-1.068,48.683,-0.95878,0.20793,0.00018813,0.48,0.12,0
0.21535,0.03743,0.50721,-0.94042,-0.83513,-1.0399,0.10682,0,0,0.12928,0.26616,0,0.27774,0,0,0.9354,-0.12364,0,0.9438,-0.76868,-1.0069,-1.0399,58.118,-0.93847,0.25628,0.00081642,0.5,0.12,0
0.21712,0.040875,0.48807,-0.96852,-0.74228,-1.0013,0.12167,0,0,0.042639,0.33674,0,0.31633,0,0,0.9735,-0.11387,0,0.98027,-0.68927,-1.0215,-1.0013,66.457,-0.90404,0.32262,0.0017019,0.52,0.12,0
0.21705,0.044579,0.46826,-0.99589,-0.65275,-0.96286,0.11352,0,0,-0.042938,0.40314,0,0.29514,0,0,1.0019,-0.095616,0,1.0064,-0.6186,-1.03,-0.96286,73.255,-0.8705,0.3823,0.0025736,0.54,0.12,0
0.2154,0.047742,0.448,-1.0163,-0.58759,-0.92917,0.090995,0,0,-0.11327,0.44405,0,0.23659,0,0,1.0202,-0.076519,0,1.023,-0.56908,-1.0348,-0.92917,78.499,-0.84435,0.42293,0.0030832,0.56,0.12,0
0.21252,0.050001,0.42746,-1.0277,-0.54439,-0.8991,0.067711,0,0,-0.16725,0.46112,0,0.17605,0,0,1.0313,-0.061066,0,1.0331,-0.53509,-1.0371,-0.8991,82.174,-0.82375,0.44918,0.0032171,0.58,0.12,0
0.20871,0.05134,0.40675,-1.0316,-0.51178,-0.86977,0.048321,0,0,-0.21042,0.46539,0,0.12563,0,0,1.0384,-0.048713,0,1.0395,-0.50733,-1.0361,-0.86977,84.734,-0.80439,0.4683,0.00312,0.6,0.12,0
0.20411,0.051893,0.38592,-1.033,-0.48586,-0.84157,0.033322,0,0,-0.2488,0.46242,0,0.086637,0,0,1.0433,-0.038675,0,1.044,-0.48384,-1.035,-0.84157,86.527,-0.7868,0.48432,0.0028554,0.62,0.12,0
0.19876,0.051798,0.36501,-1.0336,-0.4642,-0.81435,0.021751,0,0,-0.285,0.45519,0,0.056553,0,0,1.047,-0.030299,0,1.0475,-0.46337,-1.0344,-0.81435,87.815,-0.77071,0.49885,0.0024522,0.64,0.12,0
0.19271,0.051175,0.34404,-1.0342,-0.44543,-0.78793,0.012662,0,0,-0.32014,0.44525,0,0.03292,0,0,1.0499,-0.023084,0,1.0501,-0.44516,-1.0345,-0.78793,88.769,-0.75585,0.51262,0.0019253,0.66,0.12,0
0.18596,0.050125,0.32302,-1.0349,-0.42873,-0.76212,0.0052621,0,0,-0.35466,0.4334,0,0.013681,0,0,1.0521,-0.016638,0,1.0523,-0.42869,-1.035,-0.76212,89.503,-0.74193,0.52593,0.0012851,0.68,0.12,0
0.17852,0.048727,0.30196,-1.0358,-0.4136,-0.73677,-0.0010637,0,0,-0.3887,0.42011,0,-0.0027657,0,0,1.0538,-0.010636,0,1.0539,-0.4136,-1.0358,-0.73677,-89.902,-0.72871,0.53894,0.00054039,0.7,0.12,0
0.17041,0.047043,0.28086,-1.0366,-0.39972,-0.71175,-0.0067968,0,0,-0.42227,0.40564,0,-0.017672,0,0,1.0551,-0.0047885,0,1.0551,-0.39965,-1.0367,-0.71175,-89.389,-0.71602,0.55169,-0.00029991,0.72,0.12,0
0.16163,0.045123,0.25975,-1.0372,-0.38689,-0.68699,-0.012317,0,0,-0.45532,0.39013,0,-0.032025,0,0,1.0559,0.0011798,0,1.0559,-0.38666,-1.0375,-0.68699,-88.915,-0.70371,0.56418,-0.0012265,0.74,0.12,0
0.15219,0.043008,0.23863,-1.0376,-0.37501,-0.6624,-0.017929,0,0,-0.48772,0.37361,0,-0.046616,0,0,1.0562,0.0075562,0,1.0562,-0.37452,-1.0381,-0.6624,-88.451,-0.69166,0.57631,-0.0022286,0.76,0.12,0
0.14212,0.040732,0.21751,-1.0373,-0.36405,-0.63792,-0.023873,0,0,-0.51923,0.35603,0,-0.06207,0,0,1.0558,0.014661,0,1.0559,-0.3632,-1.0382,-0.63792,-87.972,-0.67976,0.5879,-0.0032919,0.78,0.12,0
0.13143,0.038328,0.19639,-1.0361,-0.35409,-0.61344,-0.030315,0,0,-0.54941,0.33715,0,-0.07882,0,0,1.0547,0.022877,0,1.0549,-0.35275,-1.0374,-0.61344,-87.46,-0.66787,0.59852,-0.0043943,0.8,0.12,0
0.12014,0.035831,0.17532,-1.033,-0.34538,-0.58884,-0.03728,0,0,-0.57744,0.3165,0,-0.096927,0,0,1.0523,0.032683,0,1.0528,-0.34337,-1.035,-0.58884,-86.906,-0.65575,0.60736,-0.0054969,0.82,0.12,0
0.10833,0.033293,0.1543,-1.027,-0.33839,-0.5639,-0.044468,0,0,-0.60196,0.29317,0,-0.11562,0,0,1.0479,0.044688,0,1.0489,-0.33553,-1.0298,-0.5639,-86.32,-0.64308,0.61288,-0.0065296,0.84,0.12,0
0.096065,0.030797,0.1334,-1.0157,-0.33373,-0.53823,-0.050462,0,0,-0.62072,0.26585,0,-0.1312,0,0,1.0396,0.05959,0,1.0413,-0.33002,-1.0194,-0.53823,-85.791,-0.62923,0.61245,-0.0073659,0.86,0.12,0
0.083499,0.028533,0.11272,-1.001,-0.33399,-0.51322,-0.052204,0,0,-0.63416,0.23301,0,-0.13573,0,0,1.0247,0.077774,0,1.0276,-0.32993,-1.0051,-0.51322,-85.552,-0.61608,0.60473,-0.0079392,0.88,0.12,0
0.070699,0.02679,0.092413,-0.98461,-0.33158,-0.48727,-0.044979,0,0,-0.64655,0.2024,0,-0.11694,0,0,1.0007,0.09473,0,1.0052,-0.32849,-0.9877,-0.48727,-86.078,-0.60115,0.59589,-0.0083222,0.9,0.12,0
0.057637,0.025833,0.072689,-0.96884,-0.31323,-0.45731,-0.031923,0,0,-0.66498,0.1873,0,-0.082999,0,0,0.96858,0.10324,0,0.97425,-0.31168,-0.97039,-0.45731,-87.219,-0.57979,0.59931,-0.0088935,0.92,0.12,0
0.0441,0.025617,0.05367,-0.95436,-0.27565,-0.42267,-0.019305,0,0,-0.69119,0.19113,0,-0.050193,0,0,0.93368,0.09535,0,0.93869,-0.2751,-0.95491,-0.42267,-88.372,-0.5509,0.61935,-0.009906,0.94,0.12,0
0.029989,0.025766,0.035342,-0.94376,-0.23709,-0.3896,-0.012305,0,0,-0.72041,0.19826,0,-0.031994,0,0,0.90338,0.071779,0,0.90625,-0.23688,-0.94397,-0.3896,-89.003,-0.52348,0.64445,-0.011187,0.96,0.12,0
0.015283,0.025941,0.017535,-0.93761,-0.20692,-0.3609,-0.0066813,0,0,-0.74974,0.20017,0,-0.017371,0,0,0.88354,0.03771,0,0.88425,-0.20686,-0.93768,-0.3609,-89.476,-0.50181,0.66727,-0.012561,0.98,0.12,0
0,0.025999,0,-0.9132,-0.17139,-0.32538,0.0011161,0,0,-0.76417,0.20018,0,0.0029018,0,0,0.87673,1.3878e-17,0,0.87659,-0.17139,-0.9132,-0.32538,89.914,-0.46999,0.67806,-0.01327,1,0.12,0
0,0.036517,1,-0.83724,-1.6226,-1.738,0.0087612,0,0,1.1709,0.14994,0,0.022779,0,0,0.64547,2.1719e-15,0,0.64504,-0.83714,-1.6227,-1.738,0.63905,-1.3993,0.84908,0.029496,0,0.14,0
