"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.13277,0,0.80101,-1.1231,-0.45751,-1.2752,0.0013896,0,0,0.19769,1.063,0,0.0036128,0,0,1.1075,-0.0034906,0,1.1075,-0.45751,-1.1231,-1.2752,89.88,-0.95195,0.75326,0.018971,0.2,0,0
0.1362,0,0.77879,-1.1248,-0.42837,-1.2448,0.0010418,0,0,0.15587,1.0613,0,0.0027087,0,0,1.112,-0.00090197,0,1.112,-0.42837,-1.1248,-1.2448,89.914,-0.93266,0.76353,0.020973,0.22,0,0
0.13901,0,0.75653,-1.1143,-0.42514,-1.2184,0.00074114,0,0,0.13525,1.0312,0,0.001927,0,0,1.1112,0.0016433,0,1.1112,-0.42514,-1.1143,-1.2184,89.938,-0.91928,0.74667,0.019987,0.24,0,0
0.14161,0,0.73434,-1.0927,-0.44555,-1.1958,8.8155e-05,0,0,0.13403,0.97535,0,0.0002292,0,0,1.105,0.0043755,0,1.105,-0.44555,-1.0927,-1.1958,89.992,-0.91136,0.7044,0.016662,0.26,0,0
0.14437,0,0.71233,-1.0616,-0.48689,-1.1769,-0.0010161,0,0,0.14982,0.89699,0,-0.0026418,0,0,1.0932,0.0073784,0,1.0932,-0.48689,-1.0616,-1.1769,-89.899,-0.90848,0.6402,0.012018,0.28,0,0
0.1476,0,0.69061,-1.0238,-0.54362,-1.1608,-0.0021842,0,0,0.17817,0.80237,0,-0.0056789,0,0,1.0755,0.01045,0,1.0755,-0.54361,-1.0238,-1.1608,-89.739,-0.90941,0.56138,0.0072934,0.3,0,0
0.15149,0,0.66931,-0.98307,-0.60596,-1.146,-0.0029105,0,0,0.21183,0.70207,0,-0.0075674,0,0,1.0525,0.013066,0,1.0526,-0.60594,-0.9831,-1.146,-89.558,-0.91169,0.47983,0.0035474,0.32,0,0
0.15607,0,0.64851,-0.94394,-0.66157,-1.1302,-0.0028634,0,0,0.24209,0.60918,0,-0.0074447,0,0,1.0258,0.014534,0,1.0259,-0.66154,-0.94397,-1.1302,-89.419,-0.91189,0.40868,0.0012154,0.34,0,0
0.16118,0,0.62828,-0.91002,-0.70074,-1.1115,-0.0023383,0,0,0.26193,0.53399,0,-0.0060796,0,0,0.99811,0.014326,0,0.99821,-0.70071,-0.91004,-1.1115,-89.36,-0.90742,0.35577,7.6704e-05,0.36,0,0
0.16655,0,0.60859,-0.88343,-0.72072,-1.0898,-0.0017476,0,0,0.26833,0.47984,0,-0.0045436,0,0,0.97243,0.01237,0,0.97251,-0.7207,-0.88344,-1.0898,-89.385,-0.89799,0.32042,-0.0003431,0.38,0,0
0.17191,0,0.58938,-0.86445,-0.72436,-1.066,-0.0013429,0,0,0.26204,0.44416,0,-0.0034914,0,0,0.9516,0.0090976,0,0.95164,-0.72434,-0.86446,-1.066,-89.451,-0.88494,0.29749,-0.00041295,0.4,0,0
0.17703,0,0.57052,-0.85224,-0.71592,-1.041,-0.00098332,0,0,0.24535,0.42257,0,-0.0025566,0,0,0.93745,0.0052245,0,0.93746,-0.71592,-0.85225,-1.041,-89.587,-0.86971,0.28272,-0.00031892,0.42,0,0
0.18173,0,0.55188,-0.8458,-0.69813,-1.0151,-0.00048065,0,0,0.22003,0.41201,0,-0.0012497,0,0,0.93053,0.0014547,0,0.93053,-0.69813,-0.84581,-1.0151,-89.814,-0.853,0.27468,-0.00012517,0.44,0,0
0.18583,0,0.5333,-0.84458,-0.67188,-0.98824,0.00025437,0,0,0.18676,0.41127,0,0.00066136,0,0,0.93031,-0.0017169,0,0.93032,-0.67188,-0.84458,-0.98824,89.916,-0.8349,0.27436,0.00016776,0.46,0,0
0.1892,0,0.51467,-0.84827,-0.63731,-0.96034,0.001136,0,0,0.14569,0.41995,0,0.0029536,0,0,0.93549,-0.0040414,0,0.9355,-0.6373,-0.84828,-0.96034,89.692,-0.81531,0.2841,0.00059022,0.48,0,0
0.19166,0,0.49588,-0.85643,-0.59503,-0.93132,0.0019874,0,0,0.097359,0.43718,0,0.0051671,0,0,0.94444,-0.005471,0,0.94445,-0.59501,-0.85644,-0.93132,89.564,-0.79426,0.30582,0.0011775,0.5,0,0
0.19309,0,0.47689,-0.86808,-0.54679,-0.90135,0.0026292,0,0,0.043251,0.46093,0,0.006836,0,0,0.95552,-0.0060948,0,0.95554,-0.54676,-0.8681,-0.90135,89.531,-0.77207,0.33919,0.0019394,0.52,0,0
0.19339,0,0.45766,-0.88177,-0.49541,-0.87082,0.0029571,0,0,-0.014243,0.48803,0,0.0076885,0,0,0.96734,-0.006083,0,0.96736,-0.49539,-0.8818,-0.87082,89.561,-0.74933,0.38104,0.0028334,0.54,0,0
0.19252,0,0.4382,-0.89582,-0.44421,-0.84021,0.0029725,0,0,-0.072302,0.51479,0,0.0077284,0,0,0.97884,-0.0056368,0,0.97885,-0.44419,-0.89584,-0.84021,89.623,-0.72675,0.42656,0.0037587,0.56,0,0
0.1905,0,0.41851,-0.90866,-0.39618,-0.80996,0.0027654,0,0,-0.12831,0.53792,0,0.00719,0,0,0.98931,-0.0049458,0,0.98932,-0.39616,-0.90868,-0.80996,89.691,-0.70493,0.47098,0.0045811,0.58,0,0
0.18739,0,0.39862,-0.91913,-0.35344,-0.78039,0.0024611,0,0,-0.18035,0.55504,0,0.0063989,0,0,0.99838,-0.004159,0,0.99839,-0.35343,-0.91914,-0.78039,89.751,-0.68432,0.51068,0.0051759,0.6,0,0
0.18329,0,0.37857,-0.9266,-0.31705,-0.75167,0.0021684,0,0,-0.22741,0.565,0,0.0056379,0,0,1.0059,-0.0033735,0,1.0059,-0.31705,-0.92661,-0.75167,89.796,-0.66511,0.54363,0.0054627,0.62,0,0
0.17829,0,0.35839,-0.93095,-0.28721,-0.72384,0.0019501,0,0,-0.26925,0.56761,0,0.0050702,0,0,1.012,-0.0026393,0,1.012,-0.2872,-0.93096,-0.72384,89.826,-0.64733,0.5692,0.005418,0.64,0,0
0.17251,0,0.33809,-0.9324,-0.26348,-0.69686,0.0018213,0,0,-0.30621,0.56339,0,0.0047355,0,0,1.0166,-0.001971,0,1.0166,-0.26347,-0.93241,-0.69686,89.844,-0.63091,0.5877,0.0050653,0.66,0,0
0.16604,0,0.31772,-0.93134,-0.24515,-0.67067,0.0017634,0,0,-0.33887,0.55318,0,0.0045847,0,0,1.02,-0.0013615,0,1.02,-0.24514,-0.93134,-0.67067,89.853,-0.61572,0.59996,0.0044563,0.68,0,0
0.15896,0,0.29729,-0.92817,-0.2314,-0.64516,0.0017404,0,0,-0.3679,0.53789,0,0.004525,0,0,1.0222,-0.00079203,0,1.0222,-0.2314,-0.92817,-0.64516,89.857,-0.60158,0.60696,0.0036537,0.7,0,0
0.15133,0,0.27683,-0.92325,-0.22148,-0.62025,0.001713,0,0,-0.3939,0.51841,0,0.0044538,0,0,1.0232,-0.00023842,0,1.0232,-0.22147,-0.92326,-0.62025,89.86,-0.58833,0.60965,0.0027198,0.72,0,0
0.1432,0,0.25637,-0.91686,-0.21467,-0.59583,0.0016466,0,0,-0.41735,0.4955,0,0.0042812,0,0,1.0231,0.00032477,0,1.0231,-0.21467,-0.91687,-0.59583,89.866,-0.57579,0.60886,0.0017114,0.74,0,0
0.13463,0,0.23591,-0.90919,-0.21035,-0.57177,0.001517,0,0,-0.43864,0.46985,0,0.0039442,0,0,1.0218,0.00092168,0,1.0218,-0.21035,-0.90919,-0.57177,89.876,-0.56377,0.60533,0.00067729,0.76,0,0
0.12566,0,0.21549,-0.90039,-0.2079,-0.54798,0.0013147,0,0,-0.45814,0.4421,0,0.0034182,0,0,1.0193,0.0015718,0,1.0193,-0.2079,-0.90039,-0.54798,89.891,-0.55209,0.59975,-0.00034174,0.78,0,0
0.11631,0,0.19514,-0.89068,-0.20665,-0.52434,0.0010489,0,0,-0.47624,0.41299,0,0.0027271,0,0,1.0154,0.0022846,0,1.0154,-0.20665,-0.89068,-0.52434,89.912,-0.54056,0.59289,-0.0013147,0.8,0,0
0.10661,0,0.17488,-0.88034,-0.20578,-0.50071,0.00074969,0,0,-0.49351,0.38341,0,0.0019492,0,0,1.01,0.003051,0,1.01,-0.20578,-0.88034,-0.50071,89.936,-0.52894,0.58572,-0.0022229,0.82,0,0
0.096568,0,0.15474,-0.8698,-0.20428,-0.47696,0.00046436,0,0,-0.51069,0.35449,0,0.0012073,0,0,1.0032,0.0038331,0,1.0032,-0.20428,-0.8698,-0.47696,89.96,-0.51701,0.57948,-0.003064,0.84,0,0
0.08618,0,0.13475,-0.85962,-0.20093,-0.45291,0.00024465,0,0,-0.52871,0.32758,0,0.00063609,0,0,0.99486,0.0045567,0,0.99487,-0.20093,-0.85962,-0.45291,89.979,-0.50449,0.57566,-0.0038549,0.86,0,0
0.075419,0,0.11494,-0.85038,-0.19449,-0.42841,0.00012532,0,0,-0.54857,0.30409,0,0.00032583,0,0,0.98535,0.0051111,0,0.98536,-0.19449,-0.85038,-0.42841,89.989,-0.4911,0.57575,-0.004632,0.88,0,0
0.064237,0,0.095335,-0.84261,-0.18394,-0.4033,0.00010564,0,0,-0.5711,0.28517,0,0.00027466,0,0,0.97511,0.0053642,0,0.97513,-0.18394,-0.84261,-0.4033,89.991,-0.47662,0.58093,-0.0054453,0.9,0,0
0.052575,0,0.075938,-0.83657,-0.16879,-0.37755,0.00014484,0,0,-0.59673,0.27138,0,0.00037659,0,0,0.96486,0.0051934,0,0.96488,-0.16879,-0.83657,-0.37755,89.988,-0.46097,0.5917,-0.0063478,0.92,0,0
0.040368,0,0.056741,-0.83224,-0.14932,-0.35121,0.00018264,0,0,-0.62534,0.26246,0,0.00047487,0,0,0.95548,0.0045228,0,0.95549,-0.14932,-0.83224,-0.35121,89.985,-0.44426,0.60767,-0.0073825,0.94,0,0
0.027561,0,0.037718,-0.82934,-0.12643,-0.32445,0.00017084,0,0,-0.65636,0.25743,0,0.00044418,0,0,0.9479,0.0033563,0,0.9479,-0.12643,-0.82934,-0.32445,89.986,-0.42674,0.62778,-0.008575,0.96,0,0
0.014114,0,0.018825,-0.82746,-0.10124,-0.29744,9.9677e-05,0,0,-0.68903,0.25505,0,0.00025916,0,0,0.94296,0.0017898,0,0.94296,-0.10124,-0.82746,-0.29744,89.992,-0.40871,0.6507,-0.0099339,0.98,0,0
0,0,0,-0.80323,-0.064734,-0.26039,-3.9167e-18,0,0,-0.70569,0.25435,0,-1.0192e-17,0,0,0.94124,1.9516e-17,0,0.94124,-0.064734,-0.80323,-0.26039,-90,-0.37612,0.6627,-0.010672,1,0,0
0,0.00867,1,-0.86644,-1.3254,-1.6576,0.0022906,0,0,1.0285,0.43177,0,0.0059555,0,0,0.8775,-3.0618e-16,0,0.87748,-0.86643,-1.3254,-1.6576,0.28592,-1.2831,0.68807,0.0045758,0,0.02,0
0.020569,0.0087891,0.98245,-0.84728,-1.2862,-1.6225,0.0054261,0,0,1.0078,0.43717,0,0.014108,0,0,0.88359,-0.012259,0,0.88368,-0.84721,-1.2863,-1.6225,0.70815,-1.252,0.67338,0.0035649,0.02,0.02,0
0.040311,0.0091964,0.96466,-0.85673,-1.2443,-1.595,0.013142,0,0,0.9597,0.45589,0,0.034168,0,0,0.90124,-0.023345,0,0.90161,-0.85628,-1.2447,-1.595,1.9399,-1.232,0.64,0.001204,0.04,0.02,0
0.058957,0.010004,0.9464,-0.87577,-1.1843,-1.5644,0.024276,0,0,0.89524,0.49416,0,0.063118,0,0,0.92857,-0.031883,0,0.92925,-0.87387,-1.1862,-1.5644,4.4716,-1.2082,0.59894,-0.001814,0.06,0.02,0
0.076121,0.011328,0.92751,-0.90634,-1.0986,-1.529,0.037699,0,0,0.80946,0.5595,0,0.098017,0,0,0.96235,-0.036513,0,0.96322,-0.89921,-1.1057,-1.529,10.706,-1.178,0.55607,-0.0049015,0.08,0.02,0
0.091336,0.013181,0.90791,-0.94736,-0.98362,-1.4872,0.049294,0,0,0.7018,0.65465,0,0.12816,0,0,0.99846,-0.036574,0,0.99931,-0.91297,-1.018,-1.4872,34.902,-1.1394,0.52958,-0.0066279,0.1,0.02,0
0.10419,0.015382,0.88758,-0.99445,-0.84787,-1.4403,0.053622,0,0,0.57956,0.77013,0,0.13942,0,0,1.0327,-0.03259,0,1.0334,-0.83034,-1.012,-1.4403,71.905,-1.0942,0.54242,-0.0052058,0.12,0.02,0
0.11452,0.017582,0.8666,-1.0412,-0.7116,-1.3924,0.048442,0,0,0.45664,0.88507,0,0.12595,0,0,1.062,-0.026145,0,1.0624,-0.70463,-1.0481,-1.3924,81.809,-1.0484,0.59565,-2.1338e-05,0.14,0.02,0
0.12246,0.01942,0.8451,-1.0807,-0.59476,-1.3477,0.036147,0,0,0.34715,0.97886,0,0.093981,0,0,1.0846,-0.019035,0,1.0848,-0.59209,-1.0834,-1.3477,85.769,-1.0077,0.66417,0.0074115,0.16,0.02,0
0.1284,0.020669,0.82321,-1.1083,-0.50773,-1.308,0.021509,0,0,0.25964,1.0404,0,0.055923,0,0,1.1005,-0.012479,0,1.1006,-0.50696,-1.1091,-1.308,87.951,-0.97468,0.72243,0.014527,0.18,0.02,0
0.13284,0.02126,0.80108,-1.1223,-0.45156,-1.2732,0.0078653,0,0,0.19618,1.0682,0,0.02045,0,0,1.1102,-0.0068204,0,1.1102,-0.45147,-1.1224,-1.2732,89.328,-0.94905,0.75771,0.019393,0.2,0.02,0
0.13625,0.021226,0.7788,-1.1237,-0.42342,-1.2429,-0.0038789,0,0,0.15503,1.0654,0,-0.010085,0,0,1.1146,-0.0017835,0,1.1146,-0.4234,-1.1237,-1.2429,-89.683,-0.93001,0.7669,0.02129,0.22,0.02,0
0.13905,0.020624,0.7565,-1.1135,-0.42023,-1.2166,-0.01452,0,0,0.13401,1.0353,0,-0.037753,0,0,1.1138,0.0031703,0,1.1139,-0.41992,-1.1138,-1.2166,-88.801,-0.9168,0.75061,0.020354,0.24,0.02,0
0.14161,0.019507,0.73425,-1.0929,-0.44028,-1.1942,-0.024909,0,0,0.13174,0.98008,0,-0.064764,0,0,1.1079,0.0085662,0,1.1079,-0.43933,-1.0938,-1.1942,-87.817,-0.90911,0.71,0.01715,0.26,0.02,0
0.14431,0.01794,0.71218,-1.0625,-0.48189,-1.1755,-0.034571,0,0,0.14686,0.9017,0,-0.089884,0,0,1.0962,0.014652,0,1.0963,-0.47984,-1.0646,-1.1755,-86.605,-0.90665,0.64738,0.012567,0.28,0.02,0
0.14749,0.016047,0.6904,-1.025,-0.54076,-1.1601,-0.041423,0,0,0.17571,0.80516,0,-0.1077,0,0,1.0783,0.021087,0,1.0786,-0.53725,-1.0285,-1.1601,-85.145,-0.90861,0.5686,0.0077623,0.3,0.02,0
0.15134,0.014041,0.66905,-0.98406,-0.60687,-1.1463,-0.042781,0,0,0.21095,0.70129,0,-0.11123,0,0,1.0545,0.026733,0,1.055,-0.60208,-0.98885,-1.1463,-83.61,-0.91242,0.48507,0.0038469,0.32,0.02,0
0.15592,0.012183,0.64822,-0.94451,-0.66578,-1.1313,-0.038054,0,0,0.24284,0.60518,0,-0.09894,0,0,1.0265,0.030004,0,1.027,-0.66068,-0.94961,-1.1313,-82.364,-0.91387,0.41109,0.0013645,0.34,0.02,0
0.16106,0.01068,0.62799,-0.91018,-0.7058,-1.1128,-0.029558,0,0,0.26338,0.52907,0,-0.07685,0,0,0.99702,0.029629,0,0.99758,-0.70161,-0.91437,-1.1128,-81.934,-0.90959,0.35616,0.0001401,0.36,0.02,0
0.16646,0.0095968,0.60834,-0.88335,-0.72468,-1.0908,-0.020902,0,0,0.26962,0.47589,0,-0.054345,0,0,0.96982,0.025451,0,0.97024,-0.72197,-0.88605,-1.0908,-82.62,-0.89959,0.32001,-0.0003187,0.38,0.02,0
0.17184,0.0088832,0.5892,-0.86429,-0.72715,-1.0666,-0.013922,0,0,0.26304,0.44133,0,-0.036198,0,0,0.94803,0.018482,0,0.94825,-0.72575,-0.86569,-1.0666,-84.262,-0.88602,0.29678,-0.00040804,0.4,0.02,0
0.17698,0.0084513,0.57042,-0.85188,-0.71829,-1.0415,-0.0084265,0,0,0.24647,0.42013,0,-0.021909,0,0,0.93363,0.010353,0,0.93369,-0.71776,-0.8524,-1.0415,-86.405,-0.87054,0.28166,-0.00032843,0.42,0.02,0
0.1817,0.0082401,0.55185,-0.8451,-0.7007,-1.0156,-0.0033609,0,0,0.22164,0.40936,0,-0.0087382,0,0,0.92706,0.0025643,0,0.92706,-0.70062,-0.84517,-1.0156,-88.667,-0.85379,0.27308,-0.00014815,0.44,0.02,0
0.18585,0.0082253,0.53334,-0.84353,-0.67471,-0.98881,0.0018981,0,0,0.18886,0.40832,0,0.004935,0,0,0.92757,-0.00389,0,0.92757,-0.67469,-0.84355,-0.98881,89.356,-0.83569,0.27229,0.00013448,0.46,0.02,0
0.18926,0.0083989,0.51475,-0.8471,-0.64007,-0.9609,0.0072084,0,0,0.14794,0.41708,0,0.018742,0,0,0.93361,-0.0085523,0,0.93366,-0.63982,-0.84735,-0.9609,88.008,-0.81602,0.282,0.00055446,0.48,0.02,0
0.19176,0.0087436,0.49599,-0.85539,-0.59721,-0.93177,0.011873,0,0,0.0993,0.43493,0,0.03087,0,0,0.94341,-0.011359,0,0.9435,-0.59667,-0.85593,-0.93177,87.372,-0.79479,0.30436,0.0011505,0.5,0.02,0
0.19323,0.0092186,0.47701,-0.86737,-0.54796,-0.90161,0.015077,0,0,0.044512,0.45974,0,0.0392,0,0,0.95522,-0.012512,0,0.95532,-0.54725,-0.86808,-0.90161,87.303,-0.77232,0.33884,0.0019322,0.52,0.02,0
0.19354,0.0097605,0.45778,-0.88147,-0.49544,-0.87085,0.016297,0,0,-0.013797,0.48804,0,0.042371,0,0,0.96757,-0.01238,0,0.96767,-0.49475,-0.88215,-0.87085,87.587,-0.74925,0.38188,0.0028518,0.54,0.02,0
0.19268,0.010296,0.43831,-0.89585,-0.44326,-0.84004,0.015526,0,0,-0.072552,0.51582,0,0.040367,0,0,0.97941,-0.011388,0,0.97949,-0.44272,-0.89638,-0.84004,88.038,-0.72638,0.42828,0.0038002,0.56,0.02,0
0.19064,0.010758,0.41861,-0.90886,-0.39462,-0.80965,0.013221,0,0,-0.12898,0.53954,0,0.034375,0,0,0.99004,-0.00993,0,0.99011,-0.39428,-0.9092,-0.80965,88.528,-0.70438,0.47307,0.0046362,0.58,0.02,0
0.18752,0.011101,0.39871,-0.91934,-0.35167,-0.78001,0.010064,0,0,-0.18113,0.55684,0,0.026167,0,0,0.99917,-0.008309,0,0.99921,-0.35149,-0.91952,-0.78001,88.985,-0.68367,0.51271,0.0052331,0.6,0.02,0
0.1834,0.0113,0.37864,-0.9267,-0.31537,-0.75126,0.0066952,0,0,-0.22807,0.56666,0,0.017407,0,0,1.0067,-0.0067157,0,1.0067,-0.31529,-0.92678,-0.75126,89.373,-0.66444,0.54534,0.0055135,0.62,0.02,0
0.17839,0.011352,0.35844,-0.9309,-0.28575,-0.72344,0.003557,0,0,-0.2697,0.56899,0,0.0092482,0,0,1.0127,-0.0052422,0,1.0127,-0.28573,-0.93092,-0.72344,89.684,-0.6467,0.57048,0.0054588,0.64,0.02,0
0.17261,0.011268,0.33813,-0.93222,-0.26229,-0.69649,0.00086424,0,0,-0.30645,0.56445,0,0.002247,0,0,1.0173,-0.0039109,0,1.0173,-0.26229,-0.93222,-0.69649,89.926,-0.63033,0.5886,0.0050963,0.66,0.02,0
0.16614,0.011064,0.31775,-0.93109,-0.24419,-0.67033,-0.0013473,0,0,-0.33898,0.55398,0,-0.0035029,0,0,1.0206,-0.0027024,0,1.0206,-0.24419,-0.93109,-0.67033,-89.888,-0.6152,0.60059,0.0044797,0.68,0.02,0
0.15905,0.010758,0.29731,-0.92793,-0.23063,-0.64488,-0.0031469,0,0,-0.36797,0.53852,0,-0.0081821,0,0,1.0227,-0.0015759,0,1.0227,-0.23061,-0.92795,-0.64488,-89.741,-0.60115,0.60746,0.0036716,0.7,0.02,0
0.15142,0.010368,0.27684,-0.92311,-0.22082,-0.62002,-0.0046453,0,0,-0.39402,0.51896,0,-0.012078,0,0,1.0238,-0.0004818,0,1.0238,-0.22079,-0.92314,-0.62002,-89.621,-0.58798,0.61015,0.0027336,0.72,0.02,0
0.14329,0.00991,0.25636,-0.91688,-0.21407,-0.59564,-0.0059485,0,0,-0.4176,0.49604,0,-0.015466,0,0,1.0237,0.00063201,0,1.0237,-0.21402,-0.91693,-0.59564,-89.515,-0.57553,0.60948,0.0017211,0.74,0.02,0
0.13471,0.0093969,0.23589,-0.90939,-0.20979,-0.57164,-0.0071277,0,0,-0.43907,0.47042,0,-0.018532,0,0,1.0225,0.0018153,0,1.0225,-0.20972,-0.90946,-0.57164,-89.416,-0.56361,0.60612,0.00068206,0.76,0.02,0
0.12573,0.008842,0.21546,-0.90079,-0.20738,-0.54791,-0.0081958,0,0,-0.45875,0.44269,0,-0.021309,0,0,1.02,0.0031095,0,1.02,-0.20728,-0.90089,-0.54791,-89.323,-0.55203,0.60071,-0.00034322,0.78,0.02,0
0.11636,0.0082599,0.19509,-0.89124,-0.20622,-0.52433,-0.0090919,0,0,-0.47698,0.41354,0,-0.023639,0,0,1.0161,0.0045376,0,1.0162,-0.2061,-0.89136,-0.52433,-89.24,-0.5406,0.59395,-0.0013232,0.8,0.02,0
0.10665,0.0076682,0.17481,-0.88098,-0.20553,-0.50077,-0.0096789,0,0,-0.49427,0.38381,0,-0.025165,0,0,1.0108,0.0060874,0,1.0108,-0.20539,-0.88112,-0.50077,-89.179,-0.52909,0.58673,-0.0022379,0.82,0.02,0
0.096592,0.0070897,0.15466,-0.87043,-0.20433,-0.47709,-0.009771,0,0,-0.51135,0.35459,0,-0.025405,0,0,1.0039,0.0076886,0,1.004,-0.20419,-0.87058,-0.47709,-89.16,-0.51728,0.58025,-0.0030828,0.84,0.02,0
0.086193,0.0065515,0.13466,-0.86016,-0.20137,-0.45312,-0.0092041,0,0,-0.52915,0.32727,0,-0.023931,0,0,0.9955,0.0091935,0,0.99555,-0.20124,-0.86029,-0.45312,-89.2,-0.50488,0.57601,-0.0038733,0.86,0.02,0
0.075426,0.0060817,0.11484,-0.85079,-0.19531,-0.42867,-0.0079349,0,0,-0.54875,0.30336,0,-0.020631,0,0,0.98575,0.010374,0,0.98582,-0.19522,-0.85089,-0.42867,-89.306,-0.49159,0.57562,-0.0046456,0.88,0.02,0
0.064243,0.0057034,0.095228,-0.84288,-0.18499,-0.40359,-0.0061234,0,0,-0.57108,0.28418,0,-0.015921,0,0,0.97515,0.010949,0,0.97523,-0.18493,-0.84294,-0.40359,-89.467,-0.47715,0.58043,-0.0054521,0.9,0.02,0
0.052582,0.0054277,0.075834,-0.83676,-0.16984,-0.37781,-0.0041228,0,0,-0.59663,0.27037,0,-0.010719,0,0,0.96444,0.010651,0,0.96452,-0.16981,-0.83679,-0.37781,-89.646,-0.46147,0.59109,-0.0063494,0.92,0.02,0
0.040378,0.0052491,0.05665,-0.83242,-0.15013,-0.35141,-0.0023525,0,0,-0.62531,0.26167,0,-0.0061166,0,0,0.95456,0.0093107,0,0.95462,-0.15012,-0.83243,-0.35141,-89.802,-0.44466,0.60722,-0.0073837,0.94,0.02,0
0.02757,0.0051486,0.037651,-0.82956,-0.12689,-0.32459,-0.0011043,0,0,-0.65646,0.257,0,-0.0028712,0,0,0.94653,0.0069273,0,0.94656,-0.12689,-0.82956,-0.32459,-89.91,-0.42701,0.62763,-0.0085799,0.96,0.02,0
0.014119,0.0051011,0.018789,-0.82773,-0.10143,-0.29754,-0.00040363,0,0,-0.68925,0.25494,0,-0.0010494,0,0,0.94128,0.0036996,0,0.94129,-0.10143,-0.82773,-0.29754,-89.968,-0.4089,0.6508,-0.0099436,0.98,0.02,0
0,0.005087,0,-0.80358,-0.06488,-0.26054,-0.00026978,0,0,-0.70595,0.25435,0,-0.00070142,0,0,0.93946,2.1034e-17,0,0.93945,-0.06488,-0.80358,-0.26054,-89.979,-0.37633,0.66289,-0.010684,1,0.02,0
0,0.017271,1,-0.8675,-1.3316,-1.6597,0.0041535,0,0,1.0299,0.42655,0,0.010799,0,0,0.85897,-7.2858e-16,0,0.8589,-0.86747,-1.3317,-1.6597,0.5127,-1.2863,0.68949,0.0049204,0,0.04,0
