"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.016434,0,0.019307,-1.018,-0.24902,-0.39941,-8.2896e-05,0,0,-0.80415,0.19551,0,-0.00021553,0,0,0.96671,0.0014217,0,0.96671,-0.24902,-1.018,-0.39941,-89.994,-0.55547,0.7059,-0.015337,0.98,0,0
0,0,0,-0.99331,-0.21078,-0.36123,7.3319e-18,0,0,-0.82171,0.19558,0,1.9082e-17,0,0,0.96534,-2.6238e-17,0,0.96534,-0.21078,-0.99331,-0.36123,90,-0.52177,0.71921,-0.016324,1,0,0
0,0.0049987,1,-0.97572,-1.5749,-1.7652,0.0022508,0,0,1.0263,0.24736,0,0.0058521,0,0,0.8933,1.285e-15,0,0.89329,-0.97571,-1.5749,-1.7652,0.21522,-1.4386,0.71363,0.014289,0,0.02,0
0.020526,0.0051158,0.98213,-0.95613,-1.5349,-1.7294,0.005854,0,0,1.0053,0.25294,0,0.01522,0,0,0.89735,-0.0081466,0,0.89739,-0.95608,-1.5349,-1.7294,0.57949,-1.4068,0.69677,0.012917,0.02,0.02,0
0.040211,0.0054876,0.96411,-0.96497,-1.4932,-1.7016,0.012674,0,0,0.95757,0.27085,0,0.032952,0,0,0.90919,-0.015685,0,0.90936,-0.96466,-1.4935,-1.7016,1.3736,-1.3866,0.65802,0.0098538,0.04,0.02,0
0.058829,0.0061513,0.94577,-0.98109,-1.4381,-1.6715,0.020609,0,0,0.89757,0.30344,0,0.053584,0,0,0.9278,-0.021835,0,0.92812,-0.98016,-1.439,-1.6715,2.5767,-1.3636,0.60935,0.0061782,0.06,0.02,0
0.076114,0.0071283,0.92699,-1.0046,-1.3673,-1.6386,0.028578,0,0,0.82415,0.35265,0,0.074302,0,0,0.95133,-0.025716,0,0.95177,-1.0024,-1.3695,-1.6386,4.4776,-1.3368,0.55315,0.0022892,0.08,0.02,0
0.091795,0.0083756,0.90771,-1.0339,-1.2815,-1.6023,0.034282,0,0,0.73896,0.41706,0,0.089134,0,0,0.97728,-0.026743,0,0.97774,-1.0293,-1.2862,-1.6023,7.7387,-1.3059,0.49719,-0.0011226,0.1,0.02,0
0.10567,0.0097576,0.8879,-1.0659,-1.1875,-1.5639,0.035314,0,0,0.64747,0.4893,0,0.091816,0,0,1.0029,-0.02498,0,1.0033,-1.0564,-1.197,-1.5639,15.068,-1.2724,0.45388,-0.0032928,0.12,0.02,0
0.11769,0.011076,0.8676,-1.0965,-1.0964,-1.5255,0.031182,0,0,0.55767,0.55776,0,0.081073,0,0,1.0259,-0.021187,0,1.0261,-1.0653,-1.1276,-1.5255,45.035,-1.2395,0.4324,-0.0038626,0.14,0.02,0
0.12798,0.012152,0.84687,-1.1221,-1.0178,-1.4888,0.02355,0,0,0.47676,0.61238,0,0.061229,0,0,1.0446,-0.0164,0,1.0448,-1.0127,-1.1272,-1.4888,77.851,-1.2095,0.43047,-0.0031412,0.16,0.02,0
0.13676,0.012881,0.82581,-1.1402,-0.95596,-1.4547,0.014924,0,0,0.40875,0.64833,0,0.038802,0,0,1.0586,-0.011459,0,1.0587,-0.95476,-1.1415,-1.4547,85.4,-1.1836,0.43754,-0.0018141,0.18,0.02,0
0.14433,0.013242,0.80453,-1.1504,-0.91104,-1.4229,0.0069191,0,0,0.35436,0.66547,0,0.01799,0,0,1.0677,-0.006741,0,1.0677,-0.91084,-1.1506,-1.4229,88.345,-1.1615,0.44379,-0.00049491,0.2,0.02,0
0.15094,0.013258,0.7831,-1.1529,-0.88134,-1.3934,-6.449e-05,0,0,0.31258,0.66566,0,-0.00016767,0,0,1.0722,-0.0022423,0,1.0722,-0.88134,-1.1529,-1.3934,-89.986,-1.1426,0.44372,0.00047167,0.22,0.02,0
0.15683,0.012962,0.76163,-1.1487,-0.86522,-1.3658,-0.0064216,0,0,0.28224,0.65077,0,-0.016696,0,0,1.0722,0.0022322,0,1.0722,-0.86507,-1.1488,-1.3658,-88.703,-1.1266,0.43494,0.000966,0.24,0.02,0
0.16223,0.012382,0.74021,-1.1382,-0.86177,-1.3402,-0.012579,0,0,0.26263,0.62196,0,-0.032704,0,0,1.0676,0.0068718,0,1.0677,-0.86119,-1.1387,-1.3402,-87.4,-1.1134,0.41657,0.001006,0.26,0.02,0
0.16734,0.011548,0.71893,-1.1218,-0.87023,-1.3166,-0.018367,0,0,0.25313,0.58021,0,-0.047755,0,0,1.0583,0.011668,0,1.0584,-0.86889,-1.1232,-1.3166,-85.847,-1.1029,0.38887,0.00070348,0.28,0.02,0
0.17235,0.010516,0.69788,-1.1008,-0.88889,-1.2948,-0.022846,0,0,0.25218,0.52767,0,-0.059401,0,0,1.0444,0.016239,0,1.0446,-0.88645,-1.1032,-1.2948,-83.916,-1.0948,0.35385,0.00024294,0.3,0.02,0
0.17742,0.0093812,0.67715,-1.0771,-0.91352,-1.2743,-0.024641,0,0,0.25644,0.46905,0,-0.064066,0,0,1.0266,0.019771,0,1.0268,-0.90989,-1.0807,-1.2743,-81.616,-1.0883,0.31582,-0.00017497,0.32,0.02,0
0.18261,0.0082688,0.65682,-1.0532,-0.93753,-1.2541,-0.023115,0,0,0.26105,0.41147,0,-0.060098,0,0,1.0062,0.021311,0,1.0065,-0.93309,-1.0577,-1.2541,-79.111,-1.0816,0.28027,-0.00042477,0.34,0.02,0
0.18787,0.0072952,0.6369,-1.0318,-0.95459,-1.2328,-0.01891,0,0,0.26134,0.36169,0,-0.049167,0,0,0.98572,0.020242,0,0.98599,-0.95021,-1.0362,-1.2328,-76.95,-1.0731,0.25093,-0.00050206,0.36,0.02,0
0.19306,0.0065251,0.61739,-1.0146,-0.96178,-1.2103,-0.01358,0,0,0.25442,0.32307,0,-0.035308,0,0,0.96746,0.016691,0,0.96764,-0.9585,-1.0179,-1.2103,-76.392,-1.0622,0.22799,-0.00047228,0.38,0.02,0
0.19804,0.0059673,0.5982,-1.0025,-0.95951,-1.1868,-0.0082957,0,0,0.23956,0.2955,0,-0.021569,0,0,0.95349,0.011455,0,0.95357,-0.95797,-1.0041,-1.1868,-79.457,-1.0496,0.20963,-0.00039706,0.4,0.02,0
0.20265,0.0055999,0.57925,-0.99554,-0.94924,-1.1627,-0.0035223,0,0,0.21728,0.27748,0,-0.0091579,0,0,0.94495,0.0056157,0,0.94497,-0.94897,-0.99581,-1.1627,-85.675,-1.0358,0.19457,-0.00030566,0.42,0.02,0
0.20674,0.0053967,0.56041,-0.99317,-0.9322,-1.138,0.00078063,0,0,0.1883,0.26757,0,0.0020296,0,0,0.94202,9.516e-05,0,0.94202,-0.93219,-0.99318,-1.138,89.267,-1.0211,0.18312,-0.00020145,0.44,0.02,0
0.21018,0.0053364,0.54157,-0.9949,-0.90906,-1.1128,0.004678,0,0,0.15321,0.26481,0,0.012163,0,0,0.94413,-0.004516,0,0.94414,-0.90881,-0.99516,-1.1128,86.89,-1.0056,0.17732,-7.4911e-05,0.46,0.02,0
0.21286,0.0054008,0.52264,-1.0002,-0.88036,-1.0868,0.0080786,0,0,0.11257,0.26839,0,0.021004,0,0,0.95024,-0.0079405,0,0.95028,-0.87982,-1.0008,-1.0868,86.161,-0.98913,0.18011,8.611e-05,0.48,0.02,0
0.21468,0.0055676,0.50356,-1.0085,-0.84686,-1.0601,0.010736,0,0,0.067201,0.27728,0,0.027914,0,0,0.95917,-0.010121,0,0.95923,-0.84615,-1.0092,-1.0601,86.216,-0.97183,0.19361,0.00028745,0.5,0.02,0
0.21555,0.0058071,0.48428,-1.0188,-0.80982,-1.0329,0.012382,0,0,0.018313,0.28993,0,0.032194,0,0,0.96971,-0.011154,0,0.96979,-0.80909,-1.0195,-1.0329,86.62,-0.95381,0.21739,0.00052092,0.52,0.02,0
0.21541,0.0060822,0.46477,-1.0301,-0.77094,-1.0051,0.012874,0,0,-0.03252,0.30438,0,0.033473,0,0,0.98084,-0.01124,0,0.98092,-0.77031,-1.0307,-1.0051,87.163,-0.93537,0.2486,0.00076081,0.54,0.02,0
0.21425,0.0063544,0.44504,-1.0414,-0.73204,-0.97708,0.01228,0,0,-0.083634,0.31854,0,0.031929,0,0,0.99173,-0.010633,0,0.9918,-0.73156,-1.0419,-0.97708,87.73,-0.91684,0.28354,0.0009677,0.56,0.02,0
0.21207,0.0065897,0.4251,-1.0518,-0.69469,-0.94905,0.010854,0,0,-0.13357,0.33066,0,0.02822,0,0,1.0018,-0.0095851,0,1.0019,-0.69436,-1.0521,-0.94905,88.261,-0.89851,0.31896,0.0010988,0.58,0.02,0
0.20891,0.0067644,0.40497,-1.0606,-0.65995,-0.92113,0.0089347,0,0,-0.18129,0.33953,0,0.02323,0,0,1.0108,-0.0083083,0,1.0108,-0.65975,-1.0608,-0.92113,88.723,-0.88055,0.35259,0.0011195,0.6,0.02,0
0.20482,0.0068657,0.38467,-1.0674,-0.62835,-0.89341,0.0068379,0,0,-0.22623,0.34456,0,0.017778,0,0,1.0184,-0.0069523,0,1.0184,-0.62825,-1.0675,-0.89341,89.108,-0.86306,0.38314,0.0010101,0.62,0.02,0
0.19986,0.0068905,0.36423,-1.0722,-0.59998,-0.8659,0.0047886,0,0,-0.26824,0.3457,0,0.01245,0,0,1.0247,-0.0056055,0,1.0247,-0.59993,-1.0723,-0.8659,89.419,-0.84604,0.41016,0.00076674,0.64,0.02,0
0.19409,0.0068427,0.34368,-1.0751,-0.57463,-0.8386,0.0029088,0,0,-0.30745,0.34317,0,0.0075629,0,0,1.0296,-0.004307,0,1.0296,-0.57461,-1.0751,-0.8386,89.667,-0.82945,0.43368,0.00039755,0.66,0.02,0
0.18756,0.0067298,0.32305,-1.0762,-0.55196,-0.8115,0.0012388,0,0,-0.34412,0.3374,0,0.0032208,0,0,1.0333,-0.0030627,0,1.0333,-0.55195,-1.0762,-0.8115,89.865,-0.81322,0.45402,-8.2067e-05,0.68,0.02,0
0.18032,0.0065609,0.30235,-1.0757,-0.53158,-0.78454,-0.00022999,0,0,-0.37854,0.32886,0,-0.00059797,0,0,1.0358,-0.0018583,0,1.0358,-0.53158,-1.0757,-0.78454,-89.976,-0.79728,0.47164,-0.00065352,0.7,0.02,0
0.17242,0.0063453,0.28162,-1.0739,-0.51308,-0.7577,-0.001525,0,0,-0.41101,0.31801,0,-0.0039649,0,0,1.037,-0.0006696,0,1.037,-0.51307,-1.0739,-0.7577,-89.844,-0.78155,0.48698,-0.0012977,0.72,0.02,0
0.16388,0.0060924,0.26087,-1.0708,-0.49607,-0.73093,-0.0026709,0,0,-0.44181,0.30531,0,-0.0069443,0,0,1.0371,0.00053126,0,1.0371,-0.49606,-1.0708,-0.73093,-89.734,-0.76593,0.5005,-0.0019966,0.74,0.02,0
0.15475,0.0058114,0.24013,-1.0666,-0.48016,-0.70417,-0.0036745,0,0,-0.47119,0.29121,0,-0.0095537,0,0,1.036,0.0017695,0,1.036,-0.48014,-1.0667,-0.70417,-89.641,-0.75032,0.51263,-0.0027348,0.76,0.02,0
0.14504,0.0055122,0.21943,-1.0615,-0.46494,-0.67738,-0.0045145,0,0,-0.49943,0.27618,0,-0.011738,0,0,1.0335,0.0030613,0,1.0335,-0.4649,-1.0616,-0.67738,-89.567,-0.73462,0.52383,-0.0035004,0.78,0.02,0
0.13477,0.0052059,0.19879,-1.0558,-0.44993,-0.6505,-0.005138,0,0,-0.52685,0.26074,0,-0.013359,0,0,1.0298,0.0044051,0,1.0298,-0.44989,-1.0558,-0.6505,-89.514,-0.71874,0.53463,-0.0042873,0.8,0.02,0
0.12396,0.0049053,0.17824,-1.0495,-0.43462,-0.62348,-0.0054664,0,0,-0.55386,0.24552,0,-0.014212,0,0,1.0247,0.0057694,0,1.0247,-0.43457,-1.0496,-0.62348,-89.491,-0.70254,0.54565,-0.0050977,0.82,0.02,0
0.11262,0.004625,0.1578,-1.0432,-0.41837,-0.59626,-0.0054186,0,0,-0.58097,0.23126,0,-0.014088,0,0,1.0183,0.0070803,0,1.0183,-0.41832,-1.0432,-0.59626,-89.503,-0.68593,0.55763,-0.0059444,0.84,0.02,0
0.10072,0.0043801,0.13751,-1.0371,-0.40052,-0.56878,-0.0049514,0,0,-0.60876,0.21874,0,-0.012874,0,0,1.0107,0.0082126,0,1.0107,-0.40049,-1.0371,-0.56878,-89.554,-0.66879,0.57136,-0.006852,0.86,0.02,0
0.088265,0.0041837,0.11738,-1.0316,-0.38048,-0.541,-0.0041046,0,0,-0.63776,0.20867,0,-0.010672,0,0,1.0021,0.0089956,0,1.0022,-0.38045,-1.0316,-0.541,-89.639,-0.65102,0.58757,-0.0078556,0.88,0.02,0
0.075213,0.0040435,0.097424,-1.027,-0.35788,-0.51289,-0.0030233,0,0,-0.66836,0.20152,0,-0.0078605,0,0,0.99303,0.0092391,0,0.99309,-0.35787,-1.027,-0.51289,-89.741,-0.6326,0.6067,-0.0089941,0.9,0.02,0
0.061531,0.0039586,0.077655,-1.0235,-0.33278,-0.48454,-0.0019273,0,0,-0.70064,0.19728,0,-0.005011,0,0,0.98409,0.0087792,0,0.98414,-0.33278,-1.0235,-0.48454,-89.84,-0.6136,0.62872,-0.010301,0.92,0.02,0
0.047187,0.003919,0.05806,-1.0209,-0.30572,-0.45605,-0.0010311,0,0,-0.73432,0.19543,0,-0.002681,0,0,0.97601,0.0075305,0,0.97605,-0.30572,-1.0209,-0.45605,-89.917,-0.59423,0.65314,-0.011794,0.94,0.02,0
0.032158,0.0039086,0.038615,-1.0191,-0.27753,-0.4276,-0.0004512,0,0,-0.76893,0.19509,0,-0.0011731,0,0,0.96955,0.0055259,0,0.96957,-0.27753,-1.0191,-0.4276,-89.965,-0.57474,0.67907,-0.013473,0.96,0.02,0
0.01643,0.0039102,0.019278,-1.0177,-0.2491,-0.39933,-0.00015952,0,0,-0.80394,0.19531,0,-0.00041476,0,0,0.96536,0.0029265,0,0.96537,-0.2491,-1.0177,-0.39933,-89.988,-0.55539,0.70564,-0.015324,0.98,0.02,0
0,0.0039117,0,-0.9931,-0.21085,-0.36119,2.8183e-05,0,0,-0.82149,0.19543,0,7.3275e-05,0,0,0.96392,4.3368e-19,0,0.96391,-0.21085,-0.9931,-0.36119,89.998,-0.52172,0.71897,-0.01631,1,0.02,0
