"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.22422,0,0.56,-1.253,-1.337,-1.337,-6.2518e-17,0,0,0.1092,1.028e-15,0,-1.6255e-16,0,0,1,-5.6308e-16,0,1,-1.253,-1.337,-1.337,-4.2643e-14,-1.309,0.084,3.0441e-05,0.44,0,0
0.22604,0,0.54,-1.252,-1.308,-1.308,1.2504e-16,0,0,0.0728,1.7891e-15,0,3.251e-16,0,0,1,1.0072e-15,0,1,-1.252,-1.308,-1.308,1.2793e-13,-1.2893,0.056,9.0196e-06,0.46,0,0
0.22714,0,0.52,-1.251,-1.279,-1.279,1.8755e-16,0,0,0.0364,-1.447e-15,0,4.8764e-16,0,0,1,-6.8208e-16,0,1,-1.251,-1.279,-1.279,3.8379e-13,-1.2697,0.028,1.1275e-06,0.48,0,0
0.2275,0,0.5,-1.25,-1.25,-1.25,-6.2518e-17,0,0,4.4062e-16,-6.7207e-16,0,-1.6255e-16,0,0,1,0,0,1,-1.25,-1.25,-1.25,-2.6808,-1.25,1.1538e-15,0,0.5,0,0
0.22714,0,0.48,-1.249,-1.221,-1.221,2.4652e-32,0,0,-0.0364,-4.2509e-16,0,9.8608e-32,0,0,1,0,0,1,-1.221,-1.249,-1.221,90,-1.2303,0.028,-1.1275e-06,0.52,0,0
0.22604,0,0.46,-1.248,-1.192,-1.192,1.6752e-17,0,0,-0.0728,-8.3905e-16,0,4.3555e-17,0,0,1,-5.6308e-16,0,1,-1.192,-1.248,-1.192,90,-1.2107,0.056,-9.0196e-06,0.54,0,0
0.22422,0,0.44,-1.247,-1.163,-1.163,3.6449e-16,0,0,-0.1092,-2.214e-15,0,9.4767e-16,0,0,1,-2.7516e-15,0,1,-1.163,-1.247,-1.163,90,-1.191,0.084,-3.0441e-05,0.56,0,0
0.22168,0,0.42,-1.246,-1.134,-1.134,-1.2688e-15,0,0,-0.1456,2.5416e-15,0,-3.2988e-15,0,0,1,2.4265e-15,0,1,-1.134,-1.246,-1.134,-90,-1.1713,0.112,-7.2157e-05,0.58,0,0
0.2184,0,0.4,-1.245,-1.105,-1.105,-1.708e-16,0,0,-0.182,1.4107e-15,0,-4.4409e-16,0,0,1,0,0,1,-1.105,-1.245,-1.105,-90,-1.1517,0.14,-0.00014093,0.6,0,0
0.2144,0,0.38,-1.244,-1.076,-1.076,0,0,0,-0.2184,1.2547e-15,0,0,0,0,1,0,0,1,-1.076,-1.244,-1.076,90,-1.132,0.168,-0.00024353,0.62,0,0
0.20966,0,0.36,-1.243,-1.047,-1.047,0,0,0,-0.2548,1.3987e-15,0,0,0,0,1,0,0,1,-1.047,-1.243,-1.047,90,-1.1123,0.196,-0.00038672,0.64,0,0
0.2042,0,0.34,-1.242,-1.018,-1.018,1.708e-16,0,0,-0.2912,1.3718e-15,0,4.4409e-16,0,0,1,0,0,1,-1.018,-1.242,-1.018,90,-1.0927,0.224,-0.00057726,0.66,0,0
0.19802,0,0.32,-1.241,-0.989,-0.989,8.5402e-17,0,0,-0.3276,2.5561e-15,0,2.2204e-16,0,0,1,-1.4513e-15,0,1,-0.989,-1.241,-0.989,90,-1.073,0.252,-0.00082192,0.68,0,0
0.1911,0,0.3,-1.24,-0.96,-0.96,3.3548e-16,0,0,-0.364,-1.9804e-15,0,8.7224e-16,0,0,1,1.3758e-15,0,1,-0.96,-1.24,-0.96,90,-1.0533,0.28,-0.0011275,0.7,0,0
0.18346,0,0.28,-1.239,-0.931,-0.931,-6.2518e-17,0,0,-0.4004,-9.0511e-16,0,-1.6255e-16,0,0,1,-4.8966e-15,0,1,-0.931,-1.239,-0.931,-90,-1.0337,0.308,-0.0015006,0.72,0,0
0.17508,0,0.26,-1.238,-0.902,-0.902,0,0,0,-0.4368,-1.003e-15,0,0,0,0,1,2.9142e-15,0,1,-0.902,-1.238,-0.902,90,-1.014,0.336,-0.0019482,0.74,0,0
0.16598,0,0.24,-1.237,-0.873,-0.873,0,0,0,-0.4732,-7.0513e-16,0,0,0,0,1,2.8154e-16,0,1,-0.873,-1.237,-0.873,90,-0.99433,0.364,-0.002477,0.76,0,0
0.15616,0,0.22,-1.236,-0.844,-0.844,6.2518e-17,0,0,-0.5096,-1.1296e-15,0,1.6255e-16,0,0,1,3.251e-16,0,1,-0.844,-1.236,-0.844,90,-0.97467,0.392,-0.0030937,0.78,0,0
0.1456,0,0.2,-1.235,-0.815,-0.815,-1.2504e-16,0,0,-0.546,-2.0226e-15,0,-3.251e-16,0,0,1,-1.6414e-15,0,1,-0.815,-1.235,-0.815,-90,-0.955,0.42,-0.0038052,0.8,0,0
0.13432,0,0.18,-1.234,-0.786,-0.786,3.5305e-16,0,0,-0.5824,1.9957e-15,0,9.1793e-16,0,0,1,2.9301e-15,0,1,-0.786,-1.234,-0.786,90,-0.93533,0.448,-0.0046181,0.82,0,0
0.1223,0,0.16,-1.233,-0.757,-0.757,-7.396e-17,0,0,-0.6188,8.8623e-16,0,-1.923e-16,0,0,1,0,0,1,-0.757,-1.233,-0.757,-90,-0.91567,0.476,-0.0055392,0.84,0,0
0.10956,0,0.14,-1.232,-0.728,-0.728,3.1259e-17,0,0,-0.6552,7.0073e-16,0,8.1274e-17,0,0,1,0,0,1,-0.728,-1.232,-0.728,90,-0.896,0.504,-0.0065753,0.86,0,0
0.096096,0,0.12,-1.231,-0.699,-0.699,-8.5402e-17,0,0,-0.6916,8.0324e-16,0,-2.2204e-16,0,0,1,0,0,1,-0.699,-1.231,-0.699,-90,-0.87633,0.532,-0.0077332,0.88,0,0
0.0819,0,0.1,-1.23,-0.67,-0.67,-3.5989e-16,0,0,-0.728,9.8006e-16,0,-9.3572e-16,0,0,1,-8.1274e-17,0,1,-0.67,-1.23,-0.67,-90,-0.85667,0.56,-0.0090197,0.9,0,0
0.066976,0,0.08,-1.229,-0.641,-0.641,2.5886e-16,0,0,-0.7644,2.0722e-15,0,6.7304e-16,0,0,1,-8.9245e-17,0,1,-0.641,-1.229,-0.641,90,-0.837,0.588,-0.010441,0.92,0,0
0.051324,0,0.06,-1.228,-0.612,-0.612,3.271e-16,0,0,-0.8008,-1.9373e-15,0,8.5046e-16,0,0,1,-7.3652e-16,0,1,-0.612,-1.228,-0.612,90,-0.81733,0.616,-0.012005,0.94,0,0
0.034944,0,0.04,-1.227,-0.583,-0.583,-1.6677e-17,0,0,-0.8372,-7.2695e-16,0,-4.3359e-17,0,0,1,-5.1526e-17,0,1,-0.583,-1.227,-0.583,-90,-0.79767,0.644,-0.013718,0.96,0,0
0.017836,0,0.02,-1.226,-0.554,-0.554,-9.4787e-17,0,0,-0.8736,-4.747e-16,0,-2.4645e-16,0,0,1,2.9316e-16,0,1,-0.554,-1.226,-0.554,-90,-0.778,0.672,-0.015586,0.98,0,0
0,0,0,-1.2005,-0.5145,-0.5145,2.5258e-17,0,0,-0.8918,-3.181e-16,0,6.567e-17,0,0,1,-5.4443e-18,0,1,-0.5145,-1.2005,-0.5145,90,-0.74317,0.686,-0.016581,1,0,0
0,7.0049e-19,1,-1.2995,-1.9855,-1.9855,-6.3145e-17,0,0,0.8918,3.8526e-17,0,-1.6418e-16,0,0,1,0,0,1,-1.2995,-1.9855,-1.9855,-5.2739e-15,-1.7568,0.686,0.016581,0,0.02,0
0.017836,-7.265e-19,0.98,-1.274,-1.946,-1.946,-4.4393e-17,0,0,0.8736,-3.8901e-17,0,-1.1542e-16,0,0,1,5.5033e-15,0,1,-1.274,-1.946,-1.946,-3.785e-15,-1.722,0.672,0.015586,0.02,0.02,0
0.034944,-7.1413e-18,0.96,-1.273,-1.917,-1.917,5.1703e-17,0,0,0.8372,-2.1429e-16,0,1.3443e-16,0,0,1,-5.7094e-15,0,1,-1.273,-1.917,-1.917,4.5999e-15,-1.7023,0.644,0.013718,0.04,0.02,0
0.051324,-2.2206e-18,0.94,-1.272,-1.888,-1.888,1.0114e-17,0,0,0.8008,-1.2724e-16,0,2.6297e-17,0,0,1,4.9721e-15,0,1,-1.272,-1.888,-1.888,9.4074e-16,-1.6827,0.616,0.012005,0.06,0.02,0
0.066976,2.1968e-17,0.92,-1.271,-1.859,-1.859,3.9478e-16,0,0,0.7644,5.4421e-16,0,1.0264e-15,0,0,1,-1.1776e-14,0,1,-1.271,-1.859,-1.859,3.8468e-14,-1.663,0.588,0.010441,0.08,0.02,0
0.0819,-7.2095e-18,0.9,-1.27,-1.83,-1.83,-3.7991e-16,0,0,0.728,-2.5916e-16,0,-9.8778e-16,0,0,1,3.5208e-15,0,1,-1.27,-1.83,-1.83,-3.8871e-14,-1.6433,0.56,0.0090197,0.1,0.02,0
0.096096,-8.6718e-18,0.88,-1.269,-1.801,-1.801,-8.5402e-17,0,0,0.6916,-1.9692e-16,0,-2.2204e-16,0,0,1,0,0,1,-1.269,-1.801,-1.801,-9.1977e-15,-1.6237,0.532,0.0077332,0.12,0.02,0
0.10956,-1.005e-17,0.86,-1.268,-1.772,-1.772,1.8797e-16,0,0,0.6552,-2.301e-16,0,4.8871e-16,0,0,1,2.4265e-15,0,1,-1.268,-1.772,-1.772,2.1368e-14,-1.604,0.504,0.0065753,0.14,0.02,0
0.1223,3.5101e-17,0.84,-1.267,-1.743,-1.743,2.9165e-16,0,0,0.6188,1.0586e-15,0,7.583e-16,0,0,1,-9.7529e-16,0,1,-1.267,-1.743,-1.743,3.5106e-14,-1.5843,0.476,0.0055392,0.16,0.02,0
0.13432,-1.4093e-17,0.82,-1.266,-1.714,-1.714,-3.7133e-16,0,0,0.5824,-5.2842e-16,0,-9.6547e-16,0,0,1,-3.8778e-15,0,1,-1.266,-1.714,-1.714,-4.7491e-14,-1.5647,0.448,0.0046181,0.18,0.02,0
0.1456,-1.6397e-17,0.8,-1.265,-1.685,-1.685,3.5724e-16,0,0,0.546,-4.8577e-16,0,9.2882e-16,0,0,1,-1.0072e-15,0,1,-1.265,-1.685,-1.685,4.8734e-14,-1.545,0.42,0.0038052,0.2,0.02,0
0.15616,2.7666e-17,0.78,-1.264,-1.656,-1.656,1.2504e-16,0,0,0.5096,8.636e-16,0,3.251e-16,0,0,1,-1.4194e-15,0,1,-1.264,-1.656,-1.656,1.8276e-14,-1.5253,0.392,0.0030937,0.22,0.02,0
0.16598,-1.7883e-17,0.76,-1.263,-1.627,-1.627,-3.9268e-16,0,0,0.4732,-6.6061e-16,0,-1.021e-15,0,0,1,1.2133e-15,0,1,-1.263,-1.627,-1.627,-6.1811e-14,-1.5057,0.364,0.002477,0.24,0.02,0
0.17508,-1.3466e-17,0.74,-1.262,-1.598,-1.598,-1.708e-16,0,0,0.4368,-6.7334e-16,0,-4.4409e-16,0,0,1,0,0,1,-1.262,-1.598,-1.598,-2.9126e-14,-1.486,0.336,0.0019482,0.26,0.02,0
0.18346,-3.5713e-17,0.72,-1.261,-1.569,-1.569,2.6458e-16,0,0,0.4004,-9.9938e-16,0,6.8791e-16,0,0,1,1.2133e-15,0,1,-1.261,-1.569,-1.569,4.9219e-14,-1.4663,0.308,0.0015006,0.28,0.02,0
0.1911,3.4599e-17,0.7,-1.26,-1.54,-1.54,7.1141e-16,0,0,0.364,1.1118e-15,0,1.8497e-15,0,0,1,-3.251e-16,0,1,-1.26,-1.54,-1.54,1.4557e-13,-1.4467,0.28,0.0011275,0.3,0.02,0
0.19802,2.0291e-17,0.68,-1.259,-1.511,-1.511,-3.8124e-16,0,0,0.3276,9.2661e-16,0,-9.9123e-16,0,0,1,0,0,1,-1.259,-1.511,-1.511,-8.6681e-14,-1.427,0.252,0.00082192,0.32,0.02,0
0.2042,2.8614e-17,0.66,-1.258,-1.482,-1.482,1.4485e-16,0,0,0.2912,1.0887e-15,0,3.7662e-16,0,0,1,-8.8818e-16,0,1,-1.258,-1.482,-1.482,3.7051e-14,-1.4073,0.224,0.00057726,0.34,0.02,0
0.20966,-2.8418e-17,0.64,-1.257,-1.453,-1.453,-9.6455e-16,0,0,0.2548,-8.2375e-16,0,-2.5078e-15,0,0,1,-8.8818e-16,0,1,-1.257,-1.453,-1.453,-2.8196e-13,-1.3877,0.196,0.00038672,0.36,0.02,0
0.2144,-2.3587e-17,0.62,-1.256,-1.424,-1.424,-3.0728e-16,0,0,0.2184,-1.0544e-15,0,-7.9893e-16,0,0,1,0,0,1,-1.256,-1.424,-1.424,-1.048e-13,-1.368,0.168,0.00024353,0.38,0.02,0
0.2184,-3.4056e-17,0.6,-1.255,-1.395,-1.395,3.7287e-16,0,0,0.182,-9.9164e-16,0,9.6945e-16,0,0,1,2.6326e-15,0,1,-1.255,-1.395,-1.395,1.526e-13,-1.3483,0.14,0.00014093,0.4,0.02,0
0.22168,2.7141e-17,0.58,-1.254,-1.366,-1.366,1.127e-15,0,0,0.1456,9.1868e-16,0,2.9301e-15,0,0,1,-5.1346e-15,0,1,-1.254,-1.366,-1.366,5.7653e-13,-1.3287,0.112,7.2157e-05,0.42,0.02,0
0.22422,2.0561e-17,0.56,-1.253,-1.337,-1.337,3.1259e-17,0,0,0.1092,1.1402e-15,0,8.1274e-17,0,0,1,-2.8154e-16,0,1,-1.253,-1.337,-1.337,2.1322e-14,-1.309,0.084,3.0441e-05,0.44,0.02,0
0.22604,3.5782e-17,0.54,-1.252,-1.308,-1.308,-2.2495e-16,0,0,0.0728,9.6998e-16,0,-5.8486e-16,0,0,1,-1.3758e-15,0,1,-1.252,-1.308,-1.308,-2.3015e-13,-1.2893,0.056,9.0196e-06,0.46,0.02,0
0.22714,-2.894e-17,0.52,-1.251,-1.279,-1.279,-4.4683e-16,0,0,0.0364,-8.8149e-16,0,-1.1617e-15,0,0,1,1.8199e-15,0,1,-1.251,-1.279,-1.279,-9.1433e-13,-1.2697,0.028,1.1275e-06,0.48,0.02,0
0.2275,-1.3442e-17,0.5,-1.25,-1.25,-1.25,1.1666e-16,0,0,4.4756e-16,-6.4697e-16,0,3.0332e-16,0,0,1,1.7764e-15,0,1,-1.25,-1.25,-1.25,4.9668,-1.25,1.1854e-15,6.8316e-47,0.5,0.02,0
0.22714,-8.5019e-18,0.48,-1.249,-1.221,-1.221,-2.0206e-16,0,0,-0.0364,-5.9608e-16,0,-5.2536e-16,0,0,1,8.8818e-16,0,1,-1.221,-1.249,-1.221,-90,-1.2303,0.028,-1.1275e-06,0.52,0.02,0
0.22604,-1.6781e-17,0.46,-1.248,-1.192,-1.192,-2.6765e-16,0,0,-0.0728,-7.3471e-16,0,-6.9588e-16,0,0,1,-2.8154e-16,0,1,-1.192,-1.248,-1.192,-90,-1.2107,0.056,-9.0196e-06,0.54,0.02,0
0.22422,-4.4279e-17,0.44,-1.247,-1.163,-1.163,9.4473e-16,0,0,-0.1092,-1.4895e-15,0,2.4563e-15,0,0,1,-2.145e-15,0,1,-1.163,-1.247,-1.163,90,-1.191,0.084,-3.0441e-05,0.56,0.02,0
0.22168,5.0832e-17,0.42,-1.246,-1.134,-1.134,-9.0712e-17,0,0,-0.1456,1.7747e-15,0,-2.3585e-16,0,0,1,2.5455e-15,0,1,-1.134,-1.246,-1.134,-90,-1.1713,0.112,-7.2157e-05,0.58,0.02,0
0.2184,2.8214e-17,0.4,-1.245,-1.105,-1.105,-1.6243e-16,0,0,-0.182,1.3154e-15,0,-4.2231e-16,0,0,1,0,0,1,-1.105,-1.245,-1.105,-90,-1.1517,0.14,-0.00014093,0.6,0.02,0
0.2144,2.5094e-17,0.38,-1.244,-1.076,-1.076,-1.5936e-16,0,0,-0.2184,1.1923e-15,0,-4.1434e-16,0,0,1,0,0,1,-1.076,-1.244,-1.076,-90,-1.132,0.168,-0.00024353,0.62,0.02,0
0.20966,2.7974e-17,0.36,-1.243,-1.047,-1.047,-1.1666e-16,0,0,-0.2548,1.1881e-15,0,-3.0332e-16,0,0,1,0,0,1,-1.047,-1.243,-1.047,-90,-1.1123,0.196,-0.00038672,0.64,0.02,0
0.2042,2.7436e-17,0.34,-1.242,-1.018,-1.018,3.7287e-16,0,0,-0.2912,1.2957e-15,0,9.6945e-16,0,0,1,0,0,1,-1.018,-1.242,-1.018,90,-1.0927,0.224,-0.00057726,0.66,0.02,0
0.19802,5.1122e-17,0.32,-1.241,-0.989,-0.989,-6.7708e-16,0,0,-0.3276,1.8199e-15,0,-1.7604e-15,0,0,1,4.2815e-16,0,1,-0.989,-1.241,-0.989,-90,-1.073,0.252,-0.00082192,0.68,0.02,0
0.1911,-3.9608e-17,0.3,-1.24,-0.96,-0.96,-5.7208e-17,0,0,-0.364,-1.3495e-15,0,-1.4874e-16,0,0,1,-2.4048e-15,0,1,-0.96,-1.24,-0.96,-90,-1.0533,0.28,-0.0011275,0.7,0.02,0
0.18346,-1.8102e-17,0.28,-1.239,-0.931,-0.931,3.3017e-16,0,0,-0.4004,-8.4404e-16,0,8.5843e-16,0,0,1,-2.1777e-17,0,1,-0.931,-1.239,-0.931,90,-1.0337,0.308,-0.0015006,0.72,0.02,0
0.17508,-2.006e-17,0.26,-1.238,-0.902,-0.902,-5.4143e-17,0,0,-0.4368,-7.751e-16,0,-1.4077e-16,0,0,1,1.132e-15,0,1,-0.902,-1.238,-0.902,-90,-1.014,0.336,-0.0019482,0.74,0.02,0
0.16598,-1.4103e-17,0.24,-1.237,-0.873,-0.873,5.4143e-17,0,0,-0.4732,-8.1554e-16,0,1.4077e-16,0,0,1,1.4077e-16,0,1,-0.873,-1.237,-0.873,90,-0.99433,0.364,-0.002477,0.76,0.02,0
0.15616,-2.2593e-17,0.22,-1.236,-0.844,-0.844,-3.3017e-16,0,0,-0.5096,-8.3883e-16,0,-8.5843e-16,0,0,1,1.6255e-16,0,1,-0.844,-1.236,-0.844,-90,-0.97467,0.392,-0.0030937,0.78,0.02,0
0.1456,-4.0451e-17,0.2,-1.235,-0.815,-0.815,6.3592e-16,0,0,-0.546,-1.3951e-15,0,1.6534e-15,0,0,1,-2.8738e-16,0,1,-0.815,-1.235,-0.815,90,-0.955,0.42,-0.0038052,0.8,0.02,0
0.13432,3.9913e-17,0.18,-1.234,-0.786,-0.786,-6.9772e-17,0,0,-0.5824,1.287e-15,0,-1.8141e-16,0,0,1,3.0114e-15,0,1,-0.786,-1.234,-0.786,-90,-0.93533,0.448,-0.0046181,0.82,0.02,0
0.1223,1.7725e-17,0.16,-1.233,-0.757,-0.757,-2.4323e-16,0,0,-0.6188,8.4892e-16,0,-6.324e-16,0,0,1,0,0,1,-0.757,-1.233,-0.757,-90,-0.91567,0.476,-0.0055392,0.84,0.02,0
0.10956,1.4015e-17,0.14,-1.232,-0.728,-0.728,-1.1666e-16,0,0,-0.6552,7.8524e-16,0,-3.0332e-16,0,0,1,0,0,1,-0.728,-1.232,-0.728,-90,-0.896,0.504,-0.0065753,0.86,0.02,0
0.096096,1.6065e-17,0.12,-1.231,-0.699,-0.699,5.833e-17,0,0,-0.6916,7.4647e-16,0,1.5166e-16,0,0,1,-8.1274e-17,0,1,-0.699,-1.231,-0.699,90,-0.87633,0.532,-0.0077332,0.88,0.02,0
0.0819,1.9601e-17,0.1,-1.23,-0.67,-0.67,4.9544e-18,0,0,-0.728,9.5211e-16,0,1.2881e-17,0,0,1,3.3307e-16,0,1,-0.67,-1.23,-0.67,90,-0.85667,0.56,-0.0090197,0.9,0.02,0
0.066976,4.1443e-17,0.08,-1.229,-0.641,-0.641,-2.5963e-16,0,0,-0.7644,1.3861e-15,0,-6.7503e-16,0,0,1,-6.1461e-16,0,1,-0.641,-1.229,-0.641,-90,-0.837,0.588,-0.010441,0.92,0.02,0
0.051324,-3.8747e-17,0.06,-1.228,-0.612,-0.612,-3.956e-17,0,0,-0.8008,-1.284e-15,0,-1.0286e-16,0,0,1,-8.4827e-16,0,1,-0.612,-1.228,-0.612,-90,-0.81733,0.616,-0.012005,0.94,0.02,0
0.034944,-1.4539e-17,0.04,-1.227,-0.583,-0.583,1.6313e-16,0,0,-0.8372,-7.0298e-16,0,4.2413e-16,0,0,1,-2.8485e-17,0,1,-0.583,-1.227,-0.583,90,-0.79767,0.644,-0.013718,0.96,0.02,0
0.017836,-9.4939e-18,0.02,-1.226,-0.554,-0.554,3.6012e-18,0,0,-0.8736,-4.8748e-16,0,9.3631e-18,0,0,1,1.4658e-16,0,1,-0.554,-1.226,-0.554,90,-0.778,0.672,-0.015586,0.98,0.02,0
0,-6.362e-18,0,-1.2005,-0.5145,-0.5145,3.5358e-17,0,0,-0.8918,-3.8859e-16,0,9.1931e-17,0,0,1,-2.7222e-18,0,1,-0.5145,-1.2005,-0.5145,90,-0.74317,0.686,-0.016581,1,0.02,0
0,1.541e-18,1,-1.2995,-1.9855,-1.9855,-2.3113e-17,0,0,0.8918,-6.4706e-20,0,-6.0093e-17,0,0,1,0,0,1,-1.2995,-1.9855,-1.9855,-1.9304e-15,-1.7568,0.686,0.016581,0,0.04,0
0.017836,-1.556e-18,0.98,-1.274,-1.946,-1.946,-1.7528e-16,0,0,0.8736,-4.2646e-17,0,-4.5573e-16,0,0,1,4.6151e-15,0,1,-1.274,-1.946,-1.946,-1.4945e-14,-1.722,0.672,0.015586,0.02,0.04,0
0.034944,-8.5715e-18,0.96,-1.273,-1.917,-1.917,2.9305e-17,0,0,0.8372,-1.8837e-17,0,7.6194e-17,0,0,1,-7.6918e-15,0,1,-1.273,-1.917,-1.917,2.6073e-15,-1.7023,0.644,0.013718,0.04,0.04,0
