"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.13919,0,0.80316,-1.131,-0.66131,-1.3408,0.0016112,0,0,0.27283,0.8834,0,0.004189,0,0,1.0878,-0.0036272,0,1.0878,-0.6613,-1.131,-1.3408,89.803,-1.0444,0.60267,0.0068195,0.2,0,0
0.14414,0,0.78133,-1.1335,-0.63129,-1.3108,0.0011941,0,0,0.23046,0.88331,0,0.0031047,0,0,1.0926,-0.0010901,0,1.0926,-0.63129,-1.1335,-1.3108,89.864,-1.0252,0.61046,0.0084475,0.22,0,0
0.14841,0,0.75945,-1.1261,-0.62157,-1.2838,0.00082287,0,0,0.20495,0.86084,0,0.0021395,0,0,1.0922,0.0014206,0,1.0922,-0.62157,-1.1261,-1.2838,89.907,-1.0105,0.59912,0.0085205,0.24,0,0
0.15233,0,0.73764,-1.1097,-0.6304,-1.2597,0.00021174,0,0,0.19492,0.81807,0,0.00055051,0,0,1.0867,0.0040517,0,1.0867,-0.6304,-1.1097,-1.2597,89.975,-0.99994,0.56932,0.0073077,0.26,0,0
0.15621,0,0.71599,-1.0856,-0.65578,-1.2384,-0.00070938,0,0,0.19861,0.75742,0,-0.0018444,0,0,1.0758,0.0068248,0,1.0758,-0.65578,-1.0856,-1.2384,-89.905,-0.99328,0.52325,0.005298,0.28,0,0
0.16028,0,0.69461,-1.0558,-0.69383,-1.2195,-0.001656,0,0,0.21283,0.68336,0,-0.0043056,0,0,1.0596,0.0095274,0,1.0597,-0.69383,-1.0558,-1.2195,-89.738,-0.9897,0.46591,0.0031153,0.3,0,0
0.16472,0,0.6736,-1.0232,-0.73759,-1.2018,-0.0022437,0,0,0.23225,0.60352,0,-0.0058335,0,0,1.039,0.011701,0,1.039,-0.73757,-1.0232,-1.2018,-89.55,-0.98754,0.4056,0.0013246,0.32,0,0
0.16957,0,0.65305,-0.9913,-0.778,-1.1838,-0.0021913,0,0,0.2503,0.52759,0,-0.0056974,0,0,1.0153,0.012782,0,1.0154,-0.77798,-0.99133,-1.1838,-89.412,-0.98438,0.35164,0.00019826,0.34,0,0
0.17473,0,0.63299,-0.9632,-0.80745,-1.1642,-0.0016747,0,0,0.26128,0.46375,0,-0.0043543,0,0,0.99115,0.01238,0,0.99123,-0.80744,-0.96322,-1.1642,-89.384,-0.97828,0.30978,-0.00033168,0.36,0,0
0.18002,0,0.6134,-0.94089,-0.82295,-1.1425,-0.00098995,0,0,0.26217,0.41549,0,-0.0025739,0,0,0.96914,0.010491,0,0.96919,-0.82294,-0.9409,-1.1425,-89.519,-0.9688,0.27994,-0.00049027,0.38,0,0
0.18522,0,0.59422,-0.92501,-0.82556,-1.1194,-0.00037106,0,0,0.2527,0.38199,0,-0.00096476,0,0,0.95164,0.0075215,0,0.95167,-0.82556,-0.92501,-1.1194,-89.786,-0.95666,0.25886,-0.00046806,0.4,0,0
0.19013,0,0.57534,-0.91524,-0.81781,-1.0953,0.00021525,0,0,0.23401,0.36068,0,0.00055965,0,0,0.94015,0.0040835,0,0.94016,-0.81781,-0.91524,-1.0953,89.873,-0.94277,0.2438,-0.00036365,0.42,0,0
0.19458,0,0.55662,-0.9109,-0.80156,-1.0704,0.00085056,0,0,0.20729,0.34943,0,0.0022114,0,0,0.9351,0.00076159,0,0.93509,-0.80155,-0.91091,-1.0704,89.554,-0.92761,0.23413,-0.00020834,0.44,0,0
0.19842,0,0.53794,-0.91144,-0.77767,-1.0447,0.0015783,0,0,0.1732,0.34709,0,0.0041036,0,0,0.93596,-0.0020399,0,0.93596,-0.77765,-0.91146,-1.0447,89.324,-0.91126,0.23124,2.4148e-06,0.46,0,0
0.20151,0,0.51918,-0.91638,-0.74658,-1.0181,0.0023368,0,0,0.13219,0.35293,0,0.0060756,0,0,0.94162,-0.004117,0,0.94163,-0.74655,-0.91641,-1.0181,89.212,-0.89368,0.2376,0.0002885,0.48,0,0
0.20371,0,0.50027,-0.92512,-0.70906,-0.99052,0.0030092,0,0,0.085026,0.3659,0,0.0078238,0,0,0.95067,-0.0054263,0,0.95069,-0.70902,-0.92516,-0.99052,89.202,-0.8749,0.25518,0.00066836,0.5,0,0
0.20491,0,0.48115,-0.9367,-0.66666,-0.96216,0.003478,0,0,0.033094,0.38416,0,0.0090429,0,0,0.96171,-0.0060338,0,0.96173,-0.66661,-0.93675,-0.96216,89.262,-0.85517,0.2837,0.001141,0.52,0,0
0.20503,0,0.4618,-0.94987,-0.62162,-0.93325,0.0036785,0,0,-0.021606,0.40511,0,0.0095641,0,0,0.97349,-0.0060735,0,0.97351,-0.62158,-0.94991,-0.93325,89.358,-0.83491,0.32032,0.0016727,0.54,0,0
0.20404,0,0.44221,-0.96323,-0.57652,-0.90414,0.0036202,0,0,-0.07682,0.4259,0,0.0094125,0,0,0.98506,-0.0057089,0,0.98507,-0.57649,-0.96326,-0.90414,89.464,-0.81463,0.36087,0.0021968,0.56,0,0
0.20196,0,0.4224,-0.97553,-0.53365,-0.87515,0.0033754,0,0,-0.13049,0.44396,0,0.008776,0,0,0.99574,-0.0050989,0,0.99576,-0.53362,-0.97555,-0.87515,89.562,-0.79478,0.40126,0.002631,0.58,0,0
0.19882,0,0.40238,-0.98582,-0.49465,-0.84652,0.0030408,0,0,-0.18109,0.45744,0,0.007906,0,0,1.0052,-0.0043728,0,1.0052,-0.49463,-0.98584,-0.84652,89.645,-0.77567,0.43848,0.002902,0.6,0,0
0.19471,0,0.38219,-0.99359,-0.46039,-0.81839,0.0027006,0,0,-0.22777,0.4654,0,0.0070217,0,0,1.0132,-0.0036196,0,1.0132,-0.46037,-0.99361,-0.81839,89.71,-0.75746,0.47075,0.0029639,0.62,0,0
0.18971,0,0.36186,-0.9987,-0.43105,-0.79078,0.0024054,0,0,-0.2703,0.46765,0,0.006254,0,0,1.0197,-0.0028892,0,1.0197,-0.43104,-0.99871,-0.79078,89.757,-0.74018,0.49745,0.0028043,0.64,0,0
0.1839,0,0.34141,-1.0013,-0.40637,-0.7637,0.00217,0,0,-0.30885,0.46453,0,0.0056419,0,0,1.0248,-0.002201,0,1.0248,-0.40636,-1.0013,-0.7637,89.791,-0.72378,0.51868,0.0024379,0.66,0,0
0.17736,0,0.32087,-1.0016,-0.38584,-0.73709,0.0019838,0,0,-0.34384,0.45663,0,0.0051578,0,0,1.0286,-0.0015543,0,1.0286,-0.38583,-1.0016,-0.73709,89.815,-0.70817,0.53502,0.0018966,0.68,0,0
0.17015,0,0.30026,-0.99993,-0.36886,-0.7109,0.0018229,0,0,-0.37574,0.44465,0,0.0047396,0,0,1.0311,-0.00093673,0,1.0311,-0.36885,-0.99993,-0.7109,89.835,-0.69323,0.54717,0.0012189,0.7,0,0
0.16233,0,0.27962,-0.9966,-0.35483,-0.68505,0.0016605,0,0,-0.40501,0.42928,0,0.0043174,0,0,1.0324,-0.00033054,0,1.0324,-0.35483,-0.9966,-0.68505,89.852,-0.67883,0.55587,0.00044426,0.72,0,0
0.15395,0,0.25897,-0.99182,-0.3432,-0.65947,0.0014736,0,0,-0.43205,0.41116,0,0.0038313,0,0,1.0324,0.00028389,0,1.0324,-0.34319,-0.99182,-0.65947,89.87,-0.66483,0.56179,-0.00039066,0.74,0,0
0.14505,0,0.23833,-0.98579,-0.33341,-0.63408,0.0012471,0,0,-0.45721,0.39088,0,0.0032425,0,0,1.0312,0.00092476,0,1.0312,-0.3334,-0.98579,-0.63408,89.891,-0.65109,0.56556,-0.001254,0.76,0,0
0.13566,0,0.21772,-0.97869,-0.32492,-0.6088,0.00097815,0,0,-0.48085,0.36905,0,0.0025432,0,0,1.0286,0.0016053,0,1.0286,-0.32491,-0.97869,-0.6088,89.914,-0.63747,0.56782,-0.0021198,0.78,0,0
0.12581,0,0.19718,-0.97075,-0.31712,-0.58354,0.00067836,0,0,-0.50337,0.34635,0,0.0017637,0,0,1.0247,0.0023285,0,1.0247,-0.31712,-0.97075,-0.58354,89.941,-0.6238,0.56927,-0.0029703,0.8,0,0
0.11553,0,0.17674,-0.96227,-0.3093,-0.55821,0.00037496,0,0,-0.52528,0.32357,0,0.00097489,0,0,1.0192,0.0030801,0,1.0192,-0.3093,-0.96227,-0.55821,89.967,-0.60993,0.57078,-0.0037984,0.82,0,0
0.1048,0,0.15641,-0.95366,-0.30062,-0.53269,0.00010657,0,0,-0.54725,0.3017,0,0.00027709,0,0,1.0124,0.0038201,0,1.0124,-0.30062,-0.95366,-0.53269,89.991,-0.59566,0.57338,-0.0046111,0.84,0,0
0.093636,0,0.13624,-0.94539,-0.29012,-0.50689,-8.7399e-05,0,0,-0.57005,0.28181,0,-0.00022724,0,0,1.0042,0.0044776,0,1.0042,-0.29012,-0.94539,-0.50689,-89.992,-0.5808,0.57821,-0.005431,0.86,0,0
0.082001,0,0.11625,-0.93797,-0.2769,-0.4807,-0.00018329,0,0,-0.59444,0.26495,0,-0.00047655,0,0,0.99489,0.0049531,0,0.9949,-0.2769,-0.93797,-0.4807,-89.984,-0.56519,0.58636,-0.0062954,0.88,0,0
0.069858,0,0.096445,-0.93176,-0.26029,-0.45406,-0.00018581,0,0,-0.62101,0.2519,0,-0.0004831,0,0,0.98503,0.0051327,0,0.98504,-0.26029,-0.93176,-0.45406,-89.984,-0.5487,0.59859,-0.0072499,0.9,0,0
0.05716,0,0.076844,-0.92695,-0.24013,-0.42697,-0.00012925,0,0,-0.64998,0.24289,0,-0.00033605,0,0,0.97527,0.0049152,0,0.97528,-0.24013,-0.92695,-0.42697,-89.989,-0.53135,0.61507,-0.0083382,0.92,0,0
0.043859,0,0.057434,-0.9235,-0.21683,-0.39953,-6.0448e-05,0,0,-0.68115,0.23751,0,-0.00015716,0,0,0.96641,0.0042433,0,0.96642,-0.21683,-0.9235,-0.39953,-89.995,-0.51329,0.63533,-0.0095917,0.94,0,0
0.029914,0,0.038188,-0.92113,-0.19128,-0.37191,-1.5477e-05,0,0,-0.71399,0.23482,0,-4.0241e-05,0,0,0.9593,0.0031288,0,0.9593,-0.19128,-0.92113,-0.37191,-89.999,-0.49477,0.65839,-0.011023,0.96,0,0
0.015299,0,0.019062,-0.91953,-0.16445,-0.34425,-2.0542e-06,0,0,-0.74785,0.23374,0,-5.3408e-06,0,0,0.95469,0.001662,0,0.95469,-0.16445,-0.91953,-0.34425,-90,-0.47608,0.68315,-0.012631,0.98,0,0
0,0,0,-0.89507,-0.12706,-0.30664,-1.8323e-17,0,0,-0.76496,0.23345,0,-4.7597e-17,0,0,0.95309,1.9082e-17,0,0.95309,-0.12706,-0.89507,-0.30664,-90,-0.44293,0.69583,-0.013496,1,0,0
0,0.0068946,1,-0.90605,-1.4406,-1.704,0.0024222,0,0,1.0373,0.3424,0,0.0062976,0,0,0.88031,-1.5374e-15,0,0.8803,-0.90604,-1.4406,-1.704,0.2596,-1.3502,0.70424,0.0098505,0,0.02,0
0.020747,0.0070206,0.98239,-0.88701,-1.4008,-1.6687,0.0060217,0,0,1.0163,0.34828,0,0.015656,0,0,0.8855,-0.010448,0,0.88557,-0.88693,-1.4009,-1.6687,0.67133,-1.3189,0.68817,0.0085974,0.02,0.02,0
0.040651,0.0074337,0.96458,-0.89673,-1.3581,-1.641,0.013676,0,0,0.96761,0.36776,0,0.035558,0,0,0.90061,-0.019998,0,0.90089,-0.89632,-1.3586,-1.641,1.6962,-1.2986,0.65118,0.0057229,0.04,0.02,0
0.059451,0.0082075,0.94637,-0.91525,-1.299,-1.6106,0.02357,0,0,0.90402,0.40512,0,0.061282,0,0,0.92416,-0.027554,0,0.92468,-0.91381,-1.3005,-1.6106,3.5014,-1.275,0.60469,0.0021424,0.06,0.02,0
0.076812,0.0094076,0.92761,-0.9435,-1.2186,-1.5762,0.034525,0,0,0.82255,0.46496,0,0.089764,0,0,0.95359,-0.031977,0,0.95427,-0.93924,-1.2228,-1.5762,7.0458,-1.2461,0.55276,-0.0016341,0.08,0.02,0
0.092353,0.011013,0.90823,-0.98005,-1.1157,-1.537,0.043265,0,0,0.72397,0.54763,0,0.11249,0,0,0.98553,-0.032617,0,0.98621,-0.96742,-1.1283,-1.537,16.267,-1.2109,0.50854,-0.0045454,0.1,0.02,0
0.10577,0.01286,0.88819,-1.021,-0.99837,-1.494,0.045854,0,0,0.61495,0.64431,0,0.11922,0,0,1.0164,-0.029752,0,1.017,-0.96243,-1.0569,-1.494,51.918,-1.1711,0.49119,-0.0053358,0.12,0.02,0
0.11695,0.014667,0.86757,-1.0609,-0.88259,-1.4506,0.040979,0,0,0.50665,0.73843,0,0.10655,0,0,1.0435,-0.024558,0,1.0438,-0.87362,-1.0698,-1.4506,77.656,-1.1314,0.50813,-0.0035093,0.14,0.02,0
0.12604,0.01616,0.84645,-1.0945,-0.78322,-1.4098,0.030741,0,0,0.40989,0.8145,0,0.079926,0,0,1.065,-0.018468,0,1.0652,-0.78022,-1.0975,-1.4098,84.413,-1.0958,0.54521,0.00011364,0.16,0.02,0
0.13335,0.017175,0.82497,-1.1181,-0.70768,-1.3727,0.018832,0,0,0.33098,0.86454,0,0.048963,0,0,1.0805,-0.012538,0,1.0806,-0.70681,-1.119,-1.3727,87.378,-1.0662,0.58209,0.0040331,0.18,0.02,0
0.13928,0.017668,0.80323,-1.1307,-0.65643,-1.3394,0.0077517,0,0,0.2713,0.88781,0,0.020154,0,0,1.0904,-0.0071467,0,1.0905,-0.65631,-1.1308,-1.3394,89.064,-1.0422,0.6063,0.0070483,0.2,0.02,0
0.1442,0.017666,0.78135,-1.1329,-0.62719,-1.3094,-0.0018381,0,0,0.22944,0.88684,0,-0.0047791,0,0,1.0951,-0.0021677,0,1.0951,-0.62718,-1.1329,-1.3094,-89.792,-1.0232,0.6133,0.0086237,0.22,0.02,0
0.14845,0.017217,0.75943,-1.1257,-0.61754,-1.2824,-0.010529,0,0,0.20368,0.86433,0,-0.027375,0,0,1.0948,0.0027608,0,1.0948,-0.61732,-1.126,-1.2824,-88.814,-1.0086,0.6023,0.0087207,0.24,0.02,0
0.15235,0.016361,0.73756,-1.11,-0.62614,-1.2584,-0.018961,0,0,0.19293,0.82194,0,-0.049299,0,0,1.0894,0.0079908,0,1.0894,-0.6254,-1.1107,-1.2584,-87.759,-0.99817,0.57361,0.0075705,0.26,0.02,0
0.15617,0.015148,0.71585,-1.0864,-0.65172,-1.2373,-0.026826,0,0,0.19618,0.76122,0,-0.069748,0,0,1.0785,0.01363,0,1.0786,-0.65008,-1.088,-1.2373,-86.481,-0.99179,0.52862,0.0055969,0.28,0.02,0
0.16019,0.013667,0.69442,-1.0566,-0.69133,-1.2188,-0.03263,0,0,0.21083,0.68572,0,-0.084837,0,0,1.0621,0.019293,0,1.0623,-0.68844,-1.0595,-1.2188,-84.936,-0.98892,0.47136,0.0033813,0.3,0.02,0
0.1646,0.01207,0.67337,-1.0237,-0.73789,-1.2019,-0.034341,0,0,0.23155,0.60316,0,-0.089287,0,0,1.0406,0.023977,0,1.0409,-0.73383,-1.0278,-1.2019,-83.245,-0.98783,0.40974,0.001507,0.32,0.02,0
0.16945,0.010552,0.65279,-0.9914,-0.78096,-1.1845,-0.031306,0,0,0.25104,0.5246,0,-0.081396,0,0,1.0157,0.02639,0,1.0161,-0.77641,-0.99596,-1.1845,-81.715,-0.98562,0.35376,0.00029817,0.34,0.02,0
0.17464,0.009275,0.63274,-0.96284,-0.81143,-1.165,-0.024941,0,0,0.26284,0.45967,0,-0.064845,0,0,0.99001,0.025583,0,0.99042,-0.80743,-0.96684,-1.165,-80.883,-0.97976,0.31029,-0.00028611,0.36,0.02,0
0.17997,0.0083098,0.61319,-0.94024,-0.82647,-1.1432,-0.017796,0,0,0.26386,0.41176,0,-0.04627,0,0,0.96671,0.021562,0,0.96701,-0.82375,-0.94295,-1.1432,-81.314,-0.96997,0.27961,-0.00047448,0.38,0.02,0
0.1852,0.0076398,0.59407,-0.92428,-0.82837,-1.1199,-0.01141,0,0,0.25426,0.37895,0,-0.029665,0,0,0.94844,0.015262,0,0.94859,-0.82704,-0.92562,-1.1199,-83.308,-0.95751,0.25807,-0.00046836,0.4,0.02,0
0.19014,0.0072135,0.57526,-0.91443,-0.82026,-1.0957,-0.0059847,0,0,0.2356,0.35803,0,-0.01556,0,0,0.93677,0.0080713,0,0.93681,-0.81988,-0.91481,-1.0957,-86.378,-0.94345,0.24267,-0.00037352,0.42,0.02,0
0.19462,0.0069887,0.5566,-0.90998,-0.804,-1.0708,-0.0010312,0,0,0.20906,0.34683,0,-0.0026812,0,0,0.93203,0.0012262,0,0.93203,-0.80399,-0.90999,-1.0708,-89.442,-0.92826,0.23268,-0.00022439,0.44,0.02,0
0.1985,0.0069418,0.53797,-0.91042,-0.78013,-1.0451,0.0037664,0,0,0.17513,0.34452,0,0.0097927,0,0,0.93352,-0.0044677,0,0.93353,-0.78002,-0.91053,-1.0451,88.346,-0.9119,0.22961,-1.6641e-05,0.46,0.02,0
0.20163,0.0070586,0.51926,-0.91542,-0.74883,-1.0185,0.0082857,0,0,0.13405,0.35062,0,0.021543,0,0,0.93992,-0.0086358,0,0.93997,-0.74842,-0.91583,-1.0185,87.16,-0.89426,0.23615,0.00027103,0.48,0.02,0
0.20386,0.007318,0.50038,-0.92438,-0.71077,-0.99092,0.012058,0,0,0.08651,0.3642,0,0.03135,0,0,0.94971,-0.011215,0,0.9498,-0.71009,-0.92505,-0.99092,86.779,-0.87536,0.25438,0.00065814,0.5,0.02,0
0.20509,0.0076831,0.48127,-0.9363,-0.66753,-0.96242,0.014545,0,0,0.033965,0.38335,0,0.037818,0,0,0.96139,-0.012356,0,0.96149,-0.66675,-0.93708,-0.96242,86.911,-0.85542,0.28385,0.0011431,0.52,0.02,0
0.20522,0.0081023,0.46192,-0.94983,-0.62159,-0.93335,0.015418,0,0,-0.021421,0.40529,0,0.040087,0,0,0.97365,-0.012348,0,0.97375,-0.62087,-0.95055,-0.93335,87.317,-0.83492,0.32143,0.0016891,0.54,0.02,0
0.20423,0.0085181,0.44233,-0.96348,-0.57572,-0.90409,0.014712,0,0,-0.077214,0.42688,0,0.03825,0,0,0.98555,-0.011535,0,0.98563,-0.57516,-0.96404,-0.90409,87.83,-0.81443,0.36264,0.0022254,0.56,0.02,0
0.20213,0.0088791,0.4225,-0.97595,-0.53236,-0.87499,0.012787,0,0,-0.13124,0.44542,0,0.033246,0,0,0.99641,-0.010248,0,0.99648,-0.53199,-0.97632,-0.87499,88.35,-0.79444,0.40332,0.0026662,0.58,0.02,0
0.19898,0.0091488,0.40247,-0.98628,-0.49318,-0.84631,0.010162,0,0,-0.18196,0.45907,0,0.026422,0,0,1.0059,-0.0087522,0,1.006,-0.49297,-0.98649,-0.84631,88.82,-0.77526,0.44049,0.0029376,0.6,0.02,0
0.19486,0.009308,0.38227,-0.99399,-0.45895,-0.81815,0.0073255,0,0,-0.2286,0.46696,0,0.019046,0,0,1.0139,-0.0072228,0,1.0139,-0.45885,-0.99409,-0.81815,89.216,-0.75703,0.47251,0.0029955,0.62,0.02,0
0.18984,0.0093531,0.36191,-0.99899,-0.42977,-0.79054,0.0046193,0,0,-0.27099,0.46901,0,0.01201,0,0,1.0204,-0.0057542,0,1.0204,-0.42973,-0.99903,-0.79054,89.535,-0.73977,0.49888,0.0028298,0.64,0.02,0
0.18402,0.0092906,0.34145,-1.0015,-0.40528,-0.76348,0.002219,0,0,-0.3094,0.46565,0,0.0057693,0,0,1.0255,-0.0043796,0,1.0255,-0.40527,-1.0015,-0.76348,89.787,-0.72341,0.51982,0.0024576,0.66,0.02,0
0.17746,0.0091325,0.3209,-1.0017,-0.38493,-0.73689,0.00016799,0,0,-0.34429,0.45756,0,0.00043678,0,0,1.0292,-0.0030931,0,1.0292,-0.38493,-1.0017,-0.73689,89.984,-0.70785,0.53594,0.001911,0.68,0.02,0
0.17024,0.008893,0.30028,-1.0001,-0.36809,-0.71073,-0.0015692,0,0,-0.37616,0.44544,0,-0.0040798,0,0,1.0317,-0.0018675,0,1.0317,-0.36808,-1.0001,-0.71073,-89.858,-0.69297,0.54798,0.001229,0.7,0.02,0
0.16242,0.0085856,0.27963,-0.99682,-0.35416,-0.68492,-0.0030592,0,0,-0.40547,0.42999,0,-0.0079538,0,0,1.033,-0.0006654,0,1.033,-0.35414,-0.99683,-0.68492,-89.727,-0.67863,0.55666,0.00045017,0.72,0.02,0
0.15403,0.0082232,0.25896,-0.99214,-0.34259,-0.65938,-0.0043657,0,0,-0.43259,0.41183,0,-0.011351,0,0,1.033,0.00055383,0,1.033,-0.34256,-0.99217,-0.65938,-89.615,-0.6647,0.56263,-0.00038937,0.74,0.02,0
0.14511,0.0078176,0.23831,-0.98623,-0.33286,-0.63403,-0.0055255,0,0,-0.45786,0.39153,0,-0.014366,0,0,1.0318,0.0018281,0,1.0318,-0.33281,-0.98628,-0.63403,-89.516,-0.65104,0.56649,-0.001258,0.76,0.02,0
0.13571,0.007381,0.21769,-0.97925,-0.32444,-0.60879,-0.0065324,0,0,-0.48159,0.36967,0,-0.016984,0,0,1.0293,0.0031864,0,1.0293,-0.32437,-0.97931,-0.60879,-89.428,-0.63749,0.56883,-0.0021298,0.78,0.02,0
0.12585,0.006927,0.19713,-0.97139,-0.31675,-0.58358,-0.0073263,0,0,-0.50415,0.34687,0,-0.019048,0,0,1.0254,0.0046385,0,1.0254,-0.31667,-0.97147,-0.58358,-89.359,-0.6239,0.57029,-0.0029859,0.8,0.02,0
0.11554,0.0064715,0.17667,-0.96292,-0.30912,-0.55829,-0.0077973,0,0,-0.52602,0.32391,0,-0.020273,0,0,1.02,0.0061604,0,1.02,-0.30903,-0.96301,-0.55829,-89.317,-0.61011,0.57168,-0.0038179,0.82,0.02,0
0.10481,0.006034,0.15634,-0.95425,-0.30071,-0.53282,-0.0078111,0,0,-0.54785,0.30175,0,-0.020309,0,0,1.0131,0.0076759,0,1.0131,-0.30061,-0.95434,-0.53282,-89.315,-0.59592,0.574,-0.0046311,0.84,0.02,0
0.093631,0.0056361,0.13615,-0.94585,-0.29052,-0.50706,-0.0072663,0,0,-0.57043,0.2815,0,-0.018892,0,0,1.0047,0.0090431,0,1.0048,-0.29045,-0.94593,-0.50706,-89.365,-0.58115,0.57845,-0.0054472,0.86,0.02,0
0.081991,0.005299,0.11615,-0.93826,-0.27759,-0.4809,-0.006167,0,0,-0.59457,0.26431,0,-0.016034,0,0,0.99521,0.010056,0,0.99528,-0.27753,-0.93832,-0.4809,-89.465,-0.56559,0.58619,-0.0063042,0.88,0.02,0
0.069848,0.005038,0.096342,-0.9319,-0.26114,-0.45425,-0.0046747,0,0,-0.62094,0.25105,0,-0.012154,0,0,0.98501,0.010472,0,0.98508,-0.26111,-0.93193,-0.45425,-89.601,-0.5491,0.59812,-0.0072504,0.9,0.02,0
0.057154,0.0048579,0.076746,-0.92699,-0.24095,-0.42712,-0.0030854,0,0,-0.64982,0.24203,0,-0.008022,0,0,0.97482,0.01007,0,0.97489,-0.24093,-0.927,-0.42712,-89.742,-0.53169,0.6145,-0.0083329,0.92,0.02,0
0.043856,0.0047502,0.057349,-0.92348,-0.21744,-0.39963,-0.0017222,0,0,-0.68101,0.23683,0,-0.0044778,0,0,0.96551,0.0087221,0,0.96556,-0.21744,-0.92348,-0.39963,-89.86,-0.51352,0.63487,-0.009585,0.94,0.02,0
0.029913,0.0046965,0.038125,-0.9211,-0.19162,-0.37194,-0.0007907,0,0,-0.71391,0.23442,0,-0.0020558,0,0,0.95801,0.0064459,0,0.95804,-0.19162,-0.92111,-0.37194,-89.938,-0.49489,0.65812,-0.011019,0.96,0.02,0
0.015299,0.0046749,0.019029,-0.91951,-0.16459,-0.34426,-0.00028639,0,0,-0.74783,0.23357,0,-0.00074462,0,0,0.95313,0.0034286,0,0.95313,-0.16459,-0.91951,-0.34426,-89.978,-0.47612,0.68305,-0.012629,0.98,0.02,0
0,0.0046691,0,-0.89512,-0.12718,-0.30669,-0.00011146,0,0,-0.76496,0.23336,0,-0.0002898,0,0,0.95143,8.6736e-18,0,0.95143,-0.12718,-0.89512,-0.30669,-89.992,-0.44299,0.69578,-0.013495,1,0.02,0
